DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2019-11-11 00:00:00;5;3;2;3;3;16;11;0;3;3;0;1;2
2019-11-11 00:15:00;8;0;0;5;2;5;8;5;4;8;5;0;0
2019-11-11 00:30:00;7;1;2;3;1;4;4;1;1;3;5;2;2
2019-11-11 00:45:00;5;4;2;0;6;6;6;5;3;3;6;1;2
2019-11-11 01:00:00;6;0;2;2;2;4;9;5;2;5;1;1;2
2019-11-11 01:15:00;7;0;1;2;0;4;3;1;1;0;1;0;1
2019-11-11 01:30:00;8;1;2;4;1;11;8;2;2;5;3;0;2
2019-11-11 01:45:00;4;1;0;2;2;7;9;0;0;3;4;1;0
2019-11-11 02:00:00;6;2;0;1;1;5;3;0;1;1;1;0;0
2019-11-11 02:15:00;4;0;0;0;0;5;8;2;2;1;2;1;0
2019-11-11 02:30:00;1;0;0;0;2;6;5;0;0;1;2;1;0
2019-11-11 02:45:00;7;1;0;1;0;5;4;0;0;3;2;1;0
2019-11-11 03:00:00;2;6;2;0;3;3;3;1;0;1;1;1;2
2019-11-11 03:15:00;7;1;1;3;6;9;14;1;1;2;3;2;1
2019-11-11 03:30:00;8;1;1;3;3;6;7;3;3;1;3;2;1
2019-11-11 03:45:00;4;1;1;0;1;6;3;2;3;3;1;0;1
2019-11-11 04:00:00;4;1;1;3;1;11;7;1;1;4;4;2;1
2019-11-11 04:15:00;8;0;3;5;6;12;5;1;0;1;1;1;3
2019-11-11 04:30:00;8;1;2;0;11;21;1;2;2;3;1;0;1
2019-11-11 04:45:00;16;6;3;0;6;23;13;4;3;2;3;1;4
2019-11-11 05:00:00;22;18;1;4;14;19;19;4;2;2;3;2;1
2019-11-11 05:15:00;26;18;3;13;25;37;34;21;6;2;0;0;3
2019-11-11 05:30:00;42;30;12;20;26;42;38;17;8;8;7;3;11
2019-11-11 05:45:00;42;34;10;27;30;62;72;28;14;13;11;2;9
2019-11-11 06:00:00;47;46;10;29;25;49;56;22;13;9;9;0;10
2019-11-11 06:15:00;42;48;15;39;42;67;79;40;30;19;17;9;15
2019-11-11 06:30:00;51;48;16;49;58;86;114;61;36;30;11;2;16
2019-11-11 06:45:00;81;70;14;77;66;101;125;60;51;44;18;10;12
2019-11-11 07:00:00;66;84;20;58;55;80;89;58;49;47;30;5;18
2019-11-11 07:15:00;82;100;31;66;56;109;136;71;53;51;34;11;25
2019-11-11 07:30:00;74;78;30;91;63;113;123;80;61;45;28;8;31
2019-11-11 07:45:00;62;73;31;107;68;117;138;103;92;44;29;15;28
2019-11-11 08:00:00;63;60;15;110;53;92;125;89;78;68;25;11;15
2019-11-11 08:15:00;82;83;27;95;49;112;122;91;80;75;41;13;24
2019-11-11 08:30:00;76;69;30;99;62;93;106;94;67;51;34;12;27
2019-11-11 08:45:00;77;92;28;100;52;119;121;94;76;72;39;16;26
2019-11-11 09:00:00;67;53;20;85;44;93;95;74;59;71;24;12;18
2019-11-11 09:15:00;67;68;22;87;46;91;88;64;54;57;41;15;18
2019-11-11 09:30:00;82;62;21;89;48;91;102;73;58;64;48;15;23
2019-11-11 09:45:00;82;78;24;84;43;92;87;70;66;85;72;29;22
2019-11-11 10:00:00;72;56;19;65;38;73;92;70;52;84;57;19;20
2019-11-11 10:15:00;85;81;28;84;37;97;91;75;52;79;55;23;23
2019-11-11 10:30:00;77;62;25;80;35;77;83;72;56;86;67;28;22
2019-11-11 10:45:00;75;62;24;82;39;90;80;67;57;94;68;30;24
2019-11-11 11:00:00;77;70;21;76;38;78;103;72;59;80;75;27;21
2019-11-11 11:15:00;78;65;23;71;44;92;96;61;44;87;61;35;16
2019-11-11 11:30:00;89;75;31;81;42;96;96;63;46;97;69;35;30
2019-11-11 11:45:00;81;50;22;87;37;87;96;73;65;103;74;34;20
2019-11-11 12:00:00;101;99;27;93;27;104;90;62;48;98;77;31;24
2019-11-11 12:15:00;91;87;21;77;34;91;89;67;59;115;80;37;14
2019-11-11 12:30:00;92;75;25;58;30;87;89;64;51;96;76;33;23
2019-11-11 12:45:00;73;74;25;81;43;81;88;54;39;101;69;35;24
2019-11-11 13:00:00;82;64;21;69;36;77;94;62;55;85;67;38;20
2019-11-11 13:15:00;93;72;33;66;40;94;87;61;49;87;67;33;30
2019-11-11 13:30:00;76;46;25;77;50;92;103;71;49;93;65;25;23
2019-11-11 13:45:00;77;69;24;58;37;91;92;49;54;103;65;34;23
2019-11-11 14:00:00;75;73;19;65;37;83;91;66;54;85;56;36;17
2019-11-11 14:15:00;87;68;27;89;44;104;90;47;40;78;68;27;23
2019-11-11 14:30:00;87;73;28;78;33;100;102;57;43;86;72;25;26
2019-11-11 14:45:00;84;92;28;52;34;94;96;67;47;75;74;29;23
2019-11-11 15:00:00;92;84;29;61;45;98;90;55;46;82;69;33;28
2019-11-11 15:15:00;89;96;22;84;52;88;116;73;51;100;64;22;20
2019-11-11 15:30:00;96;80;34;86;43;103;106;67;43;101;73;33;33
2019-11-11 15:45:00;91;90;30;69;43;98;108;69;50;94;77;24;30
2019-11-11 16:00:00;86;107;21;73;29;102;101;62;46;110;96;24;19
2019-11-11 16:15:00;107;108;37;74;40;132;107;61;42;109;79;27;35
2019-11-11 16:30:00;102;124;29;76;33;113;95;71;46;122;97;32;26
2019-11-11 16:45:00;106;108;35;64;35;114;115;65;48;132;86;31;31
2019-11-11 17:00:00;103;119;34;59;26;108;87;70;57;137;108;30;32
2019-11-11 17:15:00;106;125;26;84;35;97;91;77;58;149;80;41;27
2019-11-11 17:30:00;98;80;31;55;38;95;95;63;40;132;91;35;26
2019-11-11 17:45:00;72;71;29;64;33;79;67;64;42;133;92;41;28
2019-11-11 18:00:00;81;58;27;47;32;77;59;56;42;133;92;23;26
2019-11-11 18:15:00;78;54;24;49;32;73;60;41;36;128;76;27;21
2019-11-11 18:30:00;51;33;22;52;34;60;56;53;31;105;81;25;19
2019-11-11 18:45:00;58;44;20;37;26;68;46;40;30;86;72;31;17
2019-11-11 19:00:00;48;20;12;32;24;47;44;45;30;79;58;32;13
2019-11-11 19:15:00;49;30;8;20;24;59;55;35;20;71;56;12;8
2019-11-11 19:30:00;30;25;9;29;22;40;36;33;27;62;50;17;11
2019-11-11 19:45:00;34;17;16;17;26;35;33;16;13;56;56;15;15
2019-11-11 20:00:00;28;12;8;15;19;44;33;11;14;45;34;5;8
2019-11-11 20:15:00;30;9;8;14;14;33;36;12;14;27;24;9;7
2019-11-11 20:30:00;21;15;4;12;14;37;37;16;14;37;31;6;3
2019-11-11 20:45:00;22;11;7;12;20;35;40;12;12;17;18;7;7
2019-11-11 21:00:00;19;15;4;10;8;21;20;9;5;15;13;6;5
2019-11-11 21:15:00;25;11;6;10;7;25;29;15;4;15;7;1;4
2019-11-11 21:30:00;22;14;5;7;15;27;29;10;9;14;10;3;5
2019-11-11 21:45:00;22;4;7;9;6;30;23;7;10;21;9;4;7
2019-11-11 22:00:00;12;4;8;13;8;44;32;9;3;8;4;4;8
2019-11-11 22:15:00;26;14;7;11;5;32;30;10;12;16;11;8;7
2019-11-11 22:30:00;17;5;6;4;9;31;39;8;6;10;11;5;5
2019-11-11 22:45:00;12;5;0;4;8;35;28;9;5;5;5;4;1
2019-11-11 23:00:00;15;2;2;5;5;19;14;11;9;10;4;0;2
2019-11-11 23:15:00;14;4;0;6;3;12;9;10;13;9;8;1;0
2019-11-11 23:30:00;6;1;0;2;5;8;12;6;4;7;2;3;0
2019-11-11 23:45:00;8;3;2;3;5;5;9;3;2;3;7;2;2
