DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-07-20 00:00:00;7;7;10;8;1;0;0
2020-07-20 00:15:00;10;8;13;7;0;2;0
2020-07-20 00:30:00;3;12;14;7;2;1;0
2020-07-20 00:45:00;8;9;11;6;0;2;0
2020-07-20 01:00:00;5;10;9;7;1;6;0
2020-07-20 01:15:00;12;11;6;6;0;2;0
2020-07-20 01:30:00;2;6;9;7;2;2;0
2020-07-20 01:45:00;11;5;2;6;1;2;0
2020-07-20 02:00:00;8;8;5;5;0;0;0
2020-07-20 02:15:00;11;2;4;4;0;0;0
2020-07-20 02:30:00;13;5;7;3;0;0;0
2020-07-20 02:45:00;4;4;6;0;1;1;0
2020-07-20 03:00:00;4;4;8;2;0;0;0
2020-07-20 03:15:00;3;7;4;1;0;0;0
2020-07-20 03:30:00;4;6;1;1;0;0;0
2020-07-20 03:45:00;3;7;11;3;1;1;0
2020-07-20 04:00:00;8;5;8;4;0;0;0
2020-07-20 04:15:00;8;15;12;5;1;1;0
2020-07-20 04:30:00;9;12;18;4;2;1;0
2020-07-20 04:45:00;20;26;30;13;6;4;0
2020-07-20 05:00:00;31;23;86;33;2;8;0
2020-07-20 05:15:00;33;42;185;85;3;16;0
2020-07-20 05:30:00;43;54;212;118;12;16;0
2020-07-20 05:45:00;45;52;181;82;13;8;0
2020-07-20 06:00:00;72;87;139;86;13;19;0
2020-07-20 06:15:00;55;84;164;126;8;22;0
2020-07-20 06:30:00;69;97;217;165;27;29;0
2020-07-20 06:45:00;63;105;207;157;13;24;0
2020-07-20 07:00:00;68;98;183;172;50;39;0
2020-07-20 07:15:00;72;107;207;157;33;30;0
2020-07-20 07:30:00;76;115;241;344;33;61;0
2020-07-20 07:45:00;88;138;237;194;25;34;3
2020-07-20 08:00:00;80;127;187;126;35;43;5
2020-07-20 08:15:00;84;96;195;131;17;37;0
2020-07-20 08:30:00;83;109;151;254;23;39;0
2020-07-20 08:45:00;69;119;138;132;72;28;4
2020-07-20 09:00:00;73;95;98;110;13;21;0
2020-07-20 09:15:00;89;112;126;134;23;16;0
2020-07-20 09:30:00;85;127;123;123;108;24;0
2020-07-20 09:45:00;95;143;133;134;21;23;0
2020-07-20 10:00:00;79;114;113;109;19;20;7
2020-07-20 10:15:00;77;130;124;111;24;25;0
2020-07-20 10:30:00;97;146;107;115;26;25;0
2020-07-20 10:45:00;83;139;105;108;24;19;0
2020-07-20 11:00:00;89;123;134;124;23;29;2
2020-07-20 11:15:00;104;143;111;115;28;34;0
2020-07-20 11:30:00;90;152;135;131;37;27;0
2020-07-20 11:45:00;98;134;131;109;14;26;0
2020-07-20 12:00:00;90;143;118;121;24;31;2
2020-07-20 12:15:00;81;135;92;84;18;21;0
2020-07-20 12:30:00;83;133;118;85;19;22;0
2020-07-20 12:45:00;99;133;124;96;14;29;0
2020-07-20 13:00:00;95;147;146;139;18;43;0
2020-07-20 13:15:00;108;154;177;155;23;34;0
2020-07-20 13:30:00;108;166;204;149;13;30;33
2020-07-20 13:45:00;110;182;237;163;26;29;0
2020-07-20 14:00:00;149;231;157;144;20;32;1
2020-07-20 14:15:00;199;246;128;128;16;28;0
2020-07-20 14:30:00;217;264;120;139;29;32;3
2020-07-20 14:45:00;160;240;115;135;25;27;4
2020-07-20 15:00:00;157;220;127;126;22;34;1
2020-07-20 15:15:00;195;257;104;127;20;39;3
2020-07-20 15:30:00;165;217;131;135;11;18;3
2020-07-20 15:45:00;161;231;123;148;21;25;0
2020-07-20 16:00:00;189;261;104;122;16;34;1
2020-07-20 16:15:00;185;255;120;151;16;30;1
2020-07-20 16:30:00;147;230;119;143;25;24;0
2020-07-20 16:45:00;147;223;117;129;255;22;0
2020-07-20 17:00:00;132;211;132;146;22;31;0
2020-07-20 17:15:00;144;222;117;129;17;32;0
2020-07-20 17:30:00;126;168;114;116;17;30;0
2020-07-20 17:45:00;117;162;101;109;22;24;0
2020-07-20 18:00:00;125;178;105;151;18;28;2
2020-07-20 18:15:00;106;176;96;102;12;21;0
2020-07-20 18:30:00;91;144;99;104;15;39;8
2020-07-20 18:45:00;99;134;82;93;15;15;0
2020-07-20 19:00:00;79;109;85;73;9;19;0
2020-07-20 19:15:00;65;106;75;78;14;14;0
2020-07-20 19:30:00;65;102;72;63;17;16;0
2020-07-20 19:45:00;49;94;62;55;9;21;0
2020-07-20 20:00:00;75;82;78;80;11;16;0
2020-07-20 20:15:00;65;92;74;68;2;18;0
2020-07-20 20:30:00;49;59;69;59;7;13;0
2020-07-20 20:45:00;47;57;107;68;1;7;0
2020-07-20 21:00:00;42;60;145;67;3;16;0
2020-07-20 21:15:00;50;62;241;119;7;11;0
2020-07-20 21:30:00;53;68;128;68;4;16;0
2020-07-20 21:45:00;97;147;69;42;5;12;0
2020-07-20 22:00:00;150;187;52;34;6;9;0
2020-07-20 22:15:00;98;115;57;48;3;3;0
2020-07-20 22:30:00;47;53;28;28;1;7;9
2020-07-20 22:45:00;39;29;42;25;2;6;0
2020-07-20 23:00:00;26;30;26;18;4;2;0
2020-07-20 23:15:00;20;25;18;30;0;0;0
2020-07-20 23:30:00;16;22;17;8;1;3;0
2020-07-20 23:45:00;10;15;19;13;2;0;0
