DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2020-11-22 00:00:00;1;7;6;5;5;0;0;0;0;0;0;0
2020-11-22 00:15:00;4;9;16;4;4;0;0;0;0;0;0;0
2020-11-22 00:30:00;2;6;8;4;4;0;0;0;0;0;0;0
2020-11-22 00:45:00;1;7;6;7;5;0;0;0;0;0;0;0
2020-11-22 01:00:00;1;4;5;6;4;0;0;0;0;0;0;0
2020-11-22 01:15:00;1;5;8;2;3;0;0;0;0;0;0;0
2020-11-22 01:30:00;3;5;4;4;4;0;0;0;0;0;0;0
2020-11-22 01:45:00;1;1;8;6;3;0;0;0;0;0;0;0
2020-11-22 02:00:00;2;2;5;8;1;0;0;0;0;0;0;0
2020-11-22 02:15:00;1;2;4;6;3;0;0;0;0;0;0;0
2020-11-22 02:30:00;1;1;2;1;4;0;0;0;0;0;0;0
2020-11-22 02:45:00;1;3;2;2;2;0;0;0;0;0;0;0
2020-11-22 03:00:00;1;2;4;2;2;0;0;0;0;0;0;0
2020-11-22 03:15:00;0;5;5;4;2;0;0;0;0;0;0;0
2020-11-22 03:30:00;1;1;1;0;3;0;0;0;0;0;0;0
2020-11-22 03:45:00;1;3;1;4;3;0;0;0;0;0;0;0
2020-11-22 04:00:00;0;1;2;3;3;0;0;0;0;0;0;0
2020-11-22 04:15:00;0;4;6;2;1;0;0;0;0;0;0;0
2020-11-22 04:30:00;3;3;1;0;0;0;0;0;0;0;0;0
2020-11-22 04:45:00;0;1;2;5;2;0;0;0;0;0;0;0
2020-11-22 05:00:00;0;3;4;3;2;0;0;0;0;0;0;0
2020-11-22 05:15:00;1;4;1;2;0;0;0;0;0;0;0;0
2020-11-22 05:30:00;1;5;5;12;7;0;0;0;0;0;0;0
2020-11-22 05:45:00;6;5;4;9;5;0;0;0;0;0;0;0
2020-11-22 06:00:00;2;7;2;2;4;0;0;0;0;0;0;0
2020-11-22 06:15:00;2;9;8;14;6;0;0;0;0;0;0;0
2020-11-22 06:30:00;2;4;4;5;2;0;0;0;0;0;0;0
2020-11-22 06:45:00;4;4;6;7;3;0;0;0;0;0;0;0
2020-11-22 07:00:00;1;9;4;4;4;0;0;0;0;0;0;0
2020-11-22 07:15:00;2;3;5;6;2;0;0;0;0;0;0;0
2020-11-22 07:30:00;1;9;6;6;4;0;0;0;0;0;0;0
2020-11-22 07:45:00;5;14;3;10;6;0;0;0;0;0;0;0
2020-11-22 08:00:00;3;11;7;2;2;0;0;0;0;0;0;0
2020-11-22 08:15:00;6;6;3;10;6;0;0;0;0;0;0;0
2020-11-22 08:30:00;2;12;7;7;1;0;0;0;0;0;0;0
2020-11-22 08:45:00;4;13;23;13;6;0;0;0;0;0;0;0
2020-11-22 09:00:00;3;13;11;12;7;1;2;0;0;0;0;0
2020-11-22 09:15:00;2;15;12;20;13;0;1;0;0;0;5;19
2020-11-22 09:30:00;5;17;10;28;10;0;4;0;0;8;0;0
