DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-12-18 00:00:00;1;0;1;2;2;1;1;1;0;0;0;0;0;0
2020-12-18 00:15:00;1;0;0;0;1;1;1;2;0;0;0;0;0;0
2020-12-18 00:30:00;1;2;2;1;0;0;0;0;0;0;0;0;0;0
2020-12-18 00:45:00;2;1;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-18 01:00:00;2;0;0;0;1;1;1;2;0;0;0;0;0;0
2020-12-18 01:15:00;2;1;3;1;2;0;0;0;0;0;0;0;0;0
2020-12-18 01:30:00;4;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-18 01:45:00;1;1;1;0;2;1;1;0;0;0;0;0;0;0
2020-12-18 02:00:00;1;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-12-18 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-18 02:30:00;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-18 02:45:00;0;0;0;0;0;1;1;1;0;0;0;0;0;0
2020-12-18 03:00:00;2;0;0;0;4;1;0;0;0;0;0;0;0;0
2020-12-18 03:15:00;3;1;1;1;2;3;1;1;0;0;0;0;0;0
2020-12-18 03:30:00;2;0;0;0;2;1;0;0;0;0;0;0;0;0
2020-12-18 03:45:00;0;0;0;0;0;1;1;1;0;0;0;0;0;0
2020-12-18 04:00:00;2;0;0;0;0;1;1;1;0;0;0;0;0;0
2020-12-18 04:15:00;0;2;1;0;1;0;0;0;0;0;0;0;0;0
2020-12-18 04:30:00;8;0;0;0;4;2;2;2;0;0;0;0;0;0
2020-12-18 04:45:00;5;0;0;0;6;1;1;1;0;0;0;0;0;0
2020-12-18 05:00:00;5;2;2;0;11;9;9;9;0;0;0;0;0;0
2020-12-18 05:15:00;14;4;4;0;10;4;4;6;0;0;0;0;0;0
2020-12-18 05:30:00;12;2;3;5;34;6;4;6;0;0;0;0;0;0
2020-12-18 05:45:00;25;5;4;1;25;6;6;5;0;0;0;0;0;0
2020-12-18 06:00:00;31;3;3;1;13;9;6;5;0;0;0;0;0;0
2020-12-18 06:15:00;41;5;6;5;27;22;19;15;0;0;0;0;0;0
2020-12-18 06:30:00;23;8;7;3;34;17;14;9;0;0;0;0;0;0
2020-12-18 06:45:00;42;6;5;2;39;24;16;12;0;0;0;0;0;0
2020-12-18 07:00:00;36;9;7;5;44;13;16;11;0;0;0;0;0;0
2020-12-18 07:15:00;44;18;17;13;47;25;23;16;0;0;0;0;0;0
2020-12-18 07:30:00;31;6;8;5;70;25;14;22;0;0;0;0;0;0
2020-12-18 07:45:00;37;3;2;1;46;30;24;17;1;1;0;0;0;0
2020-12-18 08:00:00;41;4;4;5;58;25;23;13;0;0;0;0;0;0
2020-12-18 08:15:00;33;9;10;9;46;25;20;15;0;0;0;0;0;0
2020-12-18 08:30:00;35;11;10;7;47;31;28;23;0;1;0;0;0;0
2020-12-18 08:45:00;44;13;12;8;48;30;21;22;0;1;0;0;0;0
2020-12-18 09:00:00;56;13;11;8;41;21;18;13;4;3;1;0;0;0
2020-12-18 09:15:00;53;9;6;2;46;27;21;13;0;0;0;0;0;0
2020-12-18 09:30:00;40;10;11;8;41;25;21;12;0;0;0;0;0;0
2020-12-18 09:45:00;58;6;5;2;52;39;26;20;2;3;0;0;0;0
2020-12-18 10:00:00;68;9;8;7;60;26;23;16;0;0;0;0;2;0
2020-12-18 10:15:00;46;13;14;15;61;25;22;17;0;4;0;0;1;0
2020-12-18 10:30:00;55;11;12;8;64;26;24;19;1;2;0;0;0;0
2020-12-18 10:45:00;73;6;6;6;74;27;23;20;2;0;7;0;0;2
2020-12-18 11:00:00;62;11;9;9;69;31;24;16;2;4;1;0;0;0
2020-12-18 11:15:00;58;14;17;10;53;37;31;22;0;1;0;0;0;0
2020-12-18 11:30:00;74;13;11;7;61;28;19;18;0;1;0;0;0;0
2020-12-18 11:45:00;53;11;11;8;58;23;16;13;1;2;0;0;0;0
2020-12-18 12:00:00;67;11;8;6;59;32;26;16;0;1;0;0;0;0
2020-12-18 12:15:00;65;11;12;8;61;26;25;16;1;1;1;0;0;0
2020-12-18 12:30:00;56;12;12;4;64;21;14;18;2;0;0;0;0;0
2020-12-18 12:45:00;63;14;13;3;56;32;24;23;1;1;0;0;0;0
2020-12-18 13:00:00;61;10;10;4;59;33;27;26;2;4;0;0;1;0
2020-12-18 13:15:00;63;14;14;5;46;27;25;27;4;4;1;0;4;0
2020-12-18 13:30:00;73;14;9;6;70;30;21;23;4;2;0;0;0;0
2020-12-18 13:45:00;64;7;9;5;55;30;23;27;0;1;0;0;0;0
2020-12-18 14:00:00;66;11;11;5;65;27;24;28;3;3;0;0;0;0
2020-12-18 14:15:00;77;13;12;4;65;29;23;21;1;4;0;0;0;0
2020-12-18 14:30:00;72;17;9;5;58;34;22;25;2;4;0;0;7;0
2020-12-18 14:45:00;93;11;12;6;55;31;23;22;2;2;0;0;0;0
2020-12-18 15:00:00;74;5;5;4;72;45;25;33;4;2;3;0;0;0
2020-12-18 15:15:00;87;14;14;8;60;36;26;25;0;4;0;0;0;1
2020-12-18 15:30:00;63;11;12;3;57;27;19;26;6;6;0;0;0;0
2020-12-18 15:45:00;58;11;14;7;71;25;22;27;1;6;0;0;0;0
2020-12-18 16:00:00;56;11;11;12;58;21;18;17;0;2;0;0;0;0
2020-12-18 16:15:00;64;11;11;9;59;23;20;19;5;1;4;0;0;0
