DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-12-04 07:30:00;18;21;17;15;87;43;24;27;2;0;0;0;1;0
2020-12-04 07:45:00;16;17;15;22;85;38;31;30;3;1;3;0;0;2
2020-12-04 08:00:00;32;26;19;25;67;38;28;23;0;0;0;0;0;0
2020-12-04 08:15:00;9;22;9;18;57;34;23;21;4;0;0;0;0;0
2020-12-04 08:30:00;20;16;16;12;65;25;15;13;1;0;0;0;0;0
2020-12-04 08:45:00;16;22;22;21;59;42;28;25;0;1;0;0;0;0
2020-12-04 09:00:00;21;21;9;17;50;24;21;19;2;0;0;0;0;0
2020-12-04 09:15:00;23;19;19;18;59;26;20;23;0;0;0;0;0;0
2020-12-04 09:30:00;11;18;14;13;62;34;20;21;0;6;0;0;0;0
2020-12-04 09:45:00;23;26;21;18;63;35;23;21;0;0;0;0;1;0
2020-12-04 10:00:00;15;17;11;18;53;41;33;21;3;2;0;0;0;0
2020-12-04 10:15:00;21;30;17;17;58;36;31;25;1;0;0;0;0;0
2020-12-04 10:30:00;22;25;24;19;67;31;27;19;0;2;0;0;0;0
2020-12-04 10:45:00;23;28;22;20;70;29;24;18;0;3;0;0;4;0
2020-12-04 11:00:00;19;22;20;19;68;55;48;27;3;0;0;0;0;0
2020-12-04 11:15:00;12;24;22;23;74;29;22;21;3;1;0;0;0;0
2020-12-04 11:30:00;25;28;23;19;56;25;23;24;1;3;0;0;0;0
2020-12-04 11:45:00;28;19;15;17;56;32;23;24;1;1;0;0;0;0
2020-12-04 12:00:00;19;18;19;15;62;40;38;31;0;0;0;0;0;4
2020-12-04 12:15:00;26;31;28;22;76;31;26;23;0;2;0;0;0;0
2020-12-04 12:30:00;22;24;17;16;84;28;18;14;1;1;2;0;0;0
2020-12-04 12:45:00;27;29;18;19;73;36;28;27;5;0;0;0;0;0
2020-12-04 13:00:00;21;24;23;20;68;36;31;27;3;0;0;0;0;0
2020-12-04 13:15:00;32;31;23;23;78;36;25;24;3;2;0;0;0;0
2020-12-04 13:30:00;28;30;28;23;101;46;31;27;4;4;0;0;0;0
2020-12-04 13:45:00;35;29;29;22;79;30;23;23;3;2;0;0;0;0
2020-12-04 14:00:00;31;21;18;22;56;34;30;27;5;3;4;0;0;0
2020-12-04 14:15:00;23;25;20;20;65;42;36;21;3;0;0;0;0;0
2020-12-04 14:30:00;25;31;21;25;80;48;38;21;3;5;0;0;0;0
2020-12-04 14:45:00;21;26;21;26;72;30;16;19;1;0;0;0;0;0
2020-12-04 15:00:00;32;37;23;24;70;43;28;24;3;0;0;0;0;0
2020-12-04 15:15:00;20;15;12;10;85;42;33;31;1;2;0;0;0;0
2020-12-04 15:30:00;21;29;27;23;92;39;33;36;4;3;0;0;2;0
2020-12-04 15:45:00;22;28;21;21;72;38;31;24;0;2;0;0;0;0
2020-12-04 16:00:00;16;25;26;19;66;23;21;20;4;1;0;0;5;0
2020-12-04 16:15:00;19;21;22;21;77;49;36;31;0;1;0;0;0;0
2020-12-04 16:30:00;23;27;17;19;61;41;33;26;5;3;0;0;0;0
2020-12-04 16:45:00;26;20;18;21;60;29;25;26;17;1;0;0;0;0
2020-12-04 17:00:00;16;25;23;19;67;26;20;8;11;0;0;0;0;0
2020-12-04 17:15:00;15;28;26;23;77;32;23;21;5;1;1;0;0;0
2020-12-04 17:30:00;17;27;24;19;55;32;21;29;0;2;0;0;0;0
2020-12-04 17:45:00;21;17;15;16;63;32;26;27;5;4;0;0;0;0
2020-12-04 18:00:00;16;17;15;11;54;23;19;18;2;4;0;0;0;0
2020-12-04 18:15:00;13;11;8;9;52;20;16;14;2;0;0;0;0;0
2020-12-04 18:30:00;7;16;13;13;43;24;23;22;4;4;6;0;0;0
2020-12-04 18:45:00;10;18;15;15;44;20;15;12;4;0;3;0;0;0
2020-12-04 19:00:00;11;18;12;13;47;16;13;14;4;0;0;0;0;0
2020-12-04 19:15:00;13;18;18;15;34;20;17;17;1;0;0;0;0;0
2020-12-04 19:30:00;8;16;15;16;33;21;16;19;3;1;0;0;0;0
2020-12-04 19:45:00;10;13;13;11;18;12;10;12;0;0;0;0;0;0
2020-12-04 20:00:00;6;5;6;7;28;14;14;14;0;0;0;0;0;0
2020-12-04 20:15:00;3;12;11;14;17;11;10;12;0;0;0;0;0;0
2020-12-04 20:30:00;7;12;11;9;20;10;9;12;0;0;0;0;0;0
2020-12-04 20:45:00;9;7;7;6;23;15;15;16;0;0;0;0;0;0
2020-12-04 21:00:00;1;3;5;4;29;11;10;8;0;0;0;0;0;0
2020-12-04 21:15:00;7;7;8;7;17;4;4;4;1;0;0;0;0;0
2020-12-04 21:30:00;2;6;6;3;16;5;6;5;0;0;0;0;0;0
2020-12-04 21:45:00;4;11;11;10;8;7;6;7;0;0;0;0;0;0
2020-12-04 22:00:00;2;4;4;4;15;4;3;3;0;0;0;0;0;0
2020-12-04 22:15:00;8;5;5;6;9;8;7;8;0;0;0;0;0;0
2020-12-04 22:30:00;0;2;2;3;8;3;4;5;0;0;0;0;0;0
2020-12-04 22:45:00;8;5;5;2;8;11;9;8;0;0;0;0;0;0
2020-12-04 23:00:00;1;1;1;1;7;0;0;0;0;0;0;0;0;0
2020-12-04 23:15:00;2;3;3;3;4;2;2;3;0;0;0;0;0;0
2020-12-04 23:30:00;1;5;3;3;4;6;6;4;0;0;0;0;0;0
2020-12-04 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
