DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-09-07 00:00:00;1;3;4;0;0;0;7;0;0
2020-09-07 00:15:00;4;3;7;1;0;0;8;0;0
2020-09-07 00:30:00;1;7;8;1;1;1;7;0;0
2020-09-07 00:45:00;4;4;7;1;3;1;7;0;0
2020-09-07 01:00:00;1;3;3;0;0;0;7;0;0
2020-09-07 01:15:00;1;1;2;0;0;0;2;0;0
2020-09-07 01:30:00;0;2;3;1;0;2;6;0;0
2020-09-07 01:45:00;0;2;2;1;0;0;0;0;0
2020-09-07 02:00:00;1;2;6;0;0;0;5;0;0
2020-09-07 02:15:00;0;1;1;0;0;0;1;0;0
2020-09-07 02:30:00;0;2;2;3;2;1;3;0;0
2020-09-07 02:45:00;0;0;0;0;0;0;1;0;0
2020-09-07 03:00:00;0;1;1;0;0;0;3;0;0
2020-09-07 03:15:00;1;2;3;0;0;0;2;0;0
2020-09-07 03:30:00;1;3;3;0;0;0;0;0;0
2020-09-07 03:45:00;1;4;5;0;0;0;3;0;0
2020-09-07 04:00:00;3;3;4;0;0;0;1;0;0
2020-09-07 04:15:00;2;3;5;1;1;1;3;0;0
2020-09-07 04:30:00;2;6;6;0;0;0;6;0;0
2020-09-07 04:45:00;7;4;10;0;0;0;10;0;0
2020-09-07 05:00:00;9;11;17;5;0;4;26;0;0
2020-09-07 05:15:00;11;14;33;6;5;6;59;0;0
2020-09-07 05:30:00;20;28;51;14;6;9;71;0;0
2020-09-07 05:45:00;13;20;37;11;13;19;56;0;0
2020-09-07 06:00:00;19;20;34;17;3;5;30;0;0
2020-09-07 06:15:00;24;19;35;13;7;10;36;0;0
2020-09-07 06:30:00;31;38;74;23;16;29;69;0;12
2020-09-07 06:45:00;34;34;70;17;15;19;88;1;3
2020-09-07 07:00:00;37;38;68;14;11;14;72;0;4
2020-09-07 07:15:00;48;53;82;28;12;11;83;0;6
2020-09-07 07:30:00;32;31;61;18;9;16;84;1;5
2020-09-07 07:45:00;51;49;87;19;10;17;91;0;7
2020-09-07 08:00:00;52;51;91;65;9;16;79;1;11
2020-09-07 08:15:00;43;43;80;41;9;11;78;1;6
2020-09-07 08:30:00;32;40;66;13;7;4;70;3;10
2020-09-07 08:45:00;34;44;79;18;7;5;76;4;3
2020-09-07 09:00:00;31;33;56;15;9;7;85;6;5
2020-09-07 09:15:00;35;38;55;17;11;3;62;0;1
2020-09-07 09:30:00;52;45;56;28;13;4;61;2;5
2020-09-07 09:45:00;28;44;64;19;9;6;77;3;1
2020-09-07 10:00:00;27;50;62;23;10;4;75;0;6
2020-09-07 10:15:00;21;36;53;20;9;6;62;6;3
2020-09-07 10:30:00;35;49;70;14;8;6;85;2;0
2020-09-07 10:45:00;35;51;70;11;10;8;75;28;8
2020-09-07 11:00:00;37;61;83;19;11;5;87;6;4
2020-09-07 11:15:00;41;62;74;22;10;9;67;3;27
2020-09-07 11:30:00;36;47;66;11;8;4;70;4;7
2020-09-07 11:45:00;33;46;68;17;7;7;70;2;11
2020-09-07 12:00:00;34;39;68;13;8;2;79;6;10
2020-09-07 12:15:00;41;55;86;12;7;3;87;7;4
2020-09-07 12:30:00;24;43;63;24;11;3;103;6;11
2020-09-07 12:45:00;31;42;74;10;6;6;90;3;18
2020-09-07 13:00:00;34;49;84;23;7;4;74;4;7
2020-09-07 13:15:00;26;55;76;16;10;7;78;1;22
2020-09-07 13:30:00;35;40;68;19;9;8;84;7;5
2020-09-07 13:45:00;44;48;82;22;12;13;85;6;18
2020-09-07 14:00:00;44;41;78;20;9;9;101;9;10
2020-09-07 14:15:00;56;76;113;24;8;4;90;7;13
2020-09-07 14:30:00;68;89;125;28;9;3;65;1;6
2020-09-07 14:45:00;70;86;122;39;8;3;73;5;7
2020-09-07 15:00:00;51;62;102;29;9;6;93;41;12
2020-09-07 15:15:00;60;70;102;22;14;4;81;34;10
2020-09-07 15:30:00;55;64;95;27;13;7;74;17;8
2020-09-07 15:45:00;53;70;107;23;7;4;85;24;10
2020-09-07 16:00:00;87;86;127;31;11;9;90;5;20
2020-09-07 16:15:00;78;92;126;29;12;10;87;11;18
2020-09-07 16:30:00;84;79;122;27;8;8;101;7;21
2020-09-07 16:45:00;65;89;122;26;11;6;111;3;9
2020-09-07 17:00:00;80;92;136;30;6;4;125;6;5
2020-09-07 17:15:00;69;81;128;30;13;7;98;1;10
2020-09-07 17:30:00;64;84;121;20;8;7;79;2;2
2020-09-07 17:45:00;75;75;115;21;9;4;69;1;11
2020-09-07 18:00:00;56;78;104;13;7;3;84;10;6
2020-09-07 18:15:00;54;63;95;20;9;4;75;3;13
2020-09-07 18:30:00;35;39;61;16;7;5;53;3;2
2020-09-07 18:45:00;29;30;60;14;8;1;62;0;5
2020-09-07 19:00:00;21;47;58;11;6;2;50;3;15
2020-09-07 19:15:00;32;20;44;13;7;1;47;1;6
2020-09-07 19:30:00;19;30;46;6;4;3;47;0;5
2020-09-07 19:45:00;33;35;54;10;7;4;46;0;1
2020-09-07 20:00:00;22;44;50;10;9;0;33;0;4
2020-09-07 20:15:00;17;25;33;11;9;2;37;0;1
2020-09-07 20:30:00;16;34;58;9;6;6;42;3;3
2020-09-07 20:45:00;18;18;30;9;6;3;31;0;0
2020-09-07 21:00:00;10;19;34;3;2;3;40;0;0
2020-09-07 21:15:00;13;20;38;14;8;7;46;1;1
2020-09-07 21:30:00;8;14;24;7;8;3;35;1;0
2020-09-07 21:45:00;14;25;32;8;3;2;26;0;0
2020-09-07 22:00:00;14;18;26;13;5;2;24;2;0
2020-09-07 22:15:00;12;15;27;4;4;2;23;0;0
2020-09-07 22:30:00;6;13;18;3;3;0;19;0;0
2020-09-07 22:45:00;6;15;18;2;1;0;18;0;0
2020-09-07 23:00:00;5;11;15;4;1;0;12;0;0
2020-09-07 23:15:00;1;5;10;1;0;0;15;0;0
2020-09-07 23:30:00;2;7;11;0;0;0;6;0;0
2020-09-07 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
