DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-07-31 00:00:00;7;6;2;9;13
2020-07-31 00:15:00;8;6;3;5;8
2020-07-31 00:30:00;8;5;2;3;12
2020-07-31 00:45:00;8;7;1;1;11
2020-07-31 01:00:00;5;2;2;1;7
2020-07-31 01:15:00;3;2;2;3;11
2020-07-31 01:30:00;5;3;1;2;7
2020-07-31 01:45:00;7;7;0;2;8
2020-07-31 02:00:00;3;4;4;5;5
2020-07-31 02:15:00;2;3;1;6;10
2020-07-31 02:30:00;4;2;0;2;4
2020-07-31 02:45:00;3;4;1;3;2
2020-07-31 03:00:00;2;6;4;5;6
2020-07-31 03:15:00;8;1;0;0;2
2020-07-31 03:30:00;3;2;0;0;4
2020-07-31 03:45:00;3;2;1;4;5
2020-07-31 04:00:00;10;7;5;3;3
2020-07-31 04:15:00;3;6;1;5;10
2020-07-31 04:30:00;5;5;3;2;8
2020-07-31 04:45:00;3;11;3;4;33
2020-07-31 05:00:00;17;15;2;12;61
2020-07-31 05:15:00;17;16;4;18;109
2020-07-31 05:30:00;26;15;8;21;101
2020-07-31 05:45:00;84;23;15;38;115
2020-07-31 06:00:00;49;14;13;29;97
2020-07-31 06:15:00;39;15;6;23;95
2020-07-31 06:30:00;47;10;10;14;104
2020-07-31 06:45:00;47;12;3;12;108
2020-07-31 07:00:00;64;23;3;17;102
2020-07-31 07:15:00;84;22;3;12;118
2020-07-31 07:30:00;73;23;9;11;100
2020-07-31 07:45:00;78;18;8;11;113
2020-07-31 08:00:00;59;14;5;8;80
2020-07-31 08:15:00;64;16;3;12;60
2020-07-31 08:30:00;96;16;8;15;69
2020-07-31 08:45:00;76;18;6;18;78
2020-07-31 09:00:00;77;16;5;16;86
2020-07-31 09:15:00;98;15;10;12;89
2020-07-31 09:30:00;119;23;7;11;91
2020-07-31 09:45:00;85;11;13;12;76
2020-07-31 10:00:00;92;20;11;15;86
2020-07-31 10:15:00;97;13;4;11;91
2020-07-31 10:30:00;109;18;15;13;101
2020-07-31 10:45:00;79;18;11;14;104
2020-07-31 11:00:00;91;11;7;16;104
2020-07-31 11:15:00;100;15;5;12;107
2020-07-31 11:30:00;99;15;13;25;104
2020-07-31 11:45:00;113;19;6;17;111
2020-07-31 12:00:00;143;12;14;25;131
2020-07-31 12:15:00;130;16;19;14;113
2020-07-31 12:30:00;102;20;14;24;120
2020-07-31 12:45:00;102;15;11;16;114
2020-07-31 13:00:00;106;14;4;21;149
2020-07-31 13:15:00;126;19;9;16;174
2020-07-31 13:30:00;112;21;12;21;153
2020-07-31 13:45:00;134;16;16;23;143
2020-07-31 14:00:00;155;22;26;48;117
2020-07-31 14:15:00;155;19;18;53;115
2020-07-31 14:30:00;144;16;16;30;114
2020-07-31 14:45:00;132;12;15;23;94
2020-07-31 15:00:00;123;15;9;25;95
2020-07-31 15:15:00;130;9;13;29;107
2020-07-31 15:30:00;125;11;15;22;103
2020-07-31 15:45:00;100;15;8;12;109
2020-07-31 16:00:00;100;10;18;23;99
2020-07-31 16:15:00;85;11;6;11;109
2020-07-31 16:30:00;84;8;13;14;86
2020-07-31 16:45:00;104;8;8;18;90
2020-07-31 17:00:00;79;4;6;14;84
2020-07-31 17:15:00;87;8;5;11;83
2020-07-31 17:30:00;73;11;6;16;97
2020-07-31 17:45:00;63;6;5;14;98
2020-07-31 18:00:00;69;9;8;14;88
2020-07-31 18:15:00;66;11;8;13;88
2020-07-31 18:30:00;67;4;5;8;63
2020-07-31 18:45:00;53;6;2;13;68
2020-07-31 19:00:00;48;10;1;10;80
2020-07-31 19:15:00;40;13;9;18;79
2020-07-31 19:30:00;56;15;10;18;72
2020-07-31 19:45:00;38;14;7;12;62
2020-07-31 20:00:00;40;10;7;13;86
2020-07-31 20:15:00;38;12;3;11;52
2020-07-31 20:30:00;43;10;7;17;47
2020-07-31 20:45:00;43;13;4;16;59
2020-07-31 21:00:00;34;11;3;16;73
2020-07-31 21:15:00;34;12;10;14;90
2020-07-31 21:30:00;63;27;19;27;75
2020-07-31 21:45:00;61;10;7;35;55
2020-07-31 22:00:00;38;8;16;33;32
2020-07-31 22:15:00;17;4;8;15;38
2020-07-31 22:30:00;23;6;5;13;26
2020-07-31 22:45:00;23;8;5;6;24
2020-07-31 23:00:00;16;4;3;13;30
2020-07-31 23:15:00;17;4;3;8;23
2020-07-31 23:30:00;13;8;3;4;18
2020-07-31 23:45:00;10;5;4;13;19
