DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-05-16 00:00:00;3;4;0;5;1;5;1;0;0;0;0
2020-05-16 00:15:00;3;5;0;9;1;1;0;3;0;0;0
2020-05-16 00:30:00;0;3;0;2;0;1;1;1;0;0;0
2020-05-16 00:45:00;0;2;0;5;0;4;1;3;0;0;0
2020-05-16 01:00:00;2;2;0;4;2;4;0;1;0;0;0
2020-05-16 01:15:00;1;2;0;0;0;0;0;0;0;0;0
2020-05-16 01:30:00;1;0;0;2;1;1;0;2;0;0;0
2020-05-16 01:45:00;0;0;0;2;0;1;0;1;0;0;0
2020-05-16 02:00:00;0;2;0;4;0;3;0;0;0;0;0
2020-05-16 02:15:00;0;2;0;2;0;1;0;1;0;0;0
2020-05-16 02:30:00;1;2;0;0;0;0;0;0;0;0;0
2020-05-16 02:45:00;1;1;0;6;0;5;0;0;0;0;0
2020-05-16 03:00:00;0;2;0;1;1;1;0;0;0;0;0
2020-05-16 03:15:00;0;1;0;1;0;0;0;0;0;0;0
2020-05-16 03:30:00;1;1;0;0;0;0;0;1;0;0;0
2020-05-16 03:45:00;0;0;0;0;0;0;0;0;0;0;0
2020-05-16 04:00:00;1;1;0;1;0;1;0;0;0;0;0
2020-05-16 04:15:00;0;1;0;2;0;2;0;0;0;0;0
2020-05-16 04:30:00;1;3;0;2;0;0;0;1;0;0;0
2020-05-16 04:45:00;2;4;0;2;1;2;0;0;0;0;0
2020-05-16 05:00:00;1;1;0;2;0;2;0;0;0;0;0
2020-05-16 05:15:00;5;4;0;0;0;0;0;4;0;0;0
2020-05-16 05:30:00;6;2;0;0;0;0;0;2;0;0;0
2020-05-16 05:45:00;9;9;0;6;2;6;2;2;0;0;0
2020-05-16 06:00:00;7;3;0;9;0;7;1;3;0;0;0
2020-05-16 06:15:00;4;8;0;7;0;6;0;1;0;0;0
2020-05-16 06:30:00;2;0;0;9;0;6;0;3;0;0;0
2020-05-16 06:45:00;14;7;0;6;0;3;3;2;0;0;0
2020-05-16 07:00:00;14;13;0;7;1;4;0;3;0;0;0
2020-05-16 07:15:00;24;20;0;19;2;18;2;6;0;0;0
2020-05-16 07:30:00;23;39;0;22;2;16;4;8;0;0;0
2020-05-16 07:45:00;25;41;0;27;1;17;2;5;0;0;0
2020-05-16 08:00:00;20;25;0;31;2;18;2;3;0;0;0
2020-05-16 08:15:00;26;23;0;26;3;17;3;7;0;0;0
2020-05-16 08:30:00;33;35;0;23;4;16;3;16;0;0;0
2020-05-16 08:45:00;14;8;0;16;2;29;4;3;0;0;0
2020-05-16 09:00:00;25;27;0;28;3;22;2;8;0;0;0
