DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2019-08-17 00:00:00;21;7;1;11;13;4;14;7;5;21
2019-08-17 00:15:00;20;13;1;18;15;7;14;13;10;16
2019-08-17 00:30:00;13;13;1;13;12;3;12;11;14;14
2019-08-17 00:45:00;8;10;0;10;14;4;16;10;8;8
2019-08-17 01:00:00;13;7;1;9;10;0;10;9;7;14
2019-08-17 01:15:00;22;12;0;20;14;3;14;18;12;18
2019-08-17 01:30:00;15;13;2;8;6;2;5;7;13;15
2019-08-17 01:45:00;8;6;1;6;6;1;5;4;6;5
2019-08-17 02:00:00;7;5;1;6;6;1;6;4;7;6
2019-08-17 02:15:00;13;6;2;7;8;5;8;6;6;8
2019-08-17 02:30:00;6;3;1;11;8;2;8;7;2;5
2019-08-17 02:45:00;4;5;1;6;7;1;8;7;5;3
2019-08-17 03:00:00;3;2;0;2;2;1;3;3;2;2
2019-08-17 03:15:00;12;10;0;3;1;2;1;1;9;9
2019-08-17 03:30:00;2;2;0;3;3;1;3;4;2;2
2019-08-17 03:45:00;4;6;0;4;5;2;5;2;6;4
2019-08-17 04:00:00;11;4;0;2;3;1;3;2;4;9
2019-08-17 04:15:00;7;5;1;3;2;0;2;2;5;6
2019-08-17 04:30:00;6;3;1;6;5;4;6;7;7;6
2019-08-17 04:45:00;4;3;0;9;4;3;4;5;4;3
2019-08-17 05:00:00;10;5;1;11;13;1;13;7;5;10
2019-08-17 05:15:00;11;8;1;11;14;3;13;7;10;10
2019-08-17 05:30:00;9;5;0;15;20;1;19;16;3;7
2019-08-17 05:45:00;18;11;4;21;17;6;17;16;12;17
2019-08-17 06:00:00;5;4;2;8;6;4;7;7;5;6
2019-08-17 06:15:00;18;12;2;24;18;12;23;21;15;14
2019-08-17 06:30:00;22;4;1;26;18;8;21;20;6;17
2019-08-17 06:45:00;16;8;2;25;14;9;18;20;9;10
2019-08-17 07:00:00;19;10;4;14;19;3;17;12;11;16
2019-08-17 07:15:00;24;11;7;20;18;10;19;14;10;18
2019-08-17 07:30:00;32;17;2;19;26;10;25;23;18;26
2019-08-17 07:45:00;26;26;6;21;37;6;40;17;24;20
2019-08-17 08:00:00;29;15;5;32;29;12;34;24;15;24
2019-08-17 08:15:00;36;28;7;31;34;9;40;29;26;27
2019-08-17 08:30:00;28;11;7;52;39;18;45;37;14;26
2019-08-17 08:45:00;47;23;5;49;51;24;58;40;23;36
2019-08-17 09:00:00;49;28;8;51;52;24;62;41;31;42
2019-08-17 09:15:00;42;30;13;47;47;18;47;34;33;35
2019-08-17 09:30:00;60;39;6;71;62;27;63;59;42;47
2019-08-17 09:45:00;47;28;12;67;67;25;68;42;29;43
2019-08-17 10:00:00;60;30;12;52;56;23;66;43;34;53
2019-08-17 10:15:00;64;36;13;70;77;25;80;67;33;62
2019-08-17 10:30:00;60;38;14;78;74;23;82;60;37;43
2019-08-17 10:45:00;62;47;16;67;67;27;81;54;48;52
2019-08-17 11:00:00;48;43;11;71;61;15;63;56;50;42
2019-08-17 11:15:00;77;47;11;75;74;21;76;63;49;74
2019-08-17 11:30:00;62;36;11;56;74;17;81;54;38;50
2019-08-17 11:45:00;61;30;15;71;71;23;72;62;36;55
2019-08-17 12:00:00;60;37;9;66;81;19;78;54;38;51
2019-08-17 12:15:00;53;44;14;54;62;16;58;39;46;51
2019-08-17 12:30:00;76;45;17;59;79;18;88;41;49;66
2019-08-17 12:45:00;61;38;19;69;82;23;85;51;40;54
2019-08-17 13:00:00;62;53;11;62;80;20;86;58;52;53
2019-08-17 13:15:00;68;24;15;63;64;20;72;47;31;60
2019-08-17 13:30:00;76;47;16;72;87;17;85;61;51;69
2019-08-17 13:45:00;60;41;9;60;68;17;77;54;38;56
2019-08-17 14:00:00;74;43;11;48;74;15;71;36;42;69
2019-08-17 14:15:00;69;53;15;78;62;28;67;53;64;59
2019-08-17 14:30:00;76;44;12;85;69;24;72;66;46;72
2019-08-17 14:45:00;63;51;15;71;78;14;77;64;54;58
2019-08-17 15:00:00;69;45;6;51;67;12;71;36;39;61
2019-08-17 15:15:00;56;39;15;66;67;18;72;42;43;49
2019-08-17 15:30:00;54;51;13;66;58;19;61;52;52;52
2019-08-17 15:45:00;47;42;10;59;68;15;64;47;45;47
2019-08-17 16:00:00;62;54;6;69;64;12;67;48;55;57
2019-08-17 16:15:00;58;41;7;63;56;15;62;46;43;46
2019-08-17 16:30:00;63;27;13;85;84;14;85;74;31;52
2019-08-17 16:45:00;58;44;12;79;69;20;75;60;43;48
2019-08-17 17:00:00;58;49;12;73;65;18;68;63;51;54
2019-08-17 17:15:00;67;39;19;82;85;15;85;63;44;63
2019-08-17 17:30:00;61;38;11;72;70;22;75;56;41;57
2019-08-17 17:45:00;56;37;15;73;83;19;80;58;36;47
2019-08-17 18:00:00;56;37;15;71;72;15;71;57;41;43
2019-08-17 18:15:00;69;51;17;83;69;21;80;66;52;60
2019-08-17 18:30:00;55;33;12;62;58;17;65;52;35;51
2019-08-17 18:45:00;47;42;6;68;65;16;61;51;41;42
2019-08-17 19:00:00;43;36;10;59;62;16;64;50;38;41
2019-08-17 19:15:00;54;33;13;62;58;19;62;44;35;39
2019-08-17 19:30:00;36;23;7;66;58;8;58;52;23;30
2019-08-17 19:45:00;47;30;6;80;57;12;56;62;29;34
2019-08-17 20:00:00;55;24;6;61;67;14;63;51;26;46
2019-08-17 20:15:00;39;38;5;45;43;10;46;33;38;37
2019-08-17 20:30:00;34;29;2;51;54;16;57;37;25;32
2019-08-17 20:45:00;37;22;2;65;49;12;48;52;21;30
2019-08-17 21:00:00;24;12;1;34;30;13;34;27;13;21
2019-08-17 21:15:00;22;15;1;45;44;11;41;37;14;16
2019-08-17 21:30:00;26;21;5;18;24;6;26;14;23;25
2019-08-17 21:45:00;30;24;7;28;32;6;28;31;25;29
2019-08-17 22:00:00;28;31;2;17;24;5;23;13;32;21
2019-08-17 22:15:00;37;26;3;25;32;9;33;21;29;31
2019-08-17 22:30:00;24;15;3;18;22;1;21;14;14;22
2019-08-17 22:45:00;27;17;4;27;25;8;26;23;19;25
2019-08-17 23:00:00;20;19;2;28;18;4;16;26;20;15
2019-08-17 23:15:00;21;16;1;22;17;4;17;17;15;18
2019-08-17 23:30:00;21;7;1;21;19;4;17;18;7;16
2019-08-17 23:45:00;26;13;0;21;17;5;17;18;13;22
