DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-11-13 00:00:00;5;3;10;0;0;0;0;0;0
2020-11-13 00:15:00;4;3;10;0;0;0;0;0;0
2020-11-13 00:30:00;4;3;9;1;1;0;0;0;0
2020-11-13 00:45:00;4;2;7;0;0;0;0;0;0
2020-11-13 01:00:00;6;4;8;0;0;0;0;0;0
2020-11-13 01:15:00;2;1;1;0;0;0;0;0;0
2020-11-13 01:30:00;5;3;3;0;0;0;0;0;0
2020-11-13 01:45:00;7;1;6;0;0;0;0;0;0
2020-11-13 02:00:00;4;4;2;0;0;0;0;0;0
2020-11-13 02:15:00;6;6;6;0;0;0;0;0;0
2020-11-13 02:30:00;4;2;3;0;0;0;0;0;0
2020-11-13 02:45:00;1;2;6;0;0;0;0;0;0
2020-11-13 03:00:00;3;4;7;0;0;0;0;0;0
2020-11-13 03:15:00;7;2;3;1;1;0;0;0;0
2020-11-13 03:30:00;7;1;8;0;0;0;0;0;0
2020-11-13 03:45:00;3;3;3;0;0;0;0;0;0
2020-11-13 04:00:00;8;8;11;0;0;0;0;0;0
2020-11-13 04:15:00;11;4;13;0;0;0;0;0;0
2020-11-13 04:30:00;10;7;25;0;0;0;0;0;0
2020-11-13 04:45:00;14;6;40;0;0;0;0;0;0
2020-11-13 05:00:00;47;9;88;0;0;0;0;0;0
2020-11-13 05:15:00;41;15;108;2;2;0;0;0;0
2020-11-13 05:30:00;69;15;116;1;1;0;0;0;0
2020-11-13 05:45:00;67;20;93;0;0;0;0;0;0
2020-11-13 06:00:00;82;27;95;1;1;0;0;0;0
2020-11-13 06:15:00;113;43;138;1;1;0;0;0;0
2020-11-13 06:30:00;98;51;155;1;1;0;0;0;0
2020-11-13 06:45:00;89;46;159;1;1;0;0;0;0
2020-11-13 07:00:00;60;49;169;1;1;0;0;0;0
2020-11-13 07:15:00;85;62;199;5;5;0;0;0;0
2020-11-13 07:30:00;110;70;230;2;2;2;0;0;0
2020-11-13 07:45:00;109;82;215;0;0;1;0;0;0
2020-11-13 08:00:00;95;63;160;1;1;1;0;0;0
2020-11-13 08:15:00;110;55;167;2;2;0;0;0;0
2020-11-13 08:30:00;112;65;185;1;1;0;0;0;0
2020-11-13 08:45:00;99;73;199;3;2;2;0;0;0
2020-11-13 09:00:00;96;72;163;1;1;0;0;0;0
2020-11-13 09:15:00;101;42;189;1;1;0;0;0;0
2020-11-13 09:30:00;113;59;192;1;1;0;0;0;0
2020-11-13 09:45:00;144;59;187;3;3;4;0;0;0
2020-11-13 10:00:00;120;60;180;1;1;0;0;0;0
2020-11-13 10:15:00;126;78;215;1;2;0;0;0;0
2020-11-13 10:30:00;145;66;175;2;2;3;0;0;0
2020-11-13 10:45:00;167;83;179;1;1;0;0;0;0
2020-11-13 11:00:00;142;88;173;1;2;1;0;0;0
2020-11-13 11:15:00;137;82;209;2;3;0;0;0;0
2020-11-13 11:30:00;168;89;197;2;2;1;0;0;0
2020-11-13 11:45:00;136;78;187;3;3;0;0;0;0
2020-11-13 12:00:00;156;72;216;1;1;0;0;0;0
2020-11-13 12:15:00;184;81;197;2;2;3;0;0;0
2020-11-13 12:30:00;160;84;215;0;0;5;0;0;0
2020-11-13 12:45:00;171;104;211;3;3;2;0;0;0
2020-11-13 13:00:00;207;100;214;2;2;0;0;0;0
2020-11-13 13:15:00;198;87;247;2;2;1;0;0;0
2020-11-13 13:30:00;198;106;238;5;5;1;0;0;0
2020-11-13 13:45:00;156;84;231;1;1;1;0;0;0
2020-11-13 14:00:00;184;83;209;0;0;1;0;0;0
2020-11-13 14:15:00;195;107;230;6;6;0;0;0;0
2020-11-13 14:30:00;198;98;233;1;1;0;0;0;0
2020-11-13 14:45:00;162;80;236;1;2;1;0;0;0
2020-11-13 15:00:00;209;102;227;5;4;6;0;0;0
2020-11-13 15:15:00;175;100;229;2;2;4;0;0;0
2020-11-13 15:30:00;166;92;216;2;2;6;0;0;0
2020-11-13 15:45:00;146;102;223;1;1;1;0;0;0
2020-11-13 16:00:00;167;97;208;1;1;2;0;0;0
2020-11-13 16:15:00;164;90;237;2;2;3;0;0;0
2020-11-13 16:30:00;153;56;215;1;1;0;0;0;0
2020-11-13 16:45:00;182;94;233;1;1;2;0;0;0
2020-11-13 17:00:00;159;73;205;1;1;1;0;0;0
2020-11-13 17:15:00;165;69;218;1;1;0;0;0;0
2020-11-13 17:30:00;154;74;194;3;2;2;0;0;0
2020-11-13 17:45:00;163;66;189;2;1;2;0;0;0
2020-11-13 18:00:00;154;78;166;1;1;2;0;0;0
2020-11-13 18:15:00;120;58;167;2;2;2;0;0;0
2020-11-13 18:30:00;111;54;128;2;2;0;0;0;0
2020-11-13 18:45:00;119;58;161;1;1;0;0;0;0
2020-11-13 19:00:00;111;62;124;2;2;1;0;0;0
2020-11-13 19:15:00;92;45;102;0;0;1;0;0;0
2020-11-13 19:30:00;94;44;102;2;2;0;0;0;0
2020-11-13 19:45:00;61;36;103;0;0;1;0;0;0
2020-11-13 20:00:00;81;24;89;3;3;0;0;0;0
2020-11-13 20:15:00;71;31;88;1;1;0;0;0;0
2020-11-13 20:30:00;54;28;98;1;1;0;0;0;0
2020-11-13 20:45:00;48;22;99;2;2;0;0;0;0
2020-11-13 21:00:00;49;23;102;1;1;1;0;0;0
2020-11-13 21:15:00;49;21;86;0;0;0;0;0;0
2020-11-13 21:30:00;44;13;38;1;1;0;0;0;0
2020-11-13 21:45:00;47;16;39;0;0;0;0;0;0
2020-11-13 22:00:00;62;14;38;0;0;0;0;0;0
2020-11-13 22:15:00;86;29;67;2;2;0;0;0;0
2020-11-13 22:30:00;34;16;28;3;3;0;0;0;0
2020-11-13 22:45:00;28;10;38;0;0;0;0;0;0
2020-11-13 23:00:00;19;8;44;0;0;0;0;0;0
2020-11-13 23:15:00;19;12;42;1;1;0;0;0;0
2020-11-13 23:30:00;19;10;19;1;1;0;0;0;0
2020-11-13 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
