DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-12-08 00:00:00;3;1;3;0;0;0
2020-12-08 00:15:00;8;0;5;0;0;0
2020-12-08 00:30:00;3;0;2;0;0;0
2020-12-08 00:45:00;6;0;3;0;0;0
2020-12-08 01:00:00;7;0;5;0;0;0
2020-12-08 01:15:00;3;1;4;0;0;0
2020-12-08 01:30:00;8;0;1;0;0;0
2020-12-08 01:45:00;2;0;4;2;0;0
2020-12-08 02:00:00;1;0;3;0;0;0
2020-12-08 02:15:00;7;1;5;0;0;0
2020-12-08 02:30:00;4;0;3;0;0;0
2020-12-08 02:45:00;7;2;5;0;0;0
2020-12-08 03:00:00;4;1;9;0;0;0
2020-12-08 03:15:00;5;0;4;0;0;0
2020-12-08 03:30:00;4;1;11;0;0;0
2020-12-08 03:45:00;3;0;7;0;0;0
2020-12-08 04:00:00;2;0;4;0;0;0
2020-12-08 04:15:00;3;1;5;1;0;0
2020-12-08 04:30:00;8;0;9;5;0;0
2020-12-08 04:45:00;10;2;23;0;0;0
2020-12-08 05:00:00;15;14;66;1;2;0
2020-12-08 05:15:00;49;32;148;2;12;7
2020-12-08 05:30:00;64;37;163;12;10;9
2020-12-08 05:45:00;123;21;135;58;8;3
2020-12-08 06:00:00;120;15;94;87;6;2
2020-12-08 06:15:00;65;13;104;21;2;5
2020-12-08 06:30:00;79;20;171;12;11;4
2020-12-08 06:45:00;72;13;155;3;8;5
2020-12-08 07:00:00;67;6;111;0;2;5
2020-12-08 07:15:00;64;8;177;2;3;5
2020-12-08 07:30:00;68;3;152;2;4;0
2020-12-08 07:45:00;96;12;127;4;5;13
2020-12-08 08:00:00;81;5;95;1;3;3
2020-12-08 08:15:00;68;3;81;0;1;1
2020-12-08 08:30:00;54;0;79;1;1;5
2020-12-08 08:45:00;44;2;63;1;1;0
2020-12-08 09:00:00;52;1;59;4;0;0
2020-12-08 09:15:00;41;0;73;0;0;0
2020-12-08 09:30:00;57;2;64;3;0;1
2020-12-08 09:45:00;55;5;55;2;0;5
2020-12-08 10:00:00;59;0;66;6;0;0
2020-12-08 10:15:00;53;1;65;3;0;0
2020-12-08 10:30:00;50;1;45;2;2;0
2020-12-08 10:45:00;53;2;53;1;0;0
2020-12-08 11:00:00;72;1;56;1;0;1
2020-12-08 11:15:00;53;4;70;2;0;8
2020-12-08 11:30:00;71;2;55;3;2;0
2020-12-08 11:45:00;54;1;46;3;1;6
2020-12-08 12:00:00;82;1;64;8;4;2
2020-12-08 12:15:00;80;0;57;7;5;2
2020-12-08 12:30:00;58;4;64;2;3;2
2020-12-08 12:45:00;69;7;66;3;2;2
2020-12-08 13:00:00;70;3;96;3;6;6
2020-12-08 13:15:00;102;8;144;4;9;28
2020-12-08 13:30:00;92;46;187;8;10;18
2020-12-08 13:45:00;96;38;194;25;10;14
2020-12-08 14:00:00;123;29;147;52;7;17
2020-12-08 14:15:00;140;7;91;87;10;10
2020-12-08 14:30:00;96;3;76;37;5;8
2020-12-08 14:45:00;89;3;65;24;4;26
2020-12-08 15:00:00;124;0;75;34;12;5
2020-12-08 15:15:00;140;1;65;32;9;6
2020-12-08 15:30:00;116;0;71;22;7;2
2020-12-08 15:45:00;111;1;63;20;5;38
2020-12-08 16:00:00;134;2;58;15;2;3
2020-12-08 16:15:00;115;3;58;13;0;6
2020-12-08 16:30:00;123;2;58;15;8;2
2020-12-08 16:45:00;115;0;73;15;5;0
2020-12-08 17:00:00;100;2;63;8;1;0
2020-12-08 17:15:00;98;1;55;7;0;0
2020-12-08 17:30:00;82;1;64;7;0;0
2020-12-08 17:45:00;65;1;53;7;0;2
2020-12-08 18:00:00;58;1;37;3;0;0
2020-12-08 18:15:00;71;0;31;4;0;0
2020-12-08 18:30:00;59;1;34;2;0;0
2020-12-08 18:45:00;37;0;39;6;2;0
2020-12-08 19:00:00;58;0;31;4;0;0
2020-12-08 19:15:00;41;2;42;0;0;0
2020-12-08 19:30:00;36;2;28;1;0;0
2020-12-08 19:45:00;32;0;23;1;0;5
2020-12-08 20:00:00;29;1;18;1;0;1
2020-12-08 20:15:00;24;0;17;1;0;0
2020-12-08 20:30:00;30;1;41;1;1;0
2020-12-08 20:45:00;29;3;42;3;0;0
2020-12-08 21:00:00;37;11;105;1;10;3
2020-12-08 21:15:00;43;36;164;2;7;5
2020-12-08 21:30:00;19;18;124;30;7;15
2020-12-08 21:45:00;92;5;63;113;3;8
2020-12-08 22:00:00;132;3;35;146;7;11
2020-12-08 22:15:00;29;1;18;38;3;4
2020-12-08 22:30:00;12;0;15;15;0;1
2020-12-08 22:45:00;15;1;11;6;1;0
2020-12-08 23:00:00;10;1;7;3;0;0
2020-12-08 23:15:00;10;0;6;2;0;0
2020-12-08 23:30:00;6;0;6;0;0;0
