DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2019-08-28 00:00:00;0;9;3;13;3;0;0;1;0;0;0;0;0
2019-08-28 00:15:00;1;10;1;6;5;0;1;2;0;0;0;0;0
2019-08-28 00:30:00;1;11;4;4;6;0;0;1;0;0;0;0;0
2019-08-28 00:45:00;0;8;3;10;3;0;0;1;0;0;0;0;0
2019-08-28 01:00:00;1;9;4;9;4;1;1;2;0;0;0;0;0
2019-08-28 01:15:00;0;8;1;16;4;0;0;0;0;0;0;0;0
2019-08-28 01:30:00;0;6;1;5;1;0;0;0;0;0;0;0;0
2019-08-28 01:45:00;0;8;1;3;0;0;0;0;0;0;0;0;0
2019-08-28 02:00:00;0;6;2;2;1;0;0;0;0;0;0;0;0
2019-08-28 02:15:00;1;7;1;2;0;0;0;0;0;0;0;0;0
2019-08-28 02:30:00;0;6;2;8;2;1;0;1;0;0;0;0;0
2019-08-28 02:45:00;0;9;2;9;4;0;0;0;0;0;0;0;0
2019-08-28 03:00:00;0;4;3;8;4;0;0;0;0;0;0;0;0
2019-08-28 03:15:00;0;3;0;4;3;1;0;0;0;0;0;0;0
2019-08-28 03:30:00;1;8;3;8;5;0;1;1;0;0;0;0;0
2019-08-28 03:45:00;1;5;3;8;0;0;0;0;0;0;0;0;0
2019-08-28 04:00:00;0;6;6;11;3;0;0;0;0;0;0;0;0
2019-08-28 04:15:00;2;15;2;12;2;0;0;1;0;0;0;0;0
2019-08-28 04:30:00;1;19;5;19;4;0;0;1;0;0;0;0;0
2019-08-28 04:45:00;2;21;10;32;10;1;1;3;0;0;0;0;0
2019-08-28 05:00:00;0;24;6;59;30;1;0;0;0;0;0;0;0
2019-08-28 05:15:00;1;38;23;83;80;0;0;3;0;0;0;0;0
2019-08-28 05:30:00;3;48;23;99;91;3;1;3;0;0;0;0;0
2019-08-28 05:45:00;12;89;61;119;113;6;0;1;0;0;0;0;0
2019-08-28 06:00:00;13;87;65;94;103;6;9;9;0;0;0;0;0
2019-08-28 06:15:00;12;80;73;141;114;8;16;20;0;0;2;0;0
2019-08-28 06:30:00;13;77;82;137;148;2;6;8;0;0;5;0;0
2019-08-28 06:45:00;7;60;63;127;143;9;9;9;2;0;0;0;0
2019-08-28 07:00:00;18;61;44;126;108;18;8;10;2;0;0;0;0
2019-08-28 07:15:00;15;70;68;149;165;31;4;7;4;0;10;0;0
2019-08-28 07:30:00;15;60;65;128;149;24;4;8;3;0;0;0;0
2019-08-28 07:45:00;24;62;68;144;147;36;7;15;19;0;4;0;0
2019-08-28 08:00:00;17;61;62;130;111;18;3;9;1;0;19;0;0
2019-08-28 08:15:00;36;53;70;115;116;20;11;16;2;0;9;0;0
2019-08-28 08:30:00;29;74;59;123;98;16;9;17;0;0;13;0;0
2019-08-28 08:45:00;33;69;45;97;89;26;14;18;3;0;1;0;0
2019-08-28 09:00:00;28;65;68;84;85;18;13;23;5;1;12;0;0
2019-08-28 09:15:00;23;71;65;90;61;17;12;23;28;0;8;0;0
2019-08-28 09:30:00;13;68;56;95;66;16;13;21;17;0;5;0;0
2019-08-28 09:45:00;21;78;68;84;74;16;9;23;42;0;17;11;4
2019-08-28 10:00:00;26;68;64;71;53;22;12;21;16;19;18;0;2
2019-08-28 10:15:00;33;66;57;81;55;18;21;32;6;1;7;0;1
2019-08-28 10:30:00;24;80;79;78;60;21;18;29;11;0;7;0;0
2019-08-28 10:45:00;29;76;74;62;64;12;19;33;27;0;2;0;0
2019-08-28 11:00:00;34;68;58;71;47;9;19;15;4;0;2;0;0
2019-08-28 11:15:00;25;79;73;84;70;10;24;33;6;0;5;0;0
2019-08-28 11:30:00;27;94;74;67;48;15;14;19;8;0;6;2;0
2019-08-28 11:45:00;31;94;93;75;60;14;28;35;12;0;21;0;0
2019-08-28 12:00:00;26;76;75;85;52;21;23;32;12;0;4;0;0
2019-08-28 12:15:00;25;88;84;67;57;17;21;21;1;0;4;6;0
2019-08-28 12:30:00;28;78;85;82;52;13;26;34;5;0;10;13;3
2019-08-28 12:45:00;23;86;90;77;58;12;16;27;6;0;2;0;0
2019-08-28 13:00:00;25;88;91;80;65;16;12;15;10;0;5;0;0
2019-08-28 13:15:00;25;96;95;114;86;13;16;28;21;7;16;1;0
2019-08-28 13:30:00;19;92;79;89;86;16;20;27;21;0;3;0;0
2019-08-28 13:45:00;18;72;88;94;96;9;11;18;6;0;0;0;0
2019-08-28 14:00:00;24;113;97;82;67;13;24;24;5;0;24;0;0
2019-08-28 14:15:00;21;154;152;83;74;16;32;25;10;0;4;1;0
2019-08-28 14:30:00;33;163;154;62;73;13;27;20;11;0;3;0;0
2019-08-28 14:45:00;21;109;110;67;51;12;29;28;3;0;0;0;0
2019-08-28 15:00:00;26;147;159;77;58;15;18;31;0;0;9;0;0
2019-08-28 15:15:00;32;148;177;80;61;9;25;36;3;0;27;0;6
2019-08-28 15:30:00;33;154;169;101;75;18;33;28;8;0;2;0;0
2019-08-28 15:45:00;33;139;143;75;60;12;24;29;2;0;1;0;0
2019-08-28 16:00:00;27;142;163;89;75;19;33;26;21;0;5;0;0
2019-08-28 16:15:00;24;163;179;84;88;21;34;29;15;22;1;0;0
2019-08-28 16:30:00;33;166;187;105;74;22;29;31;13;0;9;1;0
2019-08-28 16:45:00;30;145;155;76;77;20;33;40;17;0;11;0;0
2019-08-28 17:00:00;39;154;175;80;88;19;41;38;19;1;6;1;1
2019-08-28 17:15:00;37;141;159;89;79;17;35;33;2;0;6;0;17
2019-08-28 17:30:00;38;106;138;82;73;28;39;48;11;0;21;0;0
2019-08-28 17:45:00;20;114;105;93;56;15;34;41;14;0;0;0;0
2019-08-28 18:00:00;34;117;130;91;58;32;24;32;9;0;11;0;0
2019-08-28 18:15:00;30;102;98;72;57;18;27;39;7;0;5;14;0
2019-08-28 18:30:00;29;81;88;68;40;18;44;37;11;0;9;0;0
2019-08-28 18:45:00;20;89;70;67;60;23;31;27;6;0;8;4;5
2019-08-28 19:00:00;24;72;74;62;56;26;21;33;22;0;22;9;0
2019-08-28 19:15:00;16;74;53;66;49;16;18;22;17;0;7;0;0
2019-08-28 19:30:00;14;61;52;77;50;10;14;32;10;0;4;0;0
2019-08-28 19:45:00;4;55;45;49;31;2;12;21;10;6;0;0;3
2019-08-28 20:00:00;0;61;38;79;60;2;8;7;4;0;0;0;0
2019-08-28 20:15:00;2;63;46;57;32;1;3;7;2;0;0;0;0
2019-08-28 20:30:00;1;48;35;44;28;2;2;4;0;0;2;0;0
2019-08-28 20:45:00;3;48;24;73;31;2;4;2;0;0;0;0;0
2019-08-28 21:00:00;2;39;27;89;62;2;9;13;1;0;0;0;0
2019-08-28 21:15:00;2;35;22;73;61;0;3;4;0;0;0;0;0
2019-08-28 21:30:00;1;51;40;60;30;1;1;1;0;0;0;0;0
2019-08-28 21:45:00;0;79;61;43;27;0;1;0;0;0;0;0;0
2019-08-28 22:00:00;1;89;79;47;22;2;2;3;0;0;0;0;0
2019-08-28 22:15:00;2;62;40;37;21;1;0;2;0;0;0;0;0
2019-08-28 22:30:00;1;31;15;34;18;1;1;1;0;0;0;0;0
2019-08-28 22:45:00;1;30;18;21;14;0;1;2;0;0;0;0;0
2019-08-28 23:00:00;0;18;13;25;17;1;0;0;0;0;0;0;0
2019-08-28 23:15:00;0;16;14;26;13;0;0;1;0;0;0;0;0
2019-08-28 23:30:00;0;21;3;23;6;0;0;0;0;0;0;0;0
2019-08-28 23:45:00;0;16;8;20;3;0;0;1;0;0;0;0;0
