DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2019-09-06 00:00:00;6;9;9;1;2;10;11;4
2019-09-06 00:15:00;9;8;10;2;2;4;7;5
2019-09-06 00:30:00;1;5;6;3;4;1;7;7
2019-09-06 00:45:00;3;8;8;1;3;6;7;4
2019-09-06 01:00:00;4;4;6;2;1;2;10;3
2019-09-06 01:15:00;2;8;8;3;4;5;7;6
2019-09-06 01:30:00;4;4;4;0;1;2;4;3
2019-09-06 01:45:00;2;2;3;0;0;1;5;1
2019-09-06 02:00:00;3;0;1;1;1;1;2;0
2019-09-06 02:15:00;1;0;0;0;0;1;3;1
2019-09-06 02:30:00;1;2;3;1;2;3;4;3
2019-09-06 02:45:00;4;4;4;2;3;1;2;2
2019-09-06 03:00:00;2;3;2;0;0;3;0;2
2019-09-06 03:15:00;2;5;5;1;3;4;6;2
2019-09-06 03:30:00;3;6;5;1;0;4;5;2
2019-09-06 03:45:00;3;2;2;1;1;2;3;0
2019-09-06 04:00:00;1;1;1;2;3;1;4;4
2019-09-06 04:15:00;4;9;9;1;3;4;4;4
2019-09-06 04:30:00;2;12;11;1;3;3;6;1
2019-09-06 04:45:00;9;31;35;7;7;12;5;6
2019-09-06 05:00:00;29;41;44;7;10;12;17;7
2019-09-06 05:15:00;61;111;111;6;11;17;30;12
2019-09-06 05:30:00;69;93;92;7;15;19;48;8
2019-09-06 05:45:00;79;98;96;19;21;24;54;30
2019-09-06 06:00:00;42;45;49;18;40;13;32;24
2019-09-06 06:15:00;68;80;78;17;22;19;36;25
2019-09-06 06:30:00;127;99;100;15;33;17;48;29
2019-09-06 06:45:00;146;117;118;11;19;24;67;41
2019-09-06 07:00:00;98;82;78;7;12;21;56;42
2019-09-06 07:15:00;139;132;134;11;20;24;87;52
2019-09-06 07:30:00;103;85;86;18;22;22;70;38
2019-09-06 07:45:00;129;102;106;13;25;30;83;62
2019-09-06 08:00:00;122;89;93;13;26;30;65;48
