DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2019-12-14 00:00:00;18;24;12;0;0;0;0;0
2019-12-14 00:15:00;20;42;14;0;0;0;0;0
2019-12-14 00:30:00;14;22;21;0;0;0;0;0
2019-12-14 00:45:00;16;15;10;0;0;0;0;0
2019-12-14 01:00:00;10;18;13;0;0;0;0;0
2019-12-14 01:15:00;13;17;14;0;0;0;0;0
2019-12-14 01:30:00;10;19;9;0;0;0;0;0
2019-12-14 01:45:00;9;19;8;0;0;0;0;0
2019-12-14 02:00:00;7;15;10;0;0;0;0;0
2019-12-14 02:15:00;6;15;9;0;0;0;0;0
2019-12-14 02:30:00;8;10;4;0;0;0;0;0
2019-12-14 02:45:00;9;8;6;0;0;0;0;0
2019-12-14 03:00:00;8;1;5;0;0;0;0;0
2019-12-14 03:15:00;5;13;11;0;0;0;0;0
2019-12-14 03:30:00;11;9;5;0;0;0;0;0
2019-12-14 03:45:00;3;13;4;0;0;0;0;0
2019-12-14 04:00:00;8;11;4;0;0;0;0;0
2019-12-14 04:15:00;7;9;6;0;0;0;0;0
2019-12-14 04:30:00;8;6;6;0;0;0;0;0
2019-12-14 04:45:00;5;10;4;0;0;0;0;0
2019-12-14 05:00:00;12;13;5;0;0;0;0;0
2019-12-14 05:15:00;6;19;17;0;0;0;0;0
2019-12-14 05:30:00;20;32;21;0;0;0;0;0
2019-12-14 05:45:00;33;43;19;0;0;0;0;0
2019-12-14 06:00:00;75;66;28;0;0;0;0;0
2019-12-14 06:15:00;29;43;17;0;0;0;0;0
2019-12-14 06:30:00;29;38;23;0;0;0;0;0
2019-12-14 06:45:00;16;48;13;0;0;0;2;0
2019-12-14 07:00:00;18;44;8;0;0;0;0;0
2019-12-14 07:15:00;22;50;21;0;0;0;0;0
2019-12-14 07:30:00;22;43;16;0;0;0;0;0
2019-12-14 07:45:00;32;44;30;0;0;0;0;0
2019-12-14 08:00:00;19;53;27;0;0;0;2;0
2019-12-14 08:15:00;23;50;20;0;0;0;0;0
2019-12-14 08:30:00;29;80;30;0;0;0;1;0
2019-12-14 08:45:00;51;93;48;0;0;1;1;1
2019-12-14 09:00:00;44;71;43;0;0;0;0;15
2019-12-14 09:15:00;60;95;48;0;0;0;4;0
2019-12-14 09:30:00;56;131;49;0;0;7;0;2
2019-12-14 09:45:00;60;137;57;0;0;0;18;1
2019-12-14 10:00:00;81;159;77;0;0;14;6;0
2019-12-14 10:15:00;72;163;63;0;0;0;4;0
2019-12-14 10:30:00;74;142;81;0;0;0;17;0
2019-12-14 10:45:00;69;164;83;0;0;0;8;6
2019-12-14 11:00:00;69;183;98;0;0;1;7;4
2019-12-14 11:15:00;72;180;80;0;0;0;0;0
2019-12-14 11:30:00;68;162;82;0;0;3;1;4
2019-12-14 11:45:00;77;197;97;0;0;0;4;2
2019-12-14 12:00:00;73;169;91;0;0;5;7;12
2019-12-14 12:15:00;85;188;105;0;0;0;28;1
2019-12-14 12:30:00;86;198;77;0;0;0;8;0
2019-12-14 12:45:00;85;185;82;0;0;0;18;75
2019-12-14 13:00:00;83;183;90;0;0;0;1;3
2019-12-14 13:15:00;99;187;95;0;0;20;11;0
2019-12-14 13:30:00;111;214;122;0;0;0;1;1
2019-12-14 13:45:00;113;222;107;0;0;4;9;2
2019-12-14 14:00:00;110;204;125;0;0;0;6;0
2019-12-14 14:15:00;99;217;93;0;0;2;1;2
2019-12-14 14:30:00;83;243;81;0;0;0;9;8
2019-12-14 14:45:00;106;219;90;0;0;0;9;3
2019-12-14 15:00:00;107;209;76;0;0;0;5;4
2019-12-14 15:15:00;87;210;99;0;0;49;1;5
2019-12-14 15:30:00;106;203;80;0;0;7;2;0
2019-12-14 15:45:00;96;220;80;0;0;0;16;18
2019-12-14 16:00:00;80;211;84;0;0;0;1;0
2019-12-14 16:15:00;94;206;86;0;0;0;4;21
2019-12-14 16:30:00;83;226;87;0;0;0;5;0
2019-12-14 16:45:00;103;237;84;0;0;11;10;13
2019-12-14 17:00:00;91;221;72;0;0;3;4;120
2019-12-14 17:15:00;84;228;80;0;0;1;2;14
2019-12-14 17:30:00;99;213;85;0;0;1;17;1
2019-12-14 17:45:00;73;194;83;0;0;1;0;0
2019-12-14 18:00:00;76;203;87;0;0;0;3;0
2019-12-14 18:15:00;86;214;83;0;0;0;6;0
2019-12-14 18:30:00;68;177;73;0;0;2;4;0
2019-12-14 18:45:00;56;161;77;0;0;3;34;7
2019-12-14 19:00:00;49;145;66;0;0;12;4;0
2019-12-14 19:15:00;45;137;52;0;0;0;0;5
2019-12-14 19:30:00;62;147;57;0;0;0;0;0
2019-12-14 19:45:00;63;164;47;0;0;5;0;0
2019-12-14 20:00:00;51;171;43;0;0;0;0;0
2019-12-14 20:15:00;42;164;40;0;0;0;0;0
