DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2020-06-13 00:00:00;1;13;12;11;6;0;0;0;0;0;0;0
2020-06-13 00:15:00;9;16;19;18;10;0;0;0;0;0;0;0
2020-06-13 00:30:00;1;4;9;10;8;0;0;0;0;0;0;0
2020-06-13 00:45:00;2;8;6;7;8;0;0;0;0;0;0;0
2020-06-13 01:00:00;0;5;4;4;3;0;0;0;0;0;0;0
2020-06-13 01:15:00;1;6;9;6;6;0;0;0;0;0;0;0
2020-06-13 01:30:00;1;8;7;2;4;0;0;0;0;0;0;0
2020-06-13 01:45:00;0;4;8;6;6;0;0;0;0;0;0;0
2020-06-13 02:00:00;0;1;8;5;4;0;0;0;0;0;0;0
2020-06-13 02:15:00;1;2;2;2;2;0;0;0;0;0;0;0
2020-06-13 02:30:00;1;3;5;5;4;0;0;0;0;0;0;0
2020-06-13 02:45:00;1;3;2;7;3;0;0;0;0;0;0;0
2020-06-13 03:00:00;0;3;3;1;1;0;0;0;0;0;0;0
2020-06-13 03:15:00;0;3;5;6;4;0;0;0;0;0;0;0
2020-06-13 03:30:00;0;2;3;4;2;0;0;0;0;0;0;0
2020-06-13 03:45:00;0;5;2;1;2;0;0;0;0;0;0;0
2020-06-13 04:00:00;0;1;0;1;1;0;0;0;0;0;0;0
2020-06-13 04:15:00;0;2;3;2;1;0;0;0;0;0;0;0
2020-06-13 04:30:00;0;2;4;3;0;0;0;0;0;0;0;0
2020-06-13 04:45:00;0;8;5;2;0;0;0;0;0;0;0;0
2020-06-13 05:00:00;1;6;10;11;9;0;0;0;0;0;0;0
2020-06-13 05:15:00;1;10;8;10;4;0;0;0;0;0;0;0
2020-06-13 05:30:00;2;8;8;18;9;0;0;0;0;0;0;0
2020-06-13 05:45:00;3;8;6;12;10;0;0;0;0;0;0;0
2020-06-13 06:00:00;4;8;4;10;5;0;0;0;0;0;0;0
2020-06-13 06:15:00;8;12;19;5;6;0;0;0;0;0;0;0
2020-06-13 06:30:00;2;14;8;9;2;0;0;0;0;0;0;0
2020-06-13 06:45:00;3;18;21;5;6;0;0;0;0;0;0;0
2020-06-13 07:00:00;1;19;17;17;3;1;2;0;0;2;0;0
2020-06-13 07:15:00;4;20;9;14;9;1;0;0;0;0;0;0
2020-06-13 07:30:00;5;21;18;16;7;0;3;0;0;8;0;2
2020-06-13 07:45:00;3;24;22;24;16;0;0;0;0;0;0;0
2020-06-13 08:00:00;4;24;12;20;6;0;2;0;0;1;0;0
2020-06-13 08:15:00;4;25;25;15;9;4;0;0;0;2;0;0
2020-06-13 08:30:00;5;35;21;26;15;0;1;0;0;46;1;0
2020-06-13 08:45:00;7;45;39;37;22;2;4;0;0;24;1;2
2020-06-13 09:00:00;10;40;33;28;19;4;2;0;0;11;2;1
2020-06-13 09:15:00;9;42;33;36;25;2;0;0;0;0;4;60
2020-06-13 09:30:00;12;34;48;54;28;0;3;0;0;0;9;2
2020-06-13 09:45:00;10;53;60;49;27;0;1;0;0;0;2;0
2020-06-13 10:00:00;13;50;56;46;35;3;0;0;0;2;0;0
2020-06-13 10:15:00;8;48;45;54;36;1;0;0;0;1;8;11
2020-06-13 10:30:00;9;56;43;44;27;3;3;0;0;35;5;6
2020-06-13 10:45:00;8;52;50;61;41;2;2;0;0;6;3;2
