DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-05-11 00:00:00;0;5;4;0;6;5;2;11;5;0;8;5;3
2020-05-11 00:15:00;0;3;3;1;4;10;3;9;1;0;2;4;1
2020-05-11 00:30:00;0;3;1;1;2;1;0;6;6;3;4;4;3
2020-05-11 00:45:00;0;3;0;0;4;3;4;6;2;0;5;4;2
2020-05-11 01:00:00;0;4;1;0;1;6;3;6;2;0;7;8;3
2020-05-11 01:15:00;0;5;0;0;3;2;0;4;1;0;4;2;1
2020-05-11 01:30:00;0;0;3;1;1;6;2;5;2;0;2;2;1
2020-05-11 01:45:00;0;1;3;0;1;4;3;1;0;0;3;3;0
2020-05-11 02:00:00;0;1;0;1;4;1;1;6;0;0;3;3;1
2020-05-11 02:15:00;0;3;1;0;1;3;1;3;0;3;2;3;3
2020-05-11 02:30:00;0;2;1;0;2;8;2;3;0;1;2;4;1
2020-05-11 02:45:00;0;0;0;0;3;4;2;3;0;0;0;1;0
2020-05-11 03:00:00;0;5;1;0;0;3;1;2;0;0;3;2;3
2020-05-11 03:15:00;0;1;0;0;1;6;2;1;0;0;1;3;3
2020-05-11 03:30:00;0;2;0;0;2;4;1;3;0;0;1;1;1
2020-05-11 03:45:00;0;1;0;0;1;1;0;1;0;0;2;1;2
2020-05-11 04:00:00;0;7;2;0;2;5;0;4;1;0;2;3;0
2020-05-11 04:15:00;0;2;0;0;3;6;2;6;0;0;6;1;1
2020-05-11 04:30:00;0;3;4;0;4;6;4;5;1;1;6;7;2
2020-05-11 04:45:00;0;1;4;1;3;10;2;8;3;0;14;10;1
2020-05-11 05:00:00;0;13;4;0;4;11;7;18;9;1;36;25;5
2020-05-11 05:15:00;0;11;15;1;10;17;6;36;16;8;63;60;15
2020-05-11 05:30:00;0;20;13;1;14;33;13;54;33;2;60;61;18
2020-05-11 05:45:00;0;27;14;1;11;29;9;44;41;2;49;57;29
2020-05-11 06:00:00;0;19;14;1;14;24;12;44;31;10;52;42;20
2020-05-11 06:15:00;0;19;20;3;20;33;7;73;65;1;52;52;13
2020-05-11 06:30:00;0;29;23;1;19;41;14;84;77;7;65;66;28
2020-05-11 06:45:00;0;39;22;2;31;55;21;80;85;8;75;71;28
2020-05-11 07:00:00;0;31;26;3;22;51;14;93;87;5;62;46;35
2020-05-11 07:15:00;0;35;25;5;34;53;18;97;97;8;49;52;29
2020-05-11 07:30:00;0;34;28;7;30;46;25;110;126;6;70;68;64
2020-05-11 07:45:00;0;50;40;4;47;52;133;76;76;9;61;58;43
2020-05-11 08:00:00;0;38;37;4;40;50;17;80;76;11;60;62;39
2020-05-11 08:15:00;0;34;27;3;40;57;11;63;44;8;52;50;36
2020-05-11 08:30:00;0;50;32;7;28;49;22;71;68;10;53;51;41
2020-05-11 08:45:00;0;37;38;7;30;57;22;73;54;17;52;48;38
2020-05-11 09:00:00;0;27;23;10;28;52;13;65;34;9;52;50;32
2020-05-11 09:15:00;0;38;33;7;33;53;22;62;59;12;55;41;35
2020-05-11 09:30:00;0;36;43;4;42;63;14;68;59;13;61;54;40
2020-05-11 09:45:00;0;45;32;6;36;57;26;71;41;11;52;41;34
2020-05-11 10:00:00;0;40;37;11;40;51;24;61;41;15;66;50;47
2020-05-11 10:15:00;0;59;53;10;46;66;26;66;36;11;58;50;36
2020-05-11 10:30:00;0;57;47;15;38;58;29;75;44;15;66;47;44
2020-05-11 10:45:00;0;78;49;9;35;57;25;58;41;19;61;72;57
2020-05-11 11:00:00;0;58;36;8;43;65;27;58;29;12;67;56;45
2020-05-11 11:15:00;0;56;59;12;53;71;23;60;45;15;65;50;41
2020-05-11 11:30:00;0;72;61;18;43;57;22;69;40;11;54;45;35
2020-05-11 11:45:00;0;66;48;13;40;53;40;71;44;12;54;44;37
2020-05-11 12:00:00;0;62;56;11;52;76;29;67;39;10;57;57;41
2020-05-11 12:15:00;0;63;62;8;51;68;25;69;45;12;63;53;41
2020-05-11 12:30:00;0;61;45;13;36;44;16;52;53;15;50;53;35
2020-05-11 12:45:00;0;54;51;7;40;61;21;55;46;15;60;59;33
2020-05-11 13:00:00;0;71;60;9;39;67;18;63;37;11;54;47;34
2020-05-11 13:15:00;0;74;114;13;54;74;28;71;47;9;59;79;32
2020-05-11 13:30:00;0;64;56;21;62;83;32;59;55;14;73;76;36
2020-05-11 13:45:00;0;62;61;15;55;86;29;78;58;14;67;84;43
2020-05-11 14:00:00;0;77;69;9;66;93;33;78;43;9;71;78;40
2020-05-11 14:15:00;0;69;76;8;59;90;19;70;41;13;54;51;45
2020-05-11 14:30:00;0;66;59;14;62;95;32;66;46;25;59;71;39
2020-05-11 14:45:00;0;69;69;9;56;85;28;77;50;14;66;66;44
2020-05-11 15:00:00;0;84;85;12;61;84;26;71;42;9;60;50;35
2020-05-11 15:15:00;0;70;82;9;67;90;32;66;25;13;65;60;41
2020-05-11 15:30:00;0;74;71;10;53;82;35;82;65;16;73;60;39
2020-05-11 15:45:00;0;79;86;11;70;86;30;74;48;19;62;61;47
2020-05-11 16:00:00;0;104;87;13;80;104;50;162;60;20;56;74;54
2020-05-11 16:15:00;0;79;82;9;50;68;31;68;48;16;55;58;48
2020-05-11 16:30:00;0;88;109;17;71;86;30;81;55;15;65;86;49
2020-05-11 16:45:00;0;81;70;11;69;89;41;78;37;13;54;80;39
2020-05-11 17:00:00;0;99;96;13;68;89;40;80;43;15;66;89;42
2020-05-11 17:15:00;0;78;85;11;57;73;25;87;42;8;67;75;35
2020-05-11 17:30:00;0;74;69;12;46;63;26;61;41;11;59;64;47
2020-05-11 17:45:00;0;68;56;10;42;76;27;62;44;10;57;70;28
2020-05-11 18:00:00;0;62;71;10;51;78;29;62;43;10;57;55;36
2020-05-11 18:15:00;0;51;79;8;42;70;17;65;32;9;58;56;34
2020-05-11 18:30:00;0;52;57;7;33;59;16;50;28;2;42;54;33
2020-05-11 18:45:00;0;44;35;5;46;51;21;64;33;8;41;33;22
2020-05-11 19:00:00;0;46;38;4;28;49;23;45;23;8;34;32;34
2020-05-11 19:15:00;0;35;27;2;30;45;16;43;21;2;33;31;22
2020-05-11 19:30:00;0;24;20;3;17;28;19;32;17;5;27;30;19
2020-05-11 19:45:00;0;32;20;4;19;37;16;39;27;4;29;23;27
2020-05-11 20:00:00;0;38;27;6;15;30;8;49;20;4;31;24;19
2020-05-11 20:15:00;0;27;17;9;15;30;13;26;12;2;16;25;9
2020-05-11 20:30:00;0;22;13;5;19;25;9;31;9;1;29;22;16
2020-05-11 20:45:00;0;18;16;2;14;29;8;23;13;3;25;20;8
2020-05-11 21:00:00;0;27;20;3;21;32;14;18;12;3;34;32;11
2020-05-11 21:15:00;0;23;18;3;28;48;13;36;12;3;44;56;11
2020-05-11 21:30:00;0;14;13;0;12;26;13;32;4;2;31;37;12
2020-05-11 21:45:00;0;11;9;1;17;25;4;17;4;1;16;20;7
2020-05-11 22:00:00;0;12;14;3;18;39;12;14;5;2;10;12;7
2020-05-11 22:15:00;0;10;5;0;4;19;5;12;12;0;8;5;10
2020-05-11 22:30:00;0;9;6;0;5;8;5;12;4;2;8;9;9
2020-05-11 22:45:00;0;9;9;0;6;12;6;7;5;2;8;7;4
2020-05-11 23:00:00;0;10;9;2;4;11;3;11;3;2;7;11;3
2020-05-11 23:15:00;0;6;2;0;8;8;9;13;2;3;7;6;8
2020-05-11 23:30:00;0;4;4;1;2;9;3;11;4;2;5;6;5
2020-05-11 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
