DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-12-04 00:00:00;4;8;11;7;1;0;0
2020-12-04 00:15:00;10;8;10;8;0;3;0
2020-12-04 00:30:00;4;14;10;8;1;1;0
2020-12-04 00:45:00;9;8;9;4;0;0;0
2020-12-04 01:00:00;10;11;9;6;0;4;0
2020-12-04 01:15:00;7;8;8;8;0;1;0
2020-12-04 01:30:00;7;9;9;7;0;2;0
2020-12-04 01:45:00;8;5;8;1;0;1;0
2020-12-04 02:00:00;9;3;7;2;0;1;0
2020-12-04 02:15:00;9;7;4;2;0;0;0
2020-12-04 02:30:00;3;6;9;6;0;0;0
2020-12-04 02:45:00;8;2;8;1;0;0;0
2020-12-04 03:00:00;6;5;7;2;0;0;0
2020-12-04 03:15:00;2;2;6;3;1;3;0
2020-12-04 03:30:00;8;6;12;6;0;1;0
2020-12-04 03:45:00;4;9;10;2;0;0;0
2020-12-04 04:00:00;5;4;4;3;0;0;0
2020-12-04 04:15:00;8;7;8;5;1;1;0
2020-12-04 04:30:00;15;22;29;12;0;2;0
2020-12-04 04:45:00;18;25;44;12;2;2;0
2020-12-04 05:00:00;27;31;124;64;1;8;0
2020-12-04 05:15:00;34;48;225;107;2;23;0
2020-12-04 05:30:00;48;68;220;125;5;19;0
2020-12-04 05:45:00;129;174;172;73;16;15;0
2020-12-04 06:00:00;172;194;126;82;11;10;0
2020-12-04 06:15:00;97;127;176;120;14;16;0
2020-12-04 06:30:00;89;128;192;146;15;33;0
2020-12-04 06:45:00;72;109;172;246;20;26;0
2020-12-04 07:00:00;78;84;148;126;19;20;0
2020-12-04 07:15:00;62;96;201;154;42;34;0
2020-12-04 07:30:00;90;139;199;192;59;34;2
2020-12-04 07:45:00;96;130;181;146;26;37;0
2020-12-04 08:00:00;84;125;162;132;246;28;0
2020-12-04 08:15:00;67;120;142;129;20;13;0
2020-12-04 08:30:00;85;112;114;105;15;29;0
2020-12-04 08:45:00;66;110;127;131;79;27;0
2020-12-04 09:00:00;78;93;94;154;28;16;0
2020-12-04 09:15:00;77;114;95;116;25;17;0
2020-12-04 09:30:00;80;106;109;143;26;19;0
2020-12-04 09:45:00;92;124;118;120;19;19;3
2020-12-04 10:00:00;76;120;116;114;57;23;0
2020-12-04 10:15:00;79;136;114;118;22;20;0
2020-12-04 10:30:00;76;138;103;120;26;27;0
2020-12-04 10:45:00;95;166;117;133;12;17;0
2020-12-04 11:00:00;94;153;119;132;14;34;0
2020-12-04 11:15:00;110;156;130;126;27;27;0
2020-12-04 11:30:00;105;159;121;122;17;24;0
2020-12-04 11:45:00;84;158;122;130;170;27;0
2020-12-04 12:00:00;137;200;138;149;32;29;1
2020-12-04 12:15:00;133;203;129;139;24;29;1
2020-12-04 12:30:00;161;204;115;145;28;28;0
2020-12-04 12:45:00;125;196;126;125;39;27;1
2020-12-04 13:00:00;159;218;149;156;22;42;4
2020-12-04 13:15:00;152;226;178;148;18;44;0
2020-12-04 13:30:00;146;194;197;156;34;37;0
2020-12-04 13:45:00;148;248;180;166;35;44;0
2020-12-04 14:00:00;178;240;188;175;169;34;0
2020-12-04 14:15:00;213;286;134;137;27;14;0
2020-12-04 14:30:00;247;292;131;172;26;30;0
2020-12-04 14:45:00;210;296;135;165;30;28;1
2020-12-04 15:00:00;182;252;123;157;27;39;0
2020-12-04 15:15:00;180;262;120;146;24;25;0
2020-12-04 15:30:00;150;233;118;145;15;46;2
2020-12-04 15:45:00;161;229;131;169;19;33;0
2020-12-04 16:00:00;151;225;122;157;17;38;0
2020-12-04 16:15:00;152;212;122;134;20;27;0
2020-12-04 16:30:00;127;193;122;148;133;29;0
2020-12-04 16:45:00;137;199;112;132;29;19;0
2020-12-04 17:00:00;126;167;121;158;53;39;0
2020-12-04 17:15:00;123;198;112;171;11;30;0
2020-12-04 17:30:00;103;155;117;142;23;26;0
2020-12-04 17:45:00;81;141;91;118;16;27;0
2020-12-04 18:00:00;90;145;93;129;15;26;0
2020-12-04 18:15:00;103;148;95;118;27;29;1
2020-12-04 18:30:00;83;128;85;95;15;26;0
2020-12-04 18:45:00;76;119;75;82;13;26;0
2020-12-04 19:00:00;68;104;65;94;15;19;0
2020-12-04 19:15:00;76;103;56;73;15;21;0
2020-12-04 19:30:00;72;90;69;62;7;14;0
2020-12-04 19:45:00;50;88;53;57;7;15;0
2020-12-04 20:00:00;62;101;50;65;5;12;0
2020-12-04 20:15:00;51;75;48;52;6;9;0
2020-12-04 20:30:00;40;53;60;58;4;15;0
2020-12-04 20:45:00;42;56;119;66;2;10;0
2020-12-04 21:00:00;33;52;145;59;5;9;0
2020-12-04 21:15:00;35;55;213;89;3;11;0
2020-12-04 21:30:00;47;67;116;58;2;11;0
2020-12-04 21:45:00;96;120;81;47;2;3;0
2020-12-04 22:00:00;141;165;42;32;2;4;0
2020-12-04 22:15:00;93;84;49;46;4;6;0
2020-12-04 22:30:00;31;32;37;34;1;4;0
2020-12-04 22:45:00;27;28;32;30;1;1;0
2020-12-04 23:00:00;32;30;27;17;3;2;0
2020-12-04 23:15:00;21;30;21;32;0;1;0
2020-12-04 23:30:00;21;21;23;27;3;0;0
2020-12-04 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
