DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-12-11 00:00:00;2;5;5;2;0;1;0
2020-12-11 00:15:00;6;5;9;4;1;0;0
2020-12-11 00:30:00;11;6;7;3;2;0;0
2020-12-11 00:45:00;5;7;12;3;0;1;0
2020-12-11 01:00:00;6;4;9;1;0;2;0
2020-12-11 01:15:00;6;8;8;6;2;0;0
2020-12-11 01:30:00;7;2;10;6;1;0;0
2020-12-11 01:45:00;6;6;2;1;0;0;0
2020-12-11 02:00:00;5;4;5;2;1;1;0
2020-12-11 02:15:00;5;3;8;4;1;0;0
2020-12-11 02:30:00;6;4;5;3;0;0;0
2020-12-11 02:45:00;8;3;6;3;0;0;0
2020-12-11 03:00:00;8;5;3;2;0;0;0
2020-12-11 03:15:00;5;2;9;1;0;0;0
2020-12-11 03:30:00;0;5;2;4;0;1;0
2020-12-11 03:45:00;8;5;14;9;1;2;0
2020-12-11 04:00:00;7;5;10;8;0;1;0
2020-12-11 04:15:00;7;10;10;7;2;0;0
2020-12-11 04:30:00;14;8;21;3;2;3;0
2020-12-11 04:45:00;21;19;28;12;5;1;0
2020-12-11 05:00:00;29;30;104;48;2;10;0
2020-12-11 05:15:00;41;41;181;90;0;21;0
2020-12-11 05:30:00;39;63;208;107;8;11;0
2020-12-11 05:45:00;119;139;160;100;4;10;0
2020-12-11 06:00:00;174;220;127;77;11;13;0
2020-12-11 06:15:00;93;133;150;103;19;21;0
2020-12-11 06:30:00;71;91;190;156;14;34;0
2020-12-11 06:45:00;78;123;158;144;16;24;0
2020-12-11 07:00:00;67;95;132;125;13;25;0
2020-12-11 07:15:00;74;90;155;149;44;25;0
2020-12-11 07:30:00;81;130;153;178;34;45;2
2020-12-11 07:45:00;102;140;174;136;25;44;0
2020-12-11 08:00:00;72;103;124;120;60;29;0
2020-12-11 08:15:00;79;112;133;141;16;18;2
2020-12-11 08:30:00;82;125;128;111;12;20;0
2020-12-11 08:45:00;64;103;125;123;121;25;0
2020-12-11 09:00:00;71;98;91;117;19;21;0
2020-12-11 09:15:00;72;106;107;148;77;20;0
2020-12-11 09:30:00;78;109;105;129;30;21;0
2020-12-11 09:45:00;87;117;106;143;20;16;2
2020-12-11 10:00:00;87;118;93;119;22;20;0
2020-12-11 10:15:00;93;136;110;129;21;17;0
2020-12-11 10:30:00;93;137;105;132;19;19;2
2020-12-11 10:45:00;121;169;115;124;17;25;0
2020-12-11 11:00:00;111;155;136;157;26;22;0
2020-12-11 11:15:00;97;149;112;136;27;19;0
2020-12-11 11:30:00;124;182;113;164;20;31;0
2020-12-11 11:45:00;105;158;108;122;23;26;0
2020-12-11 12:00:00;122;186;141;137;21;30;0
2020-12-11 12:15:00;141;197;145;156;36;28;2
2020-12-11 12:30:00;154;216;146;155;18;26;1
2020-12-11 12:45:00;124;192;143;143;32;26;1
2020-12-11 13:00:00;142;225;135;155;14;50;0
2020-12-11 13:15:00;152;217;186;172;11;39;0
2020-12-11 13:30:00;137;188;218;177;95;42;0
2020-12-11 13:45:00;132;185;235;194;70;27;0
2020-12-11 14:00:00;187;254;157;158;15;39;0
2020-12-11 14:15:00;216;288;130;141;30;25;0
2020-12-11 14:30:00;223;281;121;173;25;39;0
2020-12-11 14:45:00;169;256;141;149;30;38;0
2020-12-11 15:00:00;166;234;143;146;28;41;0
2020-12-11 15:15:00;194;243;119;142;22;36;4
2020-12-11 15:30:00;148;209;115;164;41;38;1
2020-12-11 15:45:00;137;199;120;164;20;36;0
2020-12-11 16:00:00;165;236;113;146;15;31;0
2020-12-11 16:15:00;125;189;119;146;11;29;0
2020-12-11 16:30:00;128;178;105;133;18;27;0
2020-12-11 16:45:00;116;176;123;146;23;36;0
2020-12-11 17:00:00;110;162;118;226;19;29;0
2020-12-11 17:15:00;137;182;105;147;21;26;0
2020-12-11 17:30:00;114;163;110;133;149;15;0
2020-12-11 17:45:00;118;166;95;108;20;26;0
2020-12-11 18:00:00;97;164;101;113;12;20;0
2020-12-11 18:15:00;97;144;89;115;14;32;0
2020-12-11 18:30:00;72;118;85;93;10;28;0
2020-12-11 18:45:00;71;114;74;106;16;12;0
2020-12-11 19:00:00;78;128;89;82;6;16;1
2020-12-11 19:15:00;74;88;75;79;9;20;0
2020-12-11 19:30:00;61;87;60;103;27;11;0
2020-12-11 19:45:00;43;84;61;56;15;13;0
2020-12-11 20:00:00;57;78;59;53;0;15;0
2020-12-11 20:15:00;52;79;64;61;1;7;0
2020-12-11 20:30:00;46;60;53;54;3;7;0
2020-12-11 20:45:00;49;51;120;56;3;7;0
2020-12-11 21:00:00;36;52;159;63;2;11;0
2020-12-11 21:15:00;28;49;203;99;2;8;0
2020-12-11 21:30:00;39;54;118;76;3;10;0
2020-12-11 21:45:00;127;161;86;48;4;8;0
2020-12-11 22:00:00;164;203;40;27;3;3;0
2020-12-11 22:15:00;99;111;38;28;4;8;0
2020-12-11 22:30:00;30;33;29;22;2;4;0
2020-12-11 22:45:00;28;25;28;13;2;2;0
2020-12-11 23:00:00;11;29;21;10;0;2;0
2020-12-11 23:15:00;26;19;20;18;0;2;0
2020-12-11 23:30:00;18;12;14;11;0;3;0
2020-12-11 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
