DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-05-04 00:00:00;2;2;1;1;0;0;0;1;0;0
2020-05-04 00:15:00;6;6;7;2;0;2;0;1;0;0
2020-05-04 00:30:00;5;6;4;2;0;0;0;1;0;0
2020-05-04 00:45:00;1;1;5;0;0;0;0;0;0;0
2020-05-04 01:00:00;3;6;0;1;1;0;0;2;0;0
2020-05-04 01:15:00;1;3;2;0;0;0;0;1;0;0
2020-05-04 01:30:00;1;1;0;0;0;0;0;0;0;0
2020-05-04 01:45:00;1;1;0;0;0;0;0;0;0;0
2020-05-04 02:00:00;2;2;0;0;0;0;0;1;0;0
2020-05-04 02:15:00;2;1;2;0;0;0;0;1;0;0
2020-05-04 02:30:00;3;3;2;2;0;0;0;0;0;0
2020-05-04 02:45:00;1;1;3;1;0;0;0;1;0;0
2020-05-04 03:00:00;4;5;3;1;0;0;0;2;0;0
2020-05-04 03:15:00;0;1;2;0;0;0;0;0;0;0
2020-05-04 03:30:00;2;4;4;1;0;0;0;0;0;0
2020-05-04 03:45:00;3;5;2;0;0;0;0;1;0;0
2020-05-04 04:00:00;3;5;2;2;0;0;0;1;0;0
2020-05-04 04:15:00;3;3;4;2;0;0;1;1;0;0
2020-05-04 04:30:00;4;2;2;0;0;0;0;1;0;0
2020-05-04 04:45:00;10;2;7;0;0;0;0;2;0;0
2020-05-04 05:00:00;5;2;11;0;0;0;1;1;0;0
2020-05-04 05:15:00;27;8;22;5;0;0;2;2;0;0
2020-05-04 05:30:00;37;14;46;7;0;5;1;4;0;0
2020-05-04 05:45:00;29;9;42;1;1;1;3;3;0;0
2020-05-04 06:00:00;34;9;37;1;3;1;2;3;0;0
2020-05-04 06:15:00;39;20;59;3;0;1;1;3;0;0
2020-05-04 06:30:00;53;30;71;1;5;4;8;1;0;0
2020-05-04 06:45:00;59;29;56;2;2;2;2;8;0;0
2020-05-04 07:00:00;42;25;56;1;0;1;3;2;0;0
2020-05-04 07:15:00;30;22;27;3;1;1;4;5;0;0
2020-05-04 07:30:00;30;18;33;4;0;3;5;5;0;0
2020-05-04 07:45:00;48;38;67;2;5;1;9;9;0;0
2020-05-04 08:00:00;50;25;49;2;3;2;3;9;0;0
2020-05-04 08:15:00;30;28;48;3;6;2;5;7;0;0
2020-05-04 08:30:00;38;36;48;4;3;2;8;4;1;0
2020-05-04 08:45:00;33;34;45;8;5;2;12;9;0;0
2020-05-04 09:00:00;29;27;35;1;2;3;14;4;3;0
2020-05-04 09:15:00;36;35;43;2;6;7;10;5;1;0
2020-05-04 09:30:00;35;43;59;4;5;3;8;14;0;0
2020-05-04 09:45:00;26;43;43;6;1;1;13;10;2;3
2020-05-04 10:00:00;39;33;54;4;4;3;14;7;3;2
2020-05-04 10:15:00;35;56;57;7;2;4;15;8;1;0
2020-05-04 10:30:00;30;49;48;3;7;0;10;5;3;3
2020-05-04 10:45:00;40;51;76;3;5;5;9;11;2;0
2020-05-04 11:00:00;37;46;50;6;6;3;15;16;1;0
2020-05-04 11:15:00;34;46;73;6;5;5;18;7;5;7
2020-05-04 11:30:00;56;57;55;6;7;5;10;17;0;0
2020-05-04 11:45:00;42;49;58;5;11;8;10;14;2;0
2020-05-04 12:00:00;40;69;69;4;13;6;15;11;0;0
2020-05-04 12:15:00;40;50;71;4;8;5;10;8;3;5
2020-05-04 12:30:00;37;36;56;6;10;3;19;12;1;0
2020-05-04 12:45:00;42;40;50;7;7;3;14;13;0;0
2020-05-04 13:00:00;48;38;60;6;6;3;14;11;1;0
2020-05-04 13:15:00;55;45;75;3;9;0;13;15;0;6
2020-05-04 13:30:00;108;43;113;8;7;7;18;13;1;0
2020-05-04 13:45:00;71;50;109;8;6;2;16;14;2;4
2020-05-04 14:00:00;77;51;111;11;16;4;33;18;2;0
2020-05-04 14:15:00;43;63;79;4;11;1;19;33;1;10
2020-05-04 14:30:00;45;73;69;4;5;7;21;20;2;15
2020-05-04 14:45:00;32;64;41;6;6;1;22;13;0;2
2020-05-04 15:00:00;40;59;83;4;9;3;34;12;1;9
2020-05-04 15:15:00;47;66;59;4;5;3;30;24;1;0
2020-05-04 15:30:00;24;58;61;6;7;6;25;17;2;1
2020-05-04 15:45:00;46;50;54;4;7;3;15;17;2;0
2020-05-04 16:00:00;53;71;65;6;11;7;34;15;4;11
2020-05-04 16:15:00;37;54;78;9;12;4;24;15;0;8
2020-05-04 16:30:00;39;57;67;5;4;3;24;17;3;3
2020-05-04 16:45:00;41;56;55;5;7;6;19;17;1;0
2020-05-04 17:00:00;34;57;61;5;7;1;16;7;2;11
2020-05-04 17:15:00;38;48;57;7;10;2;13;17;1;22
2020-05-04 17:30:00;47;46;59;8;3;3;25;17;3;3
2020-05-04 17:45:00;29;59;49;4;7;2;11;10;0;0
2020-05-04 18:00:00;38;67;56;13;9;1;15;15;3;0
2020-05-04 18:15:00;26;50;71;6;9;4;8;13;4;5
