DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2020-02-06 00:00:00;3;0;0;0;0;0;0;0;0;0;3
2020-02-06 00:15:00;3;1;0;0;0;0;0;0;0;0;6
2020-02-06 00:30:00;6;1;0;0;0;0;0;0;0;1;7
2020-02-06 00:45:00;5;0;0;0;0;0;0;0;0;0;2
2020-02-06 01:00:00;5;1;0;0;0;0;0;0;0;0;1
2020-02-06 01:15:00;5;1;0;0;0;0;0;0;0;0;2
2020-02-06 01:30:00;3;1;0;0;1;0;1;0;0;0;1
2020-02-06 01:45:00;4;3;0;0;0;0;0;0;0;0;1
2020-02-06 02:00:00;2;0;0;0;1;1;1;1;0;1;4
2020-02-06 02:15:00;4;0;0;0;0;0;0;0;0;0;4
2020-02-06 02:30:00;1;1;0;0;0;0;0;0;0;0;7
2020-02-06 02:45:00;5;0;0;0;0;0;0;0;0;0;4
2020-02-06 03:00:00;4;1;0;0;0;0;0;0;0;0;2
2020-02-06 03:15:00;4;2;0;0;0;0;0;0;0;0;5
2020-02-06 03:30:00;1;1;0;0;0;0;0;0;0;0;1
2020-02-06 03:45:00;4;0;0;0;0;0;0;0;0;0;5
2020-02-06 04:00:00;4;1;0;0;0;0;0;0;0;0;3
2020-02-06 04:15:00;6;6;0;0;0;0;0;0;1;1;1
2020-02-06 04:30:00;11;1;2;2;0;1;0;1;0;2;11
2020-02-06 04:45:00;11;4;6;6;1;1;1;0;1;1;16
2020-02-06 05:00:00;42;21;12;12;1;0;1;0;1;5;44
2020-02-06 05:15:00;75;43;34;34;3;0;3;0;1;20;92
2020-02-06 05:30:00;63;41;49;47;4;3;5;3;4;47;75
2020-02-06 05:45:00;118;39;81;83;9;9;10;9;19;90;73
2020-02-06 06:00:00;69;28;60;60;11;6;13;4;17;53;67
2020-02-06 06:15:00;57;13;61;60;8;4;8;3;2;38;53
2020-02-06 06:30:00;72;34;52;51;7;5;7;4;7;48;49
2020-02-06 06:45:00;60;26;34;35;7;4;7;3;5;36;41
2020-02-06 07:00:00;70;23;38;36;6;6;6;6;8;34;58
2020-02-06 07:15:00;59;23;21;22;6;4;8;4;7;19;46
2020-02-06 07:30:00;73;19;26;24;9;6;10;7;9;24;47
2020-02-06 07:45:00;49;16;13;12;12;6;11;5;5;38;39
