DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-03-26 00:00:00;4;0;2;1;3;3;4;2;0;1;3;0;2
2020-03-26 00:15:00;0;1;3;0;1;7;8;2;2;0;0;0;3
2020-03-26 00:30:00;5;0;0;1;1;3;3;0;0;0;0;0;0
2020-03-26 00:45:00;5;1;1;0;2;7;6;0;0;1;1;0;1
2020-03-26 01:00:00;1;2;0;1;2;1;1;1;0;0;2;1;0
2020-03-26 01:15:00;1;0;0;0;0;0;1;1;0;1;1;0;0
2020-03-26 01:30:00;1;0;1;1;2;5;3;0;0;3;5;2;1
2020-03-26 01:45:00;0;0;0;0;2;3;4;0;0;1;1;0;0
2020-03-26 02:00:00;1;0;0;1;2;9;6;2;0;2;1;0;0
2020-03-26 02:15:00;2;1;0;0;1;9;6;0;0;0;0;0;0
2020-03-26 02:30:00;1;0;0;1;0;6;3;0;0;2;1;0;0
2020-03-26 02:45:00;7;1;0;1;2;3;2;0;0;3;2;0;0
2020-03-26 03:00:00;6;0;0;0;2;7;5;0;0;0;1;0;0
2020-03-26 03:15:00;2;2;1;1;0;4;3;1;1;0;1;0;1
2020-03-26 03:30:00;7;0;0;2;2;8;8;0;0;0;1;0;0
2020-03-26 03:45:00;5;1;1;0;1;8;5;0;0;4;6;0;1
2020-03-26 04:00:00;5;0;0;1;0;8;8;4;1;0;3;0;0
2020-03-26 04:15:00;8;5;0;1;3;16;8;1;1;0;1;0;0
2020-03-26 04:30:00;4;0;0;2;1;22;16;3;2;3;3;0;0
2020-03-26 04:45:00;7;0;0;4;6;19;11;1;0;0;2;1;0
2020-03-26 05:00:00;10;2;1;2;9;17;18;6;3;0;3;0;1
2020-03-26 05:15:00;21;3;1;13;13;22;19;6;4;3;3;0;1
2020-03-26 05:30:00;28;8;9;17;24;39;39;9;2;0;0;0;7
2020-03-26 05:45:00;24;14;3;10;20;57;43;14;9;10;4;1;3
2020-03-26 06:00:00;21;18;6;19;17;49;33;17;8;3;1;0;6
2020-03-26 06:15:00;33;19;7;27;20;55;38;15;16;7;4;2;7
2020-03-26 06:30:00;35;22;11;34;42;72;75;40;28;15;14;6;10
2020-03-26 06:45:00;47;33;14;46;46;83;86;43;28;24;14;5;13
2020-03-26 07:00:00;40;36;11;28;34;67;72;34;27;24;18;3;11
2020-03-26 07:15:00;36;39;16;29;23;87;74;31;30;19;16;9;17
2020-03-26 07:30:00;47;35;17;27;31;70;76;30;19;30;25;5;18
2020-03-26 07:45:00;43;35;14;39;29;91;82;41;30;29;21;10;15
2020-03-26 08:00:00;39;28;14;30;30;73;65;42;24;18;23;6;14
2020-03-26 08:15:00;41;34;17;25;24;68;50;28;19;31;33;12;17
2020-03-26 08:30:00;44;28;12;35;30;67;57;31;13;15;20;5;13
2020-03-26 08:45:00;40;19;9;28;23;67;56;36;18;31;41;10;9
2020-03-26 09:00:00;35;29;9;32;15;61;53;37;20;26;28;12;10
2020-03-26 09:15:00;43;24;16;30;26;53;50;31;16;30;37;13;16
2020-03-26 09:30:00;47;21;17;35;25;48;47;30;27;37;32;12;15
2020-03-26 09:45:00;48;31;17;45;13;52;54;35;25;35;40;18;17
2020-03-26 10:00:00;51;32;10;39;30;57;41;23;17;24;30;8;8
2020-03-26 10:15:00;46;25;24;38;29;55;45;30;13;30;35;17;26
2020-03-26 10:30:00;38;23;17;35;19;68;61;33;24;42;34;9;17
2020-03-26 10:45:00;39;27;15;34;24;57;50;31;17;29;35;15;13
2020-03-26 11:00:00;49;32;14;39;26;64;47;22;16;44;31;10;15
2020-03-26 11:15:00;44;28;15;36;27;63;49;39;24;37;34;11;13
2020-03-26 11:30:00;60;25;21;40;25;68;43;45;25;39;31;10;17
2020-03-26 11:45:00;51;24;12;32;23;48;46;30;25;47;53;16;10
2020-03-26 12:00:00;66;29;13;34;26;72;49;43;28;54;36;16;12
2020-03-26 12:15:00;54;31;8;37;22;56;38;22;19;51;54;20;8
2020-03-26 12:30:00;47;36;15;28;20;57;55;35;23;45;44;15;12
2020-03-26 12:45:00;43;27;15;43;26;65;49;34;28;49;38;15;15
2020-03-26 13:00:00;39;28;19;40;20;64;53;35;27;56;41;10;19
2020-03-26 13:15:00;42;30;8;32;26;75;47;35;18;38;31;15;9
2020-03-26 13:30:00;55;35;8;45;27;71;59;30;20;39;35;9;8
2020-03-26 13:45:00;47;44;13;42;25;65;45;28;21;39;40;12;12
2020-03-26 14:00:00;49;35;12;30;32;63;59;38;28;41;32;16;12
2020-03-26 14:15:00;44;36;17;46;34;64;59;34;22;51;45;12;17
2020-03-26 14:30:00;46;30;22;42;39;78;52;24;25;48;39;8;22
2020-03-26 14:45:00;47;37;14;29;35;74;50;25;16;33;33;7;15
2020-03-26 15:00:00;57;31;14;32;32;60;52;24;17;34;31;7;14
2020-03-26 15:15:00;58;32;12;29;22;75;57;39;26;41;29;10;14
2020-03-26 15:30:00;48;45;16;38;29;64;59;24;13;38;37;12;17
2020-03-26 15:45:00;51;39;12;37;42;67;54;31;32;60;46;10;11
2020-03-26 16:00:00;51;37;17;31;34;68;57;31;17;54;47;12;19
2020-03-26 16:15:00;58;46;16;44;37;66;53;29;13;34;39;9;15
2020-03-26 16:30:00;56;43;19;36;40;76;48;26;22;53;39;11;12
2020-03-26 16:45:00;40;34;13;25;31;73;47;27;17;49;38;9;13
2020-03-26 17:00:00;56;54;12;27;26;78;51;32;25;67;41;9;11
2020-03-26 17:15:00;46;39;16;28;28;53;34;21;20;69;46;14;16
2020-03-26 17:30:00;25;24;15;18;24;50;46;25;17;44;42;7;16
2020-03-26 17:45:00;28;17;7;16;13;44;31;22;14;49;41;11;8
2020-03-26 18:00:00;27;22;6;18;20;49;28;18;15;52;33;5;6
2020-03-26 18:15:00;41;17;10;19;17;42;20;21;16;43;45;14;10
2020-03-26 18:30:00;27;19;7;17;17;45;35;23;22;30;28;10;8
2020-03-26 18:45:00;19;5;7;16;20;35;23;16;13;32;30;6;7
2020-03-26 19:00:00;17;8;5;10;11;27;17;13;9;25;27;4;5
2020-03-26 19:15:00;17;9;5;13;15;32;18;15;11;22;27;7;5
2020-03-26 19:30:00;16;8;0;12;11;18;14;9;7;22;24;4;1
2020-03-26 19:45:00;12;6;8;10;13;13;7;4;1;16;18;1;8
2020-03-26 20:00:00;11;5;0;9;12;18;13;4;7;20;14;2;0
2020-03-26 20:15:00;12;1;4;4;9;15;10;6;5;6;10;1;4
2020-03-26 20:30:00;9;4;1;4;8;16;19;3;5;11;8;0;1
2020-03-26 20:45:00;9;5;0;2;2;10;10;3;0;5;8;1;0
2020-03-26 21:00:00;10;1;2;3;5;13;8;8;7;7;2;2;2
2020-03-26 21:15:00;10;3;3;3;4;11;7;2;1;4;4;0;3
2020-03-26 21:30:00;8;2;1;0;4;7;7;5;5;7;0;1;1
2020-03-26 21:45:00;2;0;3;3;3;8;9;4;1;6;5;0;3
2020-03-26 22:00:00;8;3;6;1;4;12;6;6;6;9;4;1;6
2020-03-26 22:15:00;16;4;2;4;9;12;6;1;2;2;1;1;2
2020-03-26 22:30:00;7;2;2;3;1;10;10;3;2;1;1;1;2
2020-03-26 22:45:00;11;9;1;1;2;6;6;3;2;1;1;1;1
2020-03-26 23:00:00;10;1;1;3;4;6;3;1;1;2;2;0;1
2020-03-26 23:15:00;8;0;1;0;0;6;6;2;1;0;0;0;1
2020-03-26 23:30:00;1;0;3;2;3;2;5;4;2;3;2;0;3
2020-03-26 23:45:00;1;0;1;1;1;2;2;3;4;3;2;0;1
