DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-11-27 00:00:00;5;5;0;0;6;8;0;0;7;0;0
2020-11-27 00:15:00;8;6;0;0;4;4;1;0;5;0;0
2020-11-27 00:30:00;5;3;0;0;5;1;0;0;3;0;0
2020-11-27 00:45:00;1;4;1;0;3;1;0;0;2;0;0
2020-11-27 01:00:00;6;7;0;0;6;6;0;0;6;0;0
2020-11-27 01:15:00;1;0;0;0;3;3;1;0;3;0;0
2020-11-27 01:30:00;8;12;1;0;4;2;1;0;2;0;0
2020-11-27 01:45:00;3;5;0;0;7;4;0;0;4;0;0
2020-11-27 02:00:00;4;4;1;0;4;1;0;0;2;0;0
2020-11-27 02:15:00;4;4;1;0;1;2;0;0;3;0;0
2020-11-27 02:30:00;8;7;1;0;3;2;0;0;3;0;0
2020-11-27 02:45:00;1;7;3;0;5;3;0;0;2;0;0
2020-11-27 03:00:00;2;4;0;0;6;3;1;0;4;0;0
2020-11-27 03:15:00;3;4;1;1;4;0;0;0;1;0;0
2020-11-27 03:30:00;7;9;0;0;4;1;1;0;2;0;0
2020-11-27 03:45:00;6;4;0;1;10;2;1;0;5;0;0
2020-11-27 04:00:00;6;7;0;0;6;3;0;0;4;0;0
2020-11-27 04:15:00;9;4;0;0;10;2;1;0;3;0;0
2020-11-27 04:30:00;15;10;0;0;10;3;0;0;10;0;0
2020-11-27 04:45:00;21;13;1;0;11;7;1;0;6;0;0
2020-11-27 05:00:00;32;25;4;0;26;14;0;0;15;0;0
2020-11-27 05:15:00;28;26;6;2;31;14;2;0;17;1;0
2020-11-27 05:30:00;62;55;5;1;37;23;1;0;30;0;0
2020-11-27 05:45:00;60;60;9;9;52;42;4;0;40;0;0
2020-11-27 06:00:00;83;90;15;6;67;34;2;0;38;0;1
2020-11-27 06:15:00;62;64;24;4;82;40;4;0;49;0;0
2020-11-27 06:30:00;87;116;28;12;119;86;10;0;93;0;18
2020-11-27 06:45:00;79;101;13;7;95;73;5;0;90;0;32
2020-11-27 07:00:00;74;77;7;4;98;105;5;0;109;0;5
2020-11-27 07:15:00;77;89;9;3;145;171;12;0;178;3;6
2020-11-27 07:30:00;76;104;11;10;117;139;7;0;141;1;6
2020-11-27 07:45:00;91;151;12;8;109;111;9;0;123;2;0
2020-11-27 08:00:00;80;114;14;7;68;71;10;0;84;9;4
2020-11-27 08:15:00;65;82;7;10;89;83;9;0;89;7;0
2020-11-27 08:30:00;93;114;13;7;90;76;6;0;77;8;0
2020-11-27 08:45:00;78;83;5;7;77;76;7;0;84;5;2
2020-11-27 09:00:00;83;108;13;10;81;73;7;0;78;5;5
2020-11-27 09:15:00;88;99;9;13;91;82;11;0;93;11;3
2020-11-27 09:30:00;92;97;13;9;88;70;5;0;80;6;2
2020-11-27 09:45:00;114;129;17;6;101;99;11;0;114;10;5
2020-11-27 10:00:00;105;118;9;20;88;102;8;0;105;5;4
2020-11-27 10:15:00;91;95;10;10;88;91;7;0;93;3;5
2020-11-27 10:30:00;111;137;19;22;105;112;12;0;114;5;19
2020-11-27 10:45:00;86;125;13;32;104;109;13;0;114;5;3
2020-11-27 11:00:00;98;128;15;98;105;111;9;0;114;9;4
2020-11-27 11:15:00;103;124;18;35;104;109;9;0;121;9;9
2020-11-27 11:30:00;97;147;13;37;101;124;8;0;127;4;10
2020-11-27 11:45:00;89;136;14;33;100;93;10;0;105;10;21
2020-11-27 12:00:00;117;147;17;35;123;131;13;0;133;5;2
2020-11-27 12:15:00;121;163;12;23;121;141;13;0;139;12;9
2020-11-27 12:30:00;110;171;12;23;112;123;7;0;132;6;5
2020-11-27 12:45:00;95;174;13;24;114;129;12;0;126;7;1
2020-11-27 13:00:00;112;186;14;19;112;116;8;0;121;2;10
2020-11-27 13:15:00;125;177;9;17;109;124;7;0;124;6;10
2020-11-27 13:30:00;104;156;9;13;118;128;5;0;144;6;1
2020-11-27 13:45:00;118;164;11;21;101;106;5;0;112;5;3
2020-11-27 14:00:00;110;152;9;4;118;135;9;0;138;7;6
2020-11-27 14:15:00;127;160;10;3;132;150;16;0;153;8;3
2020-11-27 14:30:00;106;156;4;3;101;109;4;0;112;8;0
2020-11-27 14:45:00;113;155;6;3;118;131;10;0;148;12;10
2020-11-27 15:00:00;136;146;10;4;124;119;5;0;129;5;1
2020-11-27 15:15:00;124;148;11;1;129;142;5;0;144;7;2
2020-11-27 15:30:00;116;147;16;2;132;133;10;0;144;10;2
2020-11-27 15:45:00;121;152;11;4;125;126;13;0;139;7;5
2020-11-27 16:00:00;135;164;20;2;123;135;5;0;133;10;13
2020-11-27 16:15:00;127;138;8;4;139;144;11;0;147;10;4
2020-11-27 16:30:00;111;138;9;4;130;143;6;0;150;16;12
2020-11-27 16:45:00;98;137;11;2;104;131;8;0;142;7;1
2020-11-27 17:00:00;116;139;11;1;107;127;6;0;134;8;17
2020-11-27 17:15:00;110;138;15;0;124;137;10;0;133;7;2
2020-11-27 17:30:00;100;149;14;4;108;119;6;0;116;5;0
