DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2019-11-29 00:00:00;12;8;11;3;5;7;18;11
2019-11-29 00:15:00;9;15;10;4;3;7;20;8
2019-11-29 00:30:00;4;5;4;4;6;10;12;4
2019-11-29 00:45:00;6;13;1;2;3;4;15;8
2019-11-29 01:00:00;4;9;4;2;3;6;7;11
2019-11-29 01:15:00;7;7;4;5;4;7;10;6
2019-11-29 01:30:00;6;4;2;4;3;7;4;4
2019-11-29 01:45:00;8;10;10;7;4;8;11;5
2019-11-29 02:00:00;7;9;1;0;1;1;7;3
2019-11-29 02:15:00;5;7;4;6;6;8;2;2
2019-11-29 02:30:00;9;2;1;3;2;5;2;1
2019-11-29 02:45:00;7;9;8;1;1;3;11;6
2019-11-29 03:00:00;8;4;3;1;1;2;8;4
2019-11-29 03:15:00;3;5;2;4;4;6;8;4
2019-11-29 03:30:00;4;6;0;3;2;2;4;2
2019-11-29 03:45:00;4;7;4;6;4;10;7;1
2019-11-29 04:00:00;6;6;2;4;5;7;12;1
2019-11-29 04:15:00;12;7;3;4;3;7;6;3
2019-11-29 04:30:00;12;5;6;11;4;15;14;3
2019-11-29 04:45:00;21;16;17;12;13;15;16;8
2019-11-29 05:00:00;25;26;19;6;7;13;22;14
2019-11-29 05:15:00;34;27;29;14;8;21;39;12
2019-11-29 05:30:00;47;31;31;22;15;39;37;22
2019-11-29 05:45:00;56;47;54;40;37;70;56;43
2019-11-29 06:00:00;52;52;39;68;22;62;57;41
2019-11-29 06:15:00;63;58;48;35;42;87;65;57
2019-11-29 06:30:00;78;74;63;56;73;147;72;66
2019-11-29 06:45:00;68;77;52;84;101;164;69;83
2019-11-29 07:00:00;70;59;61;54;90;171;103;127
2019-11-29 07:15:00;70;73;53;71;117;212;128;130
2019-11-29 07:30:00;74;78;55;72;96;198;106;101
2019-11-29 07:45:00;108;119;55;88;119;178;85;85
2019-11-29 08:00:00;85;108;42;55;87;161;95;84
2019-11-29 08:15:00;88;103;56;66;84;170;83;97
2019-11-29 08:30:00;79;96;42;62;94;178;81;94
2019-11-29 08:45:00;83;93;38;59;86;162;86;74
2019-11-29 09:00:00;86;86;36;46;76;122;84;74
2019-11-29 09:15:00;81;101;35;58;93;152;81;94
2019-11-29 09:30:00;77;110;50;55;83;154;94;99
2019-11-29 09:45:00;90;99;42;50;73;128;88;117
2019-11-29 10:00:00;78;81;37;50;84;109;102;113
2019-11-29 10:15:00;91;110;38;107;86;122;127;139
2019-11-29 10:30:00;95;111;39;61;72;126;121;152
2019-11-29 10:45:00;77;89;37;70;86;121;110;142
2019-11-29 11:00:00;96;107;46;121;76;134;104;119
