DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-04-12 00:00:00;3;2;0;1;0;1;0;2
2020-04-12 00:15:00;5;2;0;2;1;6;0;2
2020-04-12 00:30:00;0;0;0;0;0;0;0;3
2020-04-12 00:45:00;0;2;1;1;1;2;0;3
2020-04-12 01:00:00;0;2;0;1;0;0;0;1
2020-04-12 01:15:00;0;1;1;1;1;2;0;2
2020-04-12 01:30:00;2;1;0;2;1;1;0;0
2020-04-12 01:45:00;0;2;2;0;0;0;0;0
2020-04-12 02:00:00;0;4;1;0;0;4;0;0
2020-04-12 02:15:00;2;2;1;1;0;0;0;2
2020-04-12 02:30:00;1;4;1;1;0;3;0;0
2020-04-12 02:45:00;0;1;0;0;0;1;0;1
2020-04-12 03:00:00;1;3;2;1;1;0;0;0
2020-04-12 03:15:00;1;1;0;1;1;0;0;0
2020-04-12 03:30:00;2;1;0;1;1;1;0;0
2020-04-12 03:45:00;1;1;0;1;1;0;0;0
2020-04-12 04:00:00;2;1;0;0;2;0;0;1
2020-04-12 04:15:00;1;0;0;1;1;3;0;1
2020-04-12 04:30:00;0;0;0;0;0;0;0;0
2020-04-12 04:45:00;1;1;0;2;2;1;0;1
2020-04-12 05:00:00;2;2;1;6;4;0;0;0
2020-04-12 05:15:00;4;1;0;0;0;2;0;1
2020-04-12 05:30:00;7;0;0;1;2;2;0;2
2020-04-12 05:45:00;1;3;1;4;0;4;0;2
2020-04-12 06:00:00;3;3;1;5;4;1;0;4
2020-04-12 06:15:00;6;6;2;2;1;3;0;5
2020-04-12 06:30:00;6;2;0;2;2;1;0;0
2020-04-12 06:45:00;1;0;0;1;0;4;0;2
2020-04-12 07:00:00;8;3;0;4;2;2;0;1
2020-04-12 07:15:00;5;3;1;3;1;2;0;3
2020-04-12 07:30:00;1;1;0;0;0;5;0;2
2020-04-12 07:45:00;8;8;1;4;1;7;0;3
2020-04-12 08:00:00;3;4;2;2;2;2;0;2
2020-04-12 08:15:00;9;10;1;7;5;1;0;3
2020-04-12 08:30:00;9;4;2;2;1;1;0;2
2020-04-12 08:45:00;7;4;2;10;6;1;0;3
2020-04-12 09:00:00;9;6;3;7;4;5;0;7
2020-04-12 09:15:00;8;7;4;10;5;2;0;2
2020-04-12 09:30:00;9;6;4;3;5;5;0;6
2020-04-12 09:45:00;9;6;6;6;3;6;0;10
2020-04-12 10:00:00;15;3;5;6;3;7;0;5
2020-04-12 10:15:00;10;6;6;8;5;1;0;8
2020-04-12 10:30:00;12;11;5;8;2;6;0;8
2020-04-12 10:45:00;9;11;8;6;2;9;0;12
2020-04-12 11:00:00;15;10;15;10;5;5;0;6
2020-04-12 11:15:00;15;11;8;10;7;6;0;6
2020-04-12 11:30:00;24;13;13;11;10;7;0;9
2020-04-12 11:45:00;16;18;4;7;7;11;0;9
2020-04-12 12:00:00;14;17;10;7;3;10;0;9
2020-04-12 12:15:00;22;13;9;12;7;10;0;12
2020-04-12 12:30:00;13;11;7;9;7;10;0;8
2020-04-12 12:45:00;12;10;5;11;26;3;0;14
2020-04-12 13:00:00;15;11;7;9;4;14;0;16
2020-04-12 13:15:00;13;9;8;12;26;9;0;11
2020-04-12 13:30:00;19;15;6;12;7;12;0;14
2020-04-12 13:45:00;18;12;12;20;10;11;0;9
2020-04-12 14:00:00;17;15;12;14;12;11;0;15
2020-04-12 14:15:00;16;8;7;19;12;9;0;10
2020-04-12 14:30:00;18;14;5;10;8;9;0;12
2020-04-12 14:45:00;15;13;15;11;10;7;0;3
2020-04-12 15:00:00;15;9;13;9;9;9;0;13
2020-04-12 15:15:00;26;9;9;16;8;8;0;8
2020-04-12 15:30:00;12;11;5;14;13;12;0;16
2020-04-12 15:45:00;14;11;12;13;13;7;0;13
