DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-02-04 00:00:00;1;2;8;1;5;6;1;0;2;2;0;0;0;0
2020-02-04 00:15:00;1;10;15;1;4;4;2;1;0;1;0;0;0;0
2020-02-04 00:30:00;0;3;11;0;6;4;3;0;3;3;0;0;0;0
2020-02-04 00:45:00;5;7;10;2;3;1;0;1;2;3;0;0;0;0
2020-02-04 01:00:00;4;4;6;1;2;2;4;1;1;0;0;0;0;0
2020-02-04 01:15:00;5;3;5;1;5;4;0;1;0;0;0;0;0;0
2020-02-04 01:30:00;1;2;4;0;5;4;1;0;2;1;0;0;0;0
2020-02-04 01:45:00;1;0;3;0;11;3;1;0;2;0;0;0;0;0
2020-02-04 02:00:00;3;0;2;0;5;1;2;1;3;1;0;0;0;0
2020-02-04 02:15:00;0;1;3;0;5;2;1;1;2;2;0;0;0;0
2020-02-04 02:30:00;1;0;6;0;6;2;1;0;0;3;0;0;0;0
2020-02-04 02:45:00;2;3;5;0;5;3;0;0;1;3;0;0;0;0
2020-02-04 03:00:00;2;0;3;0;3;2;3;0;2;1;0;0;0;0
2020-02-04 03:15:00;0;0;2;0;5;2;0;0;4;0;0;0;0;0
2020-02-04 03:30:00;7;2;3;2;3;3;1;0;0;0;0;0;0;0
2020-02-04 03:45:00;4;2;6;0;4;4;2;1;1;4;0;0;0;0
2020-02-04 04:00:00;4;3;8;1;3;2;1;0;0;5;0;0;0;0
2020-02-04 04:15:00;3;7;8;0;5;5;2;0;3;3;0;0;0;0
2020-02-04 04:30:00;7;7;15;2;8;3;4;1;3;3;0;0;0;0
2020-02-04 04:45:00;15;28;10;5;12;10;2;0;10;10;0;0;0;0
2020-02-04 05:00:00;42;60;28;7;12;5;4;2;6;17;0;0;0;0
2020-02-04 05:15:00;102;96;47;17;13;15;14;6;12;17;0;0;0;0
2020-02-04 05:30:00;89;70;61;31;22;25;13;4;9;19;0;0;0;0
2020-02-04 05:45:00;103;67;62;43;23;26;17;8;50;64;0;0;0;0
2020-02-04 06:00:00;105;58;78;37;28;42;23;5;51;64;0;0;0;0
2020-02-04 06:15:00;83;60;59;37;36;39;19;9;36;46;0;0;0;0
2020-02-04 06:30:00;127;68;88;66;45;59;27;10;26;33;0;0;0;0
2020-02-04 06:45:00;159;116;114;95;51;59;35;12;25;31;0;0;0;0
2020-02-04 07:00:00;128;86;90;59;45;61;43;21;31;26;0;0;0;0
2020-02-04 07:15:00;145;79;91;88;76;67;61;31;35;47;0;0;0;0
2020-02-04 07:30:00;135;104;100;79;80;65;46;44;46;43;0;0;0;0
2020-02-04 07:45:00;136;95;82;90;76;63;69;63;64;52;0;0;0;0
2020-02-04 08:00:00;127;92;74;68;59;49;44;31;39;42;0;0;0;0
2020-02-04 08:15:00;107;70;100;75;66;74;40;24;47;55;0;0;0;0
2020-02-04 08:30:00;68;50;60;45;37;50;26;15;23;26;0;0;0;0
2020-02-04 08:45:00;
2020-02-04 09:00:00;40;17;41;20;31;30;17;9;12;20;0;0;0;0
2020-02-04 09:15:00;45;25;77;47;45;47;29;16;29;31;0;0;0;0
2020-02-04 09:30:00;74;34;97;56;54;59;48;15;31;35;0;0;0;0
2020-02-04 09:45:00;38;29;60;38;36;32;22;7;23;21;0;0;0;0
2020-02-04 10:00:00;52;34;81;58;45;57;30;13;28;36;0;0;0;0
2020-02-04 10:15:00;54;38;91;43;66;63;35;16;27;43;0;0;0;0
2020-02-04 10:30:00;60;32;106;43;72;56;44;17;45;46;0;0;0;0
2020-02-04 10:45:00;53;40;87;44;74;54;34;14;31;46;0;0;0;0
2020-02-04 11:00:00;49;43;91;47;74;54;36;21;39;31;0;0;0;0
2020-02-04 11:15:00;57;41;88;37;73;67;40;14;35;45;0;0;0;0
2020-02-04 11:30:00;18;13;30;16;26;23;13;7;22;16;0;0;0;0
2020-02-04 11:45:00;
2020-02-04 12:00:00;57;42;64;45;65;63;32;17;52;56;0;0;0;0
2020-02-04 12:15:00;63;44;75;46;70;55;41;18;42;48;0;0;0;0
2020-02-04 12:30:00;51;42;74;54;70;73;36;23;39;44;0;0;0;0
2020-02-04 12:45:00;68;54;94;65;70;45;47;22;45;53;0;0;0;0
2020-02-04 13:00:00;72;59;99;65;81;65;54;28;60;63;0;0;0;0
2020-02-04 13:15:00;85;86;91;61;72;60;46;17;53;49;0;0;0;0
2020-02-04 13:30:00;99;64;94;48;71;70;34;23;51;47;0;0;0;0
2020-02-04 13:45:00;74;66;79;46;78;64;34;12;44;40;0;0;0;0
2020-02-04 14:00:00;61;53;95;58;85;69;45;25;76;86;0;0;0;0
2020-02-04 14:15:00;51;35;75;51;83;67;37;14;76;99;0;0;0;0
2020-02-04 14:30:00;60;37;82;58;58;67;46;20;76;76;0;0;0;0
2020-02-04 14:45:00;72;41;78;62;76;69;40;18;65;65;0;0;0;0
2020-02-04 15:00:00;63;48;83;54;70;67;42;13;82;79;0;0;0;0
2020-02-04 15:15:00;59;36;104;66;84;79;42;26;80;85;0;0;0;0
2020-02-04 15:30:00;65;45;85;55;74;68;50;27;72;75;0;0;0;0
2020-02-04 15:45:00;69;48;91;64;84;71;63;23;85;85;0;0;0;0
2020-02-04 16:00:00;59;39;97;76;68;72;63;29;95;80;0;0;0;0
2020-02-04 16:15:00;62;39;96;69;84;74;46;29;83;76;0;0;0;0
2020-02-04 16:30:00;65;53;91;57;73;81;54;22;86;77;0;0;0;0
2020-02-04 16:45:00;70;49;106;68;103;79;57;30;86;72;0;0;0;0
2020-02-04 17:00:00;59;50;89;59;91;74;47;28;91;70;0;0;0;0
2020-02-04 17:15:00;73;46;92;79;80;61;53;26;90;74;0;0;0;0
2020-02-04 17:30:00;67;55;104;73;83;69;43;20;85;83;0;0;0;0
2020-02-04 17:45:00;59;36;96;63;93;84;48;29;54;60;0;0;0;0
2020-02-04 18:00:00;61;40;93;58;74;77;56;24;62;76;0;0;0;0
2020-02-04 18:15:00;66;35;88;70;88;63;45;18;62;61;0;0;0;0
2020-02-04 18:30:00;43;36;91;64;84;79;37;23;68;63;0;0;0;0
2020-02-04 18:45:00;60;39;87;54;97;85;38;12;53;67;0;0;0;0
2020-02-04 19:00:00;50;41;73;36;90;77;37;17;45;57;0;0;0;0
2020-02-04 19:15:00;56;24;82;50;85;80;29;14;40;55;0;0;0;0
2020-02-04 19:30:00;27;25;73;29;68;54;39;14;44;44;0;0;0;0
2020-02-04 19:45:00;37;23;68;38;62;75;29;8;34;38;0;0;0;0
2020-02-04 20:00:00;39;22;48;31;80;57;29;11;17;29;0;0;0;0
2020-02-04 20:15:00;34;19;47;16;72;58;17;10;25;24;0;0;0;0
2020-02-04 20:30:00;36;26;42;16;44;35;22;13;23;26;0;0;0;0
2020-02-04 20:45:00;47;32;47;20;48;38;25;11;14;15;0;0;0;0
2020-02-04 21:00:00;55;45;58;31;32;29;15;5;18;18;0;0;0;0
2020-02-04 21:15:00;72;61;47;17;32;27;14;5;19;18;0;0;0;0
2020-02-04 21:30:00;42;29;37;14;33;20;12;9;21;18;0;0;0;0
2020-02-04 21:45:00;17;14;37;14;27;31;11;3;40;47;0;0;0;0
2020-02-04 22:00:00;21;15;45;15;52;23;20;10;61;69;0;0;0;0
2020-02-04 22:15:00;22;16;40;22;38;25;15;4;51;59;0;0;0;0
2020-02-04 22:30:00;14;10;38;14;34;18;12;7;24;19;0;0;0;0
2020-02-04 22:45:00;15;14;24;10;14;16;9;1;8;14;0;0;0;0
2020-02-04 23:00:00;14;9;15;5;13;13;9;1;9;6;0;0;0;0
2020-02-04 23:15:00;7;4;12;1;6;7;2;1;9;5;0;0;0;0
2020-02-04 23:30:00;4;9;17;6;8;5;2;0;8;7;0;0;0;0
