DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2020-08-23 00:00:00;0;5;5;4;0;4;0;0;0;0;0;0;0
2020-08-23 00:15:00;0;7;2;3;2;0;2;0;0;0;0;0;0
2020-08-23 00:30:00;0;10;3;3;1;1;1;0;0;0;0;0;0
2020-08-23 00:45:00;1;4;1;1;2;0;1;0;0;0;0;0;0
2020-08-23 01:00:00;1;3;2;2;1;1;1;0;0;0;0;0;0
2020-08-23 01:15:00;0;10;2;2;0;1;0;0;0;0;0;0;0
2020-08-23 01:30:00;0;5;3;3;0;0;0;0;0;0;0;0;0
2020-08-23 01:45:00;0;3;0;0;1;2;1;0;0;0;0;0;0
2020-08-23 02:00:00;0;4;0;0;1;1;1;0;0;0;0;0;0
2020-08-23 02:15:00;0;1;4;4;2;1;2;0;0;0;0;0;0
2020-08-23 02:30:00;0;1;5;4;1;1;0;0;0;0;0;0;0
2020-08-23 02:45:00;0;3;1;1;0;0;0;0;0;0;0;0;0
2020-08-23 03:00:00;0;6;2;1;2;1;2;0;0;0;0;0;0
2020-08-23 03:15:00;0;6;1;3;0;1;0;0;0;0;0;0;0
2020-08-23 03:30:00;1;3;0;0;3;0;2;0;0;0;0;0;0
2020-08-23 03:45:00;0;1;0;1;2;0;1;0;0;0;0;0;0
2020-08-23 04:00:00;0;1;0;0;1;0;1;0;0;0;0;0;0
2020-08-23 04:15:00;0;1;1;1;0;2;1;0;0;0;0;0;0
2020-08-23 04:30:00;0;1;0;0;0;1;0;0;0;0;0;0;0
2020-08-23 04:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-23 05:00:00;0;5;0;1;0;0;0;0;0;0;0;0;0
2020-08-23 05:15:00;0;5;2;2;1;0;1;0;0;0;0;0;0
2020-08-23 05:30:00;2;2;1;1;2;0;2;0;0;0;0;0;0
2020-08-23 05:45:00;0;5;4;3;2;1;2;0;0;0;0;0;0
2020-08-23 06:00:00;0;1;0;0;2;3;2;0;0;0;0;0;0
2020-08-23 06:15:00;1;3;1;1;1;0;1;0;0;0;0;0;0
2020-08-23 06:30:00;2;0;3;3;0;2;0;0;0;0;0;0;0
2020-08-23 06:45:00;0;3;1;1;1;1;1;0;0;0;0;0;0
2020-08-23 07:00:00;0;2;2;1;3;0;3;0;0;0;0;0;0
2020-08-23 07:15:00;0;2;0;0;4;2;4;0;0;0;0;0;0
2020-08-23 07:30:00;0;2;1;1;2;0;2;0;0;0;0;0;0
2020-08-23 07:45:00;1;2;5;6;3;1;3;0;0;0;0;0;0
2020-08-23 08:00:00;0;4;1;1;4;0;3;0;0;0;0;0;0
2020-08-23 08:15:00;0;5;1;1;3;0;2;0;0;0;0;0;0
2020-08-23 08:30:00;0;5;2;3;1;1;1;0;0;0;0;0;0
2020-08-23 08:45:00;1;5;4;4;1;2;1;0;0;0;0;0;0
2020-08-23 09:00:00;0;4;0;0;7;3;7;0;0;0;0;0;0
2020-08-23 09:15:00;0;6;3;3;3;2;3;0;0;0;0;0;0
2020-08-23 09:30:00;0;11;2;2;6;6;6;0;0;0;0;0;0
2020-08-23 09:45:00;0;8;1;1;4;4;4;0;0;0;0;0;0
2020-08-23 10:00:00;0;12;2;2;6;3;6;0;0;0;0;0;0
2020-08-23 10:15:00;2;8;4;3;6;1;6;0;0;0;0;0;0
2020-08-23 10:30:00;2;19;3;3;13;4;14;0;0;0;0;0;0
2020-08-23 10:45:00;1;25;2;2;8;4;9;0;0;0;0;0;0
2020-08-23 11:00:00;0;24;0;2;5;1;4;0;0;0;0;0;0
2020-08-23 11:15:00;0;18;6;6;9;9;9;0;0;0;0;0;0
2020-08-23 11:30:00;0;15;4;4;9;6;9;0;0;0;0;0;0
2020-08-23 11:45:00;0;25;5;5;16;4;16;0;0;0;0;0;0
2020-08-23 12:00:00;0;20;4;3;8;3;8;0;0;0;0;0;0
2020-08-23 12:15:00;1;25;5;5;10;0;10;0;0;0;0;0;0
