DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-04-10 00:00:00;2;5;3;1;2;4;2;0;1
2020-04-10 00:15:00;4;1;1;0;0;3;0;3;1
2020-04-10 00:30:00;2;2;2;0;0;2;4;0;1
2020-04-10 00:45:00;4;4;6;1;0;2;5;1;1
2020-04-10 01:00:00;1;1;0;0;1;2;1;0;0
2020-04-10 01:15:00;3;1;1;0;0;0;0;0;0
2020-04-10 01:30:00;0;3;2;1;0;0;0;0;0
2020-04-10 01:45:00;1;1;1;2;0;1;0;0;0
2020-04-10 02:00:00;0;0;1;0;0;1;1;0;0
2020-04-10 02:15:00;1;0;0;0;1;2;0;0;0
2020-04-10 02:30:00;0;2;2;1;0;0;0;0;1
2020-04-10 02:45:00;0;0;0;0;0;1;0;0;0
2020-04-10 03:00:00;0;1;1;1;2;0;0;0;0
2020-04-10 03:15:00;3;2;2;1;0;0;0;1;1
2020-04-10 03:30:00;0;0;0;0;0;2;0;0;0
2020-04-10 03:45:00;0;0;0;0;0;0;0;0;0
2020-04-10 04:00:00;1;2;2;0;2;2;1;2;2
2020-04-10 04:15:00;1;1;1;1;0;0;2;0;0
2020-04-10 04:30:00;0;1;2;0;0;1;1;0;0
2020-04-10 04:45:00;2;3;3;3;1;5;2;1;1
2020-04-10 05:00:00;0;0;0;0;0;1;0;0;0
2020-04-10 05:15:00;2;3;1;1;1;3;2;0;0
2020-04-10 05:30:00;8;4;4;0;1;4;6;2;3
2020-04-10 05:45:00;5;2;2;3;1;4;4;0;0
2020-04-10 06:00:00;7;2;2;2;1;3;2;0;1
2020-04-10 06:15:00;8;3;2;0;2;6;0;0;0
2020-04-10 06:30:00;5;4;4;1;2;1;3;0;1
2020-04-10 06:45:00;6;5;2;1;1;10;5;0;1
2020-04-10 07:00:00;8;5;7;1;1;4;4;1;2
2020-04-10 07:15:00;6;2;1;1;1;2;1;0;0
2020-04-10 07:30:00;5;6;7;3;2;5;11;0;0
2020-04-10 07:45:00;1;3;3;3;1;6;3;1;3
2020-04-10 08:00:00;3;1;3;1;0;5;1;1;1
2020-04-10 08:15:00;6;3;7;1;4;6;5;2;3
2020-04-10 08:30:00;7;3;1;1;1;8;3;0;1
2020-04-10 08:45:00;5;7;5;0;1;9;3;2;3
2020-04-10 09:00:00;10;7;5;1;4;10;2;0;5
2020-04-10 09:15:00;14;6;10;0;6;17;7;1;5
2020-04-10 09:30:00;6;8;11;3;5;15;8;5;9
2020-04-10 09:45:00;10;16;13;4;5;16;12;2;1
2020-04-10 10:00:00;14;8;10;4;8;21;11;3;4
2020-04-10 10:15:00;9;10;9;1;7;24;13;2;5
