DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-09-12 00:00:00;17;0;0;0;25;0;0;0;0;0;0;0;0
2020-09-12 00:15:00;20;0;0;0;39;0;0;0;0;0;0;0;0
2020-09-12 00:30:00;13;0;0;3;38;0;0;0;0;0;0;0;0
2020-09-12 00:45:00;19;0;1;0;30;0;0;0;0;0;0;0;0
2020-09-12 01:00:00;16;0;0;0;27;0;0;0;0;0;0;0;0
2020-09-12 01:15:00;10;1;0;0;16;0;0;0;0;0;0;0;0
2020-09-12 01:30:00;15;0;0;0;16;0;0;0;0;0;0;0;0
2020-09-12 01:45:00;17;0;0;1;15;0;0;0;0;0;0;0;0
2020-09-12 02:00:00;16;0;0;3;10;0;0;0;0;0;0;0;0
2020-09-12 02:15:00;10;0;0;0;13;0;0;0;0;0;0;0;0
2020-09-12 02:30:00;13;0;0;0;8;0;0;0;0;0;0;0;0
2020-09-12 02:45:00;11;1;1;1;12;0;0;0;0;0;0;0;0
2020-09-12 03:00:00;13;0;1;3;5;1;0;0;0;0;0;0;0
2020-09-12 03:15:00;3;0;0;0;7;0;0;0;0;0;0;0;0
2020-09-12 03:30:00;5;0;0;0;5;0;0;0;0;0;0;0;0
2020-09-12 03:45:00;5;0;0;0;1;0;0;0;0;0;0;0;0
2020-09-12 04:00:00;5;0;0;0;9;0;0;0;0;0;0;0;0
2020-09-12 04:15:00;13;1;0;0;4;0;0;0;0;0;0;0;0
2020-09-12 04:30:00;14;0;0;0;4;0;0;0;0;0;0;0;0
2020-09-12 04:45:00;6;0;0;0;3;0;0;0;0;0;0;0;0
2020-09-12 05:00:00;13;0;0;0;6;0;0;0;0;0;0;0;0
2020-09-12 05:15:00;8;1;0;1;13;0;0;0;0;0;0;0;0
2020-09-12 05:30:00;30;1;0;2;13;0;0;0;0;0;0;0;0
2020-09-12 05:45:00;12;0;1;2;27;0;1;0;0;0;0;0;0
2020-09-12 06:00:00;20;0;3;2;31;0;0;0;0;0;0;0;0
2020-09-12 06:15:00;23;4;7;3;21;0;0;0;0;0;0;0;0
2020-09-12 06:30:00;16;1;3;2;15;0;0;0;0;0;0;0;0
2020-09-12 06:45:00;34;3;6;1;21;0;0;0;0;0;0;0;0
2020-09-12 07:00:00;22;4;0;2;28;0;0;0;1;0;0;0;0
2020-09-12 07:15:00;37;1;4;1;20;0;0;0;3;0;0;0;0
2020-09-12 07:30:00;46;7;2;6;38;0;0;0;9;0;0;0;0
2020-09-12 07:45:00;47;9;8;6;46;0;0;0;0;0;0;0;0
2020-09-12 08:00:00;41;5;8;1;36;0;0;7;1;0;0;0;0
2020-09-12 08:15:00;66;8;6;1;48;0;1;3;29;0;0;0;0
2020-09-12 08:30:00;93;6;8;4;57;0;0;0;8;0;0;0;0
2020-09-12 08:45:00;91;12;10;10;44;1;1;0;5;0;0;2;0
2020-09-12 09:00:00;99;6;15;7;82;1;1;6;8;0;0;3;0
2020-09-12 09:15:00;91;5;8;9;89;2;0;4;21;0;0;0;0
2020-09-12 09:30:00;126;5;5;10;72;5;2;1;8;0;0;0;0
2020-09-12 09:45:00;141;6;12;10;111;5;7;0;14;0;0;0;0
2020-09-12 10:00:00;128;12;4;10;124;6;5;7;5;0;0;0;0
2020-09-12 10:15:00;138;12;10;8;117;11;9;2;7;0;0;0;0
2020-09-12 10:30:00;149;3;15;13;127;4;13;1;2;0;0;0;0
2020-09-12 10:45:00;146;6;13;9;132;12;9;3;24;0;0;0;0
2020-09-12 11:00:00;148;6;10;10;143;8;12;2;12;0;0;0;0
2020-09-12 11:15:00;143;8;12;12;129;7;8;0;15;0;0;0;0
2020-09-12 11:30:00;140;7;14;11;137;11;12;6;5;0;0;0;0
2020-09-12 11:45:00;152;14;8;8;153;6;8;6;24;0;5;0;0
2020-09-12 12:00:00;149;7;13;9;137;8;7;5;2;0;0;0;0
2020-09-12 12:15:00;131;8;14;9;144;5;10;13;3;0;0;0;0
2020-09-12 12:30:00;120;4;17;8;148;8;9;6;1;0;0;0;0
2020-09-12 12:45:00;125;9;14;16;148;9;13;2;16;0;0;0;0
2020-09-12 13:00:00;122;6;11;14;135;10;8;7;2;0;0;0;0
2020-09-12 13:15:00;112;4;10;9;143;13;6;14;29;0;0;0;0
2020-09-12 13:30:00;140;4;10;13;149;11;14;3;18;0;0;2;0
2020-09-12 13:45:00;142;7;9;12;178;3;6;10;7;0;0;0;0
2020-09-12 14:00:00;136;7;9;10;148;6;12;19;6;0;0;0;0
2020-09-12 14:15:00;135;8;10;7;153;6;8;2;8;0;0;0;0
2020-09-12 14:30:00;129;9;11;10;152;2;11;7;7;0;0;0;0
2020-09-12 14:45:00;124;6;7;11;134;6;6;5;6;0;0;0;0
2020-09-12 15:00:00;129;5;9;10;143;4;4;3;4;0;0;0;0
2020-09-12 15:15:00;125;6;5;15;149;6;4;0;4;0;0;0;0
2020-09-12 15:30:00;130;2;8;5;123;10;7;0;10;0;0;0;0
2020-09-12 15:45:00;142;2;4;9;124;3;10;10;13;0;0;0;0
2020-09-12 16:00:00;128;4;10;6;132;4;5;3;30;0;0;0;0
2020-09-12 16:15:00;133;1;14;5;123;3;10;2;11;0;0;0;0
2020-09-12 16:30:00;134;7;7;6;134;2;8;3;10;0;0;0;0
2020-09-12 16:45:00;111;3;7;7;143;3;7;1;24;0;0;0;0
2020-09-12 17:00:00;135;3;6;4;136;7;6;1;13;0;0;0;0
2020-09-12 17:15:00;101;3;7;10;145;7;5;4;4;0;0;0;0
2020-09-12 17:30:00;123;4;10;2;150;5;5;8;2;0;0;0;0
2020-09-12 17:45:00;128;3;6;4;137;1;5;5;7;0;0;0;0
2020-09-12 18:00:00;124;2;12;11;132;1;5;9;6;0;0;0;0
2020-09-12 18:15:00;108;4;1;2;135;0;3;0;16;0;0;0;0
2020-09-12 18:30:00;99;2;13;4;132;0;0;0;27;0;0;16;0
2020-09-12 18:45:00;107;5;8;6;112;0;0;0;3;0;0;0;0
2020-09-12 19:00:00;100;1;9;10;126;1;0;0;5;0;0;0;0
2020-09-12 19:15:00;91;1;8;5;120;0;0;18;3;2;0;0;0
2020-09-12 19:30:00;75;3;2;8;94;0;1;11;17;0;0;10;0
2020-09-12 19:45:00;116;2;5;4;93;0;0;1;3;0;0;0;0
2020-09-12 20:00:00;80;3;4;7;103;1;0;0;0;0;0;0;0
2020-09-12 20:15:00;61;2;4;5;78;1;0;0;0;0;0;0;0
2020-09-12 20:30:00;66;0;1;5;60;0;0;0;0;0;0;0;0
2020-09-12 20:45:00;69;0;1;2;66;0;1;0;0;0;0;0;0
2020-09-12 21:00:00;66;1;4;7;52;0;0;0;0;0;0;0;0
2020-09-12 21:15:00;54;1;3;3;62;0;0;0;0;0;0;0;0
2020-09-12 21:30:00;41;0;1;4;61;0;0;0;0;0;0;0;0
2020-09-12 21:45:00;41;0;1;3;51;0;0;0;0;0;0;0;0
2020-09-12 22:00:00;35;2;1;3;52;0;0;0;0;0;0;0;0
2020-09-12 22:15:00;46;1;1;2;55;0;0;0;0;0;0;0;0
2020-09-12 22:30:00;41;0;0;4;46;1;0;0;0;0;0;0;0
2020-09-12 22:45:00;41;0;0;2;54;1;0;0;0;0;0;0;0
2020-09-12 23:00:00;29;2;0;1;56;0;0;0;0;0;0;0;0
2020-09-12 23:15:00;35;1;1;2;48;0;0;0;0;0;0;0;0
2020-09-12 23:30:00;24;1;2;3;39;0;0;0;0;0;0;0;0
2020-09-12 23:45:00;33;0;1;4;33;0;0;0;0;0;0;0;0
