DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2020-04-09 00:00:00;1;0;0;0;0;0;0;0;0;0;2
2020-04-09 00:15:00;3;1;0;0;0;0;0;0;0;0;0
2020-04-09 00:30:00;2;0;0;0;0;0;0;0;0;0;3
2020-04-09 00:45:00;2;0;0;0;0;0;0;0;0;0;1
2020-04-09 01:00:00;2;0;0;0;0;0;0;0;1;0;3
2020-04-09 01:15:00;1;0;0;0;0;0;0;0;0;0;2
2020-04-09 01:30:00;3;1;0;0;0;0;0;0;0;0;1
2020-04-09 01:45:00;1;0;0;0;0;0;0;0;0;0;1
2020-04-09 02:00:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-09 02:15:00;2;1;0;0;0;0;0;0;0;0;0
2020-04-09 02:30:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-09 02:45:00;1;0;0;0;0;0;0;0;0;0;5
2020-04-09 03:00:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-09 03:15:00;1;0;0;0;0;0;0;0;0;0;0
2020-04-09 03:30:00;1;0;0;0;0;0;0;0;0;0;2
2020-04-09 03:45:00;4;1;0;0;0;0;0;0;0;0;0
2020-04-09 04:00:00;1;0;0;0;0;0;0;0;0;0;2
2020-04-09 04:15:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-09 04:30:00;3;0;0;0;0;1;0;1;0;0;5
2020-04-09 04:45:00;3;0;3;3;0;1;0;1;0;3;1
2020-04-09 05:00:00;6;1;0;0;0;0;0;0;0;0;5
2020-04-09 05:15:00;20;5;7;7;0;1;0;0;0;6;13
2020-04-09 05:30:00;17;1;22;22;0;2;0;1;0;14;15
2020-04-09 05:45:00;21;4;38;38;5;2;5;1;4;53;30
2020-04-09 06:00:00;13;6;17;20;4;1;4;1;4;14;18
2020-04-09 06:15:00;20;4;18;15;4;0;5;0;2;7;28
2020-04-09 06:30:00;26;4;15;14;3;2;4;0;2;18;26
2020-04-09 06:45:00;26;4;14;14;3;2;4;2;3;10;31
2020-04-09 07:00:00;39;9;11;11;5;1;6;0;1;15;24
2020-04-09 07:15:00;30;6;8;9;3;0;3;0;1;8;23
2020-04-09 07:30:00;43;8;10;10;3;1;3;0;2;14;31
2020-04-09 07:45:00;28;9;12;12;6;1;7;0;5;15;26
2020-04-09 08:00:00;31;2;12;11;4;4;4;2;4;11;20
2020-04-09 08:15:00;23;5;3;3;7;2;6;2;6;11;29
2020-04-09 08:30:00;26;7;4;4;4;1;4;0;3;6;14
2020-04-09 08:45:00;30;3;3;3;4;4;5;4;3;2;8
2020-04-09 09:00:00;26;0;5;5;2;5;3;5;2;4;21
2020-04-09 09:15:00;28;3;8;8;8;1;9;1;2;5;24
2020-04-09 09:30:00;26;2;3;3;2;1;2;1;3;4;21
2020-04-09 09:45:00;39;1;5;5;5;2;5;2;5;3;36
2020-04-09 10:00:00;26;6;3;3;6;0;6;0;4;6;22
2020-04-09 10:15:00;31;5;4;5;6;3;8;5;5;3;24
2020-04-09 10:30:00;29;0;3;3;2;1;2;1;4;6;26
2020-04-09 10:45:00;28;2;2;0;2;3;2;3;4;0;29
2020-04-09 11:00:00;38;6;7;7;12;2;13;2;5;6;28
2020-04-09 11:15:00;31;1;2;2;7;2;9;3;9;3;28
2020-04-09 11:30:00;40;5;3;3;11;5;12;4;12;9;26
2020-04-09 11:45:00;26;4;1;1;18;8;18;8;12;3;25
2020-04-09 12:00:00;28;6;8;8;46;29;49;29;47;5;34
2020-04-09 12:15:00;23;4;24;23;11;8;10;7;7;23;39
2020-04-09 12:30:00;30;5;6;8;16;3;17;3;10;8;32
2020-04-09 12:45:00;23;3;4;4;16;3;16;3;8;2;28
2020-04-09 13:00:00;29;5;0;0;8;7;8;6;10;5;31
2020-04-09 13:15:00;40;7;3;3;10;4;11;4;6;2;28
2020-04-09 13:30:00;39;4;6;6;7;6;7;6;5;1;33
2020-04-09 13:45:00;34;5;4;4;15;9;14;9;11;0;43
2020-04-09 14:00:00;44;3;2;2;14;5;13;5;15;5;34
2020-04-09 14:15:00;46;4;2;2;13;8;13;7;11;2;47
