DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2019-10-30 00:00:00;4;8;8;2;3;4;5;4
2019-10-30 00:15:00;8;7;7;1;3;2;7;4
2019-10-30 00:30:00;3;8;7;0;1;6;6;4
2019-10-30 00:45:00;2;5;5;0;1;3;4;9
2019-10-30 01:00:00;2;3;3;1;2;4;6;1
2019-10-30 01:15:00;2;6;7;1;2;3;4;1
2019-10-30 01:30:00;2;3;4;1;1;0;4;2
2019-10-30 01:45:00;2;3;3;0;1;0;1;2
2019-10-30 02:00:00;3;3;4;3;4;3;2;4
2019-10-30 02:15:00;0;1;1;1;0;0;6;2
2019-10-30 02:30:00;4;4;5;0;1;2;1;1
2019-10-30 02:45:00;2;6;6;2;2;3;3;3
2019-10-30 03:00:00;0;3;3;0;0;4;1;1
2019-10-30 03:15:00;3;1;2;1;1;2;3;3
2019-10-30 03:30:00;3;1;1;1;2;2;3;1
2019-10-30 03:45:00;2;5;5;0;2;0;2;1
2019-10-30 04:00:00;1;4;4;2;3;1;0;0
2019-10-30 04:15:00;1;7;7;2;5;1;5;2
2019-10-30 04:30:00;3;7;7;1;3;3;8;5
2019-10-30 04:45:00;10;24;24;7;11;8;10;8
2019-10-30 05:00:00;20;51;53;3;8;10;10;10
2019-10-30 05:15:00;63;98;99;7;17;21;35;10
2019-10-30 05:30:00;47;77;77;5;11;19;48;17
2019-10-30 05:45:00;81;80;82;27;29;17;68;41
2019-10-30 06:00:00;32;56;54;28;41;20;38;28
2019-10-30 06:15:00;81;93;93;13;33;15;49;36
2019-10-30 06:30:00;115;87;87;10;17;27;62;34
2019-10-30 06:45:00;145;118;120;14;28;30;95;49
2019-10-30 07:00:00;104;93;92;10;21;33;73;49
2019-10-30 07:15:00;130;104;108;14;27;27;74;43
2019-10-30 07:30:00;127;111;108;13;28;34;79;54
2019-10-30 07:45:00;112;87;92;7;18;37;92;80
2019-10-30 08:00:00;132;94;97;14;18;28;86;50
2019-10-30 08:15:00;124;92;100;20;30;26;66;38
2019-10-30 08:30:00;104;84;85;20;34;34;81;60
2019-10-30 08:45:00;97;80;80;22;32;34;75;41
2019-10-30 09:00:00;76;68;66;16;25;24;71;47
2019-10-30 09:15:00;65;62;61;13;29;23;62;48
2019-10-30 09:30:00;71;59;62;21;21;41;82;47
2019-10-30 09:45:00;89;84;85;26;27;41;78;60
2019-10-30 10:00:00;67;78;75;17;30;29;70;51
2019-10-30 10:15:00;72;73;74;25;31;38;73;51
2019-10-30 10:30:00;68;67;66;24;35;37;79;45
2019-10-30 10:45:00;84;71;67;18;27;28;68;54
2019-10-30 11:00:00;102;79;76;17;29;36;101;55
2019-10-30 11:15:00;72;79;78;18;30;23;77;51
2019-10-30 11:30:00;92;71;71;16;34;28;92;44
2019-10-30 11:45:00;84;65;66;20;22;26;79;61
2019-10-30 12:00:00;89;67;64;19;33;31;91;55
2019-10-30 12:15:00;91;81;79;18;24;28;87;66
