DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2020-06-05 00:00:00;4;11;9;0;0;0;0;0
2020-06-05 00:15:00;3;12;11;0;0;0;0;0
2020-06-05 00:30:00;8;15;9;0;0;0;0;0
2020-06-05 00:45:00;4;11;7;0;0;0;0;0
2020-06-05 01:00:00;2;3;4;0;0;0;0;0
2020-06-05 01:15:00;10;8;6;0;0;0;0;0
2020-06-05 01:30:00;9;6;8;0;0;0;0;0
2020-06-05 01:45:00;3;8;4;0;0;0;0;0
2020-06-05 02:00:00;4;3;5;0;0;0;0;0
2020-06-05 02:15:00;7;7;5;0;0;0;0;0
2020-06-05 02:30:00;4;5;4;0;0;0;0;0
2020-06-05 02:45:00;1;2;1;0;0;0;0;0
2020-06-05 03:00:00;5;4;5;0;0;0;0;0
2020-06-05 03:15:00;1;3;2;0;0;0;0;0
2020-06-05 03:30:00;1;1;3;0;0;0;0;0
2020-06-05 03:45:00;5;7;6;0;0;0;0;0
2020-06-05 04:00:00;5;8;5;0;0;0;0;0
2020-06-05 04:15:00;6;11;4;0;0;0;0;0
2020-06-05 04:30:00;9;16;14;0;0;0;0;0
2020-06-05 04:45:00;19;28;29;0;0;0;0;0
2020-06-05 05:00:00;21;26;57;0;0;0;0;0
2020-06-05 05:15:00;23;60;117;0;0;0;0;0
2020-06-05 05:30:00;34;74;87;0;0;0;0;0
2020-06-05 05:45:00;99;97;54;0;0;0;0;0
2020-06-05 06:00:00;142;135;46;0;0;0;0;0
2020-06-05 06:15:00;69;123;40;0;0;0;0;0
2020-06-05 06:30:00;64;139;71;0;0;0;0;0
2020-06-05 06:45:00;55;124;61;0;0;1;19;0
2020-06-05 07:00:00;50;94;51;0;10;2;0;2
2020-06-05 07:15:00;45;99;59;0;0;0;7;0
2020-06-05 07:30:00;41;128;56;0;6;9;12;11
2020-06-05 07:45:00;48;98;47;0;6;0;14;0
2020-06-05 08:00:00;56;96;51;0;15;0;2;11
2020-06-05 08:15:00;57;104;43;0;7;1;2;26
2020-06-05 08:30:00;57;100;42;0;16;2;0;4
2020-06-05 08:45:00;54;125;51;0;9;6;4;2
2020-06-05 09:00:00;50;91;55;0;6;7;18;1
2020-06-05 09:15:00;58;117;56;0;12;2;7;14
2020-06-05 09:30:00;58;123;57;0;17;5;4;1
2020-06-05 09:45:00;65;147;52;0;4;14;29;2
2020-06-05 10:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-05 10:15:00;72;137;56;0;0;7;21;0
2020-06-05 10:30:00;74;174;66;0;15;3;7;28
2020-06-05 10:45:00;70;124;63;0;1;3;4;5
2020-06-05 11:00:00;74;131;79;0;20;0;12;8
2020-06-05 11:15:00;73;157;73;0;2;5;2;0
2020-06-05 11:45:00;94;162;86;0;19;4;0;46
2020-06-05 12:00:00;104;184;71;0;49;0;2;36
2020-06-05 12:15:00;72;177;64;0;7;5;0;7
2020-06-05 12:30:00;90;178;98;0;19;0;3;8
2020-06-05 12:45:00;95;211;96;0;8;3;20;6
2020-06-05 13:00:00;111;220;85;0;12;3;1;5
2020-06-05 13:15:00;94;192;97;0;18;0;2;5
2020-06-05 13:30:00;81;175;92;0;4;18;11;10
2020-06-05 13:45:00;107;183;136;0;2;6;39;16
2020-06-05 14:00:00;140;168;77;0;9;0;15;9
2020-06-05 14:15:00;168;201;113;0;13;8;5;0
2020-06-05 14:30:00;169;199;96;0;9;1;41;5
2020-06-05 14:45:00;159;213;103;0;9;3;3;8
2020-06-05 15:00:00;140;192;99;0;17;2;11;7
2020-06-05 15:15:00;145;237;89;0;33;4;23;0
2020-06-05 15:30:00;101;221;89;0;0;3;9;0
2020-06-05 15:45:00;115;211;81;0;14;1;12;7
2020-06-05 16:00:00;105;227;78;0;0;4;5;0
2020-06-05 16:15:00;104;204;96;0;20;1;7;6
2020-06-05 16:30:00;86;230;83;0;8;2;17;6
2020-06-05 16:45:00;99;193;90;0;17;9;13;23
2020-06-05 17:00:00;74;190;82;0;14;0;1;11
2020-06-05 17:15:00;70;175;85;0;4;0;4;2
2020-06-05 17:30:00;70;187;107;0;3;0;11;5
2020-06-05 17:45:00;70;171;82;0;1;0;0;10
2020-06-05 18:00:00;79;178;79;0;30;0;7;7
2020-06-05 18:15:00;71;205;68;0;2;1;1;1
2020-06-05 18:30:00;64;153;78;0;10;2;3;11
2020-06-05 18:45:00;57;162;60;0;2;0;0;0
2020-06-05 19:00:00;56;160;70;0;2;4;13;3
2020-06-05 19:15:00;59;116;81;0;15;0;0;2
2020-06-05 19:30:00;44;114;62;0;3;7;13;6
2020-06-05 19:45:00;44;102;47;0;5;1;3;0
2020-06-05 20:00:00;39;119;59;0;11;0;30;0
2020-06-05 20:15:00;34;107;43;0;3;0;0;0
2020-06-05 20:30:00;44;79;59;0;0;0;15;0
2020-06-05 20:45:00;38;94;58;0;0;0;0;0
2020-06-05 21:00:00;30;68;55;0;4;0;0;7
2020-06-05 21:15:00;25;61;82;0;0;0;0;0
2020-06-05 21:30:00;34;76;71;0;2;0;0;0
