DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2020-04-09 00:00:00;3;4;0;1;5;0;0;0;0;0;0;0;0;0
2020-04-09 00:15:00;4;8;0;3;9;3;0;2;1;0;1;0;0;0
2020-04-09 00:30:00;6;6;0;2;5;0;1;1;0;0;0;0;0;0
2020-04-09 00:45:00;7;5;0;0;5;1;0;0;0;0;0;0;0;0
2020-04-09 01:00:00;3;4;0;3;5;0;0;0;0;0;0;0;0;0
2020-04-09 01:15:00;2;3;0;3;2;1;2;0;0;0;0;0;0;0
2020-04-09 01:30:00;1;1;0;2;5;1;1;0;0;0;0;0;0;0
2020-04-09 01:45:00;3;0;0;4;2;0;0;1;0;0;0;0;0;0
2020-04-09 02:00:00;0;1;0;2;6;0;0;0;0;0;0;0;0;0
2020-04-09 02:15:00;3;4;0;3;2;1;0;0;0;0;0;0;0;0
2020-04-09 02:30:00;2;4;0;1;6;2;0;0;0;0;0;0;0;0
2020-04-09 02:45:00;2;4;0;1;6;1;0;0;0;0;0;0;0;0
2020-04-09 03:00:00;3;7;0;0;6;6;0;0;0;0;0;0;0;0
2020-04-09 03:15:00;3;5;0;6;0;0;0;0;0;0;0;0;0;0
2020-04-09 03:30:00;5;2;0;4;5;1;1;0;0;0;0;0;0;0
2020-04-09 03:45:00;3;4;0;2;8;3;0;0;0;0;0;0;0;0
2020-04-09 04:00:00;4;7;0;1;6;2;0;0;0;0;0;0;0;0
2020-04-09 04:15:00;4;8;0;3;19;0;0;1;0;0;0;0;0;0
2020-04-09 04:30:00;8;12;0;7;10;1;0;0;0;0;0;0;0;0
2020-04-09 04:45:00;9;15;0;6;24;2;0;0;0;0;0;0;0;0
2020-04-09 05:00:00;6;14;0;9;23;2;0;0;0;0;0;0;0;0
2020-04-09 05:15:00;25;23;0;18;24;3;1;1;0;0;0;0;0;0
2020-04-09 05:30:00;39;73;0;28;44;4;0;2;1;2;0;0;0;0
2020-04-09 05:45:00;47;62;0;23;35;6;3;4;1;5;0;0;0;0
2020-04-09 06:00:00;21;50;0;21;50;9;0;2;1;0;0;0;0;0
2020-04-09 06:15:00;48;77;0;44;54;16;1;1;1;2;0;0;0;0
2020-04-09 06:30:00;62;108;0;42;65;19;3;6;4;1;0;0;2;0
2020-04-09 06:45:00;65;126;0;50;64;25;3;11;4;6;0;0;0;0
2020-04-09 07:00:00;57;115;0;51;71;29;4;6;7;2;0;0;0;0
2020-04-09 07:15:00;77;103;0;47;65;40;7;10;3;9;6;0;0;0
2020-04-09 07:30:00;82;118;0;47;67;34;3;14;7;8;2;0;1;0
2020-04-09 07:45:00;60;117;1;60;65;40;2;13;9;11;0;0;5;0
2020-04-09 08:00:00;78;106;3;61;69;26;8;10;7;12;0;0;0;1
2020-04-09 08:15:00;63;98;1;57;63;37;3;11;6;10;0;0;2;0
2020-04-09 08:30:00;49;89;3;48;59;36;4;12;5;9;0;0;10;0
2020-04-09 08:45:00;65;107;1;59;76;33;10;15;10;13;0;0;2;0
2020-04-09 09:00:00;52;90;2;63;75;22;9;13;5;5;1;0;4;1
2020-04-09 09:15:00;64;91;1;54;65;32;4;16;12;7;0;0;1;0
2020-04-09 09:30:00;67;105;5;71;94;36;11;12;11;6;1;0;1;0
2020-04-09 09:45:00;67;106;3;69;89;24;4;23;12;4;1;0;4;0
2020-04-09 10:00:00;76;109;3;70;79;27;8;15;7;6;0;1;0;1
2020-04-09 10:15:00;77;123;2;69;84;31;9;11;7;12;0;4;0;0
2020-04-09 10:30:00;58;103;3;83;103;29;5;10;10;7;1;0;10;2
2020-04-09 10:45:00;77;122;0;69;81;40;5;20;11;9;4;1;2;3
2020-04-09 11:00:00;69;129;1;86;87;26;6;17;14;10;2;1;6;4
2020-04-09 11:15:00;68;125;9;51;81;31;13;20;12;6;4;0;2;4
2020-04-09 11:30:00;63;110;4;91;101;38;10;15;11;5;10;5;10;0
2020-04-09 11:45:00;72;98;2;93;99;39;12;15;9;7;6;4;28;0
2020-04-09 12:00:00;71;107;3;84;85;30;11;14;13;3;5;13;6;2
2020-04-09 12:15:00;73;107;3;84;111;24;5;17;5;14;6;8;0;6
2020-04-09 12:30:00;63;102;0;78;107;22;6;15;15;7;6;32;44;0
2020-04-09 12:45:00;78;108;0;73;80;31;10;23;10;3;3;3;45;3
2020-04-09 13:00:00;82;135;1;79;75;34;7;19;14;6;12;13;0;5
2020-04-09 13:15:00;70;122;4;92;94;39;10;15;14;5;5;14;16;2
2020-04-09 13:30:00;59;116;2;78;102;35;7;18;12;8;4;10;5;1
2020-04-09 13:45:00;70;115;2;77;100;36;11;19;9;12;9;8;9;2
2020-04-09 14:00:00;67;114;1;82;114;30;5;11;12;4;4;8;1;2
2020-04-09 14:15:00;60;109;1;91;108;35;10;12;10;7;2;5;1;0
2020-04-09 14:30:00;80;118;3;98;105;29;8;20;15;12;21;10;1;4
2020-04-09 14:45:00;71;116;0;101;114;33;5;18;11;7;16;11;4;7
2020-04-09 15:00:00;66;108;2;85;104;32;11;16;7;10;6;11;5;1
2020-04-09 15:15:00;80;118;0;73;94;34;8;14;12;9;1;16;1;2
2020-04-09 15:30:00;66;105;2;97;96;26;10;15;9;3;7;6;9;6
2020-04-09 15:45:00;75;109;1;92;102;37;12;22;9;12;4;14;7;14
2020-04-09 16:00:00;63;88;1;96;115;40;7;24;6;14;2;12;10;2
2020-04-09 16:15:00;89;105;1;99;105;32;11;22;14;8;16;8;12;16
2020-04-09 16:30:00;79;102;1;89;95;31;17;19;11;11;4;7;11;1
2020-04-09 16:45:00;73;120;1;82;95;30;8;23;6;13;4;31;5;7
2020-04-09 17:00:00;80;122;3;92;107;37;12;17;11;6;5;16;7;3
2020-04-09 17:15:00;71;122;2;73;95;21;7;26;13;11;1;5;9;0
2020-04-09 17:30:00;69;114;0;81;72;29;12;21;10;16;1;12;10;1
2020-04-09 17:45:00;71;101;0;72;89;22;12;25;7;8;5;3;2;1
2020-04-09 18:00:00;63;78;0;65;63;33;11;19;11;9;5;2;8;2
2020-04-09 18:15:00;67;98;0;70;91;27;9;20;7;3;1;1;4;2
2020-04-09 18:30:00;53;99;1;51;56;24;3;13;5;4;2;19;5;1
2020-04-09 18:45:00;57;87;1;54;69;24;9;13;6;8;2;2;12;0
2020-04-09 19:00:00;51;67;0;53;69;25;2;13;4;5;2;2;8;1
2020-04-09 19:15:00;35;60;0;40;43;22;7;10;3;5;0;7;3;2
