DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-05-14 00:00:00;4;3;0;2;1;1;4;0;0;0
2020-05-14 00:15:00;1;0;0;4;4;0;2;0;0;0
2020-05-14 00:30:00;4;1;1;3;2;4;5;0;0;0
2020-05-14 00:45:00;1;2;2;2;1;2;4;0;0;0
2020-05-14 01:00:00;4;2;0;0;0;1;4;0;0;0
2020-05-14 01:15:00;3;3;1;0;2;3;3;0;0;0
2020-05-14 01:30:00;3;1;1;3;3;1;4;0;0;0
2020-05-14 01:45:00;2;3;0;1;0;1;1;0;0;0
2020-05-14 02:00:00;4;1;0;0;1;0;3;0;0;0
2020-05-14 02:15:00;1;0;0;0;1;0;5;0;0;0
2020-05-14 02:30:00;1;0;0;1;1;1;2;0;0;0
2020-05-14 02:45:00;3;2;1;2;5;1;2;0;0;0
2020-05-14 03:00:00;3;0;0;2;0;2;6;0;0;0
2020-05-14 03:15:00;5;4;0;1;0;1;2;0;0;0
2020-05-14 03:30:00;6;2;0;2;1;2;3;0;0;0
2020-05-14 03:45:00;0;2;0;0;2;1;1;0;0;0
2020-05-14 04:00:00;2;3;0;1;0;1;3;0;0;0
2020-05-14 04:15:00;7;4;1;1;1;2;4;0;0;0
2020-05-14 04:30:00;6;5;3;4;5;0;8;0;0;0
2020-05-14 04:45:00;17;4;3;16;8;1;10;0;0;0
2020-05-14 05:00:00;43;11;28;64;3;6;36;0;0;0
2020-05-14 05:15:00;44;20;61;73;13;10;54;1;0;0
2020-05-14 05:30:00;49;55;81;51;4;14;40;0;0;0
2020-05-14 05:45:00;40;25;44;75;5;15;51;0;0;0
2020-05-14 06:00:00;39;17;30;41;9;13;46;0;0;0
2020-05-14 06:15:00;31;32;39;32;9;14;27;0;0;0
2020-05-14 06:30:00;45;38;56;46;6;34;50;1;0;0
2020-05-14 06:45:00;71;32;65;45;8;30;51;7;0;0
2020-05-14 07:00:00;77;34;56;51;7;20;54;0;0;0
2020-05-14 07:15:00;92;45;64;49;14;26;41;0;0;0
2020-05-14 07:30:00;98;42;60;60;11;30;58;0;0;0
2020-05-14 07:45:00;93;49;59;61;16;31;46;0;0;0
2020-05-14 08:00:00;66;32;45;56;9;17;40;0;0;0
2020-05-14 08:15:00;62;30;45;49;15;20;46;0;0;0
2020-05-14 08:30:00;62;19;30;53;20;23;33;0;0;0
2020-05-14 08:45:00;93;16;29;40;13;18;41;1;0;0
2020-05-14 09:00:00;93;19;45;29;12;19;34;0;0;0
2020-05-14 09:15:00;67;21;35;19;11;14;32;0;0;0
2020-05-14 09:30:00;79;19;26;32;17;4;42;0;0;0
2020-05-14 09:45:00;115;13;20;34;19;16;20;0;0;0
2020-05-14 10:00:00;96;19;26;34;11;6;37;0;0;0
2020-05-14 10:15:00;98;17;26;26;16;9;50;0;0;0
2020-05-14 10:30:00;73;16;22;43;16;3;37;0;0;0
2020-05-14 10:45:00;76;14;12;38;24;4;31;0;0;0
