DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2020-03-26 00:00:00;1;1;1;0;0;0;0;0;0;0;0;0
2020-03-26 00:15:00;1;4;2;0;5;1;0;0;0;0;0;0
2020-03-26 00:30:00;1;0;2;0;0;2;0;0;0;0;0;0
2020-03-26 00:45:00;0;0;1;0;0;2;0;0;0;0;0;0
2020-03-26 01:00:00;1;3;2;1;0;1;0;0;0;0;0;0
2020-03-26 01:15:00;1;2;2;0;0;0;0;0;0;0;0;0
2020-03-26 01:30:00;1;1;2;0;0;1;0;0;0;0;0;0
2020-03-26 01:45:00;0;1;2;0;1;1;0;0;0;0;0;0
2020-03-26 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-26 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-26 02:30:00;2;2;2;0;0;0;0;0;0;0;0;0
2020-03-26 02:45:00;1;1;4;0;1;3;0;0;0;0;0;0
2020-03-26 03:00:00;0;0;2;0;0;2;0;0;0;0;0;0
2020-03-26 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-26 03:30:00;0;1;1;0;0;0;0;0;0;0;0;0
2020-03-26 03:45:00;0;0;1;0;0;1;0;0;0;0;0;0
2020-03-26 04:00:00;2;0;3;0;0;3;0;0;0;0;0;0
2020-03-26 04:15:00;1;1;3;0;0;2;0;0;0;0;0;0
2020-03-26 04:30:00;1;2;6;0;0;4;0;0;0;0;0;0
2020-03-26 04:45:00;1;0;3;0;0;3;0;0;0;0;0;0
2020-03-26 05:00:00;3;3;4;0;0;3;0;0;0;0;0;0
2020-03-26 05:15:00;3;1;7;2;1;4;0;0;0;0;0;0
2020-03-26 05:30:00;3;3;9;1;0;5;0;0;0;0;0;0
2020-03-26 05:45:00;7;5;14;1;0;10;0;0;0;0;0;0
2020-03-26 06:00:00;10;4;15;4;1;8;0;0;0;0;0;0
2020-03-26 06:15:00;19;19;30;2;4;18;0;0;0;0;0;0
2020-03-26 06:30:00;20;13;32;5;1;21;0;0;0;0;0;0
2020-03-26 06:45:00;24;21;44;7;4;25;0;0;0;0;0;0
2020-03-26 07:00:00;19;22;40;5;5;24;0;0;0;0;0;0
2020-03-26 07:15:00;25;26;46;6;3;23;0;0;0;0;0;0
2020-03-26 07:30:00;33;28;46;15;4;32;0;0;0;0;0;0
2020-03-26 07:45:00;42;33;64;9;4;33;1;0;0;0;0;0
2020-03-26 08:00:00;37;29;46;6;6;22;1;0;2;0;0;0
2020-03-26 08:15:00;25;26;50;9;6;32;0;0;0;0;0;0
2020-03-26 08:30:00;33;22;42;3;5;27;0;0;0;0;0;0
2020-03-26 08:45:00;26;28;52;9;4;29;0;0;1;0;0;0
2020-03-26 09:00:00;24;22;55;6;6;34;0;0;0;0;0;0
2020-03-26 09:15:00;30;22;57;8;4;30;0;0;1;0;0;0
2020-03-26 09:30:00;23;23;37;3;5;22;1;0;0;0;0;0
2020-03-26 09:45:00;35;33;70;8;6;34;0;0;0;0;0;0
2020-03-26 10:00:00;19;18;53;5;5;36;1;0;0;0;0;0
2020-03-26 10:15:00;28;24;62;5;5;30;0;0;0;0;0;0
2020-03-26 10:30:00;16;17;60;2;4;40;1;0;1;0;0;0
2020-03-26 10:45:00;19;15;51;6;5;30;0;0;0;0;0;0
2020-03-26 11:00:00;23;24;64;5;9;29;0;0;0;0;0;0
2020-03-26 11:15:00;18;17;61;4;4;34;0;0;0;0;0;0
2020-03-26 11:30:00;22;26;64;4;6;37;0;0;0;0;0;0
2020-03-26 11:45:00;20;24;73;7;4;32;0;0;0;0;0;0
2020-03-26 12:00:00;17;26;61;6;5;43;1;0;0;0;0;0
2020-03-26 12:15:00;19;19;58;7;6;32;0;0;0;0;0;0
2020-03-26 12:30:00;25;22;66;8;6;40;0;0;0;0;0;0
2020-03-26 12:45:00;19;21;62;10;4;30;0;1;0;0;0;0
2020-03-26 13:00:00;18;14;47;4;5;28;0;0;0;0;0;0
2020-03-26 13:15:00;15;20;67;4;5;30;0;0;0;0;0;0
2020-03-26 13:30:00;27;25;63;5;6;32;0;0;1;1;0;0
2020-03-26 13:45:00;23;21;52;5;4;31;0;0;0;0;0;0
2020-03-26 14:00:00;23;16;48;4;6;36;0;0;0;0;0;0
2020-03-26 14:15:00;27;30;52;6;5;31;1;0;0;0;0;0
2020-03-26 14:30:00;23;20;54;6;5;42;0;0;0;0;0;0
2020-03-26 14:45:00;19;24;67;6;5;48;0;0;1;0;0;0
2020-03-26 15:00:00;18;15;60;7;6;42;0;0;1;0;0;0
2020-03-26 15:15:00;17;29;64;12;4;33;3;0;4;0;0;0
2020-03-26 15:30:00;21;26;80;9;5;43;0;0;0;0;0;0
2020-03-26 15:45:00;19;22;71;11;4;46;0;3;1;0;0;0
2020-03-26 16:00:00;17;23;87;10;5;49;0;0;0;0;0;0
2020-03-26 16:15:00;25;21;79;10;5;54;2;0;0;0;0;0
2020-03-26 16:30:00;18;18;57;11;4;39;0;0;0;0;0;0
2020-03-26 16:45:00;21;21;59;16;5;41;0;0;1;0;0;0
2020-03-26 17:00:00;17;17;80;11;5;57;1;0;0;0;0;0
2020-03-26 17:15:00;20;23;61;8;5;35;0;0;0;0;0;0
2020-03-26 17:30:00;21;17;61;7;5;46;0;0;0;0;0;0
2020-03-26 17:45:00;23;22;72;8;5;45;0;0;0;0;0;0
2020-03-26 18:00:00;24;23;68;1;4;43;0;0;7;0;0;0
2020-03-26 18:15:00;18;21;50;5;5;32;0;0;0;0;0;0
2020-03-26 18:30:00;20;18;43;3;5;26;0;0;0;0;0;0
2020-03-26 18:45:00;13;14;40;3;6;23;0;0;0;0;0;0
2020-03-26 19:00:00;11;12;36;2;5;18;0;0;0;0;0;0
2020-03-26 19:15:00;8;15;42;1;4;20;0;0;0;0;0;0
2020-03-26 19:30:00;12;19;41;2;6;15;0;0;0;0;0;0
2020-03-26 19:45:00;11;15;31;1;4;17;0;0;0;0;0;0
2020-03-26 20:00:00;6;8;24;0;6;11;0;0;0;0;0;0
2020-03-26 20:15:00;8;9;20;3;3;9;0;0;0;0;0;0
2020-03-26 20:30:00;7;12;21;3;4;6;0;0;0;0;0;0
2020-03-26 20:45:00;3;8;11;0;2;3;0;0;0;0;0;0
2020-03-26 21:00:00;7;6;16;0;4;8;0;0;0;0;0;0
2020-03-26 21:15:00;5;9;19;0;1;9;0;0;0;0;0;0
2020-03-26 21:30:00;4;4;15;0;1;8;0;0;0;0;0;0
2020-03-26 21:45:00;7;8;21;1;1;10;0;0;0;0;0;0
2020-03-26 22:00:00;3;7;15;1;5;6;0;0;0;0;0;0
2020-03-26 22:15:00;4;4;7;0;2;3;0;0;0;0;0;0
2020-03-26 22:30:00;2;5;12;2;1;6;0;0;0;0;0;0
2020-03-26 22:45:00;6;7;8;0;1;2;0;0;0;0;0;0
2020-03-26 23:00:00;3;3;7;0;3;6;0;0;0;0;0;0
2020-03-26 23:15:00;1;2;4;0;1;1;0;0;0;0;0;0
2020-03-26 23:30:00;1;6;10;1;1;3;1;0;0;0;0;0
2020-03-26 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
