DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2020-07-09 00:00:00;9;3;12;5;0;0;0;0;0;0;0;0
2020-07-09 00:15:00;13;5;13;13;0;0;0;0;0;0;0;0
2020-07-09 00:30:00;9;3;8;8;0;0;0;0;0;0;0;0
2020-07-09 00:45:00;11;5;7;2;0;0;0;0;0;0;0;0
2020-07-09 01:00:00;6;2;4;2;0;0;0;0;0;0;0;0
2020-07-09 01:15:00;9;3;3;5;0;0;0;0;0;0;0;0
2020-07-09 01:30:00;10;4;5;1;0;0;0;0;0;0;0;0
2020-07-09 01:45:00;5;1;6;6;0;0;0;0;0;0;0;0
2020-07-09 02:00:00;7;0;1;2;0;0;0;0;0;0;0;0
2020-07-09 02:15:00;5;0;10;3;0;0;0;0;0;0;0;0
2020-07-09 02:30:00;6;4;4;1;0;0;0;0;0;0;0;0
2020-07-09 02:45:00;4;0;3;4;0;0;0;0;0;0;0;0
2020-07-09 03:00:00;2;1;2;0;0;0;0;0;0;0;0;0
2020-07-09 03:15:00;5;2;5;4;0;0;0;0;0;0;0;0
2020-07-09 03:30:00;3;0;2;0;0;0;0;0;0;0;0;0
2020-07-09 03:45:00;4;1;9;3;0;0;0;0;0;0;0;0
2020-07-09 04:00:00;6;4;7;3;0;0;0;0;0;0;0;0
2020-07-09 04:15:00;5;1;4;4;0;0;0;0;0;0;0;0
2020-07-09 04:30:00;10;2;10;7;0;0;0;0;0;0;0;0
2020-07-09 04:45:00;9;3;18;9;0;0;0;0;0;0;0;0
2020-07-09 05:00:00;20;6;18;10;0;0;0;0;0;0;0;0
2020-07-09 05:15:00;35;11;26;22;0;0;0;0;0;0;0;0
2020-07-09 05:30:00;46;21;33;33;0;0;0;0;0;0;0;0
2020-07-09 05:45:00;84;41;41;34;0;0;0;0;0;0;0;0
2020-07-09 06:00:00;52;29;41;39;0;0;0;0;0;2;0;0
2020-07-09 06:15:00;85;30;61;64;0;0;0;0;0;0;0;0
2020-07-09 06:30:00;91;37;62;83;0;3;0;0;1;0;0;0
2020-07-09 06:45:00;113;59;66;81;0;8;0;0;9;0;0;0
2020-07-09 07:00:00;104;55;72;70;0;5;0;0;5;0;0;0
2020-07-09 07:15:00;123;66;87;94;0;3;0;0;3;11;0;0
2020-07-09 07:30:00;116;69;78;105;49;14;4;2;51;5;0;2
2020-07-09 07:45:00;135;69;85;100;28;4;0;0;1;34;0;0
2020-07-09 08:00:00;116;77;86;81;18;11;16;5;48;11;1;0
2020-07-09 08:15:00;119;63;78;70;23;32;2;4;5;26;2;1
2020-07-09 08:30:00;104;74;72;83;7;10;1;0;3;9;0;0
2020-07-09 08:45:00;112;76;81;74;7;12;0;4;13;7;0;0
2020-07-09 09:00:00;105;71;72;77;3;30;0;0;18;8;0;2
