DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2019-08-08 00:00:00;8;14;7;5;5;9;12;9
2019-08-08 00:15:00;5;10;3;3;3;5;19;13
2019-08-08 00:30:00;5;6;1;6;5;10;12;6
2019-08-08 00:45:00;11;10;1;6;6;8;9;10
2019-08-08 01:00:00;8;7;3;3;3;5;5;3
2019-08-08 01:15:00;5;3;3;3;4;5;7;5
2019-08-08 01:30:00;4;6;5;3;2;3;9;2
2019-08-08 01:45:00;3;4;4;10;7;11;8;8
2019-08-08 02:00:00;2;6;7;0;1;2;5;4
2019-08-08 02:15:00;6;2;3;3;3;6;6;3
2019-08-08 02:30:00;6;7;5;2;2;3;5;0
2019-08-08 02:45:00;3;4;2;4;5;5;8;3
2019-08-08 03:00:00;2;2;4;3;1;5;8;4
2019-08-08 03:15:00;9;5;3;4;7;10;5;4
2019-08-08 03:30:00;4;6;5;4;2;5;8;3
2019-08-08 03:45:00;10;3;4;4;4;7;10;5
2019-08-08 04:00:00;9;4;2;3;4;5;9;2
2019-08-08 04:15:00;15;12;5;4;2;8;10;5
2019-08-08 04:30:00;13;12;5;7;6;11;11;6
2019-08-08 04:45:00;20;21;22;10;7;15;21;11
2019-08-08 05:00:00;25;14;10;13;12;17;22;10
2019-08-08 05:15:00;32;21;28;11;9;24;34;7
2019-08-08 05:30:00;36;23;26;22;23;47;32;21
2019-08-08 05:45:00;58;47;45;33;38;74;51;27
2019-08-08 06:00:00;46;46;42;23;20;57;50;38
2019-08-08 06:15:00;41;42;57;58;47;112;71;50
2019-08-08 06:30:00;72;69;52;62;88;142;72;58
2019-08-08 06:45:00;59;71;58;85;95;168;83;78
2019-08-08 07:00:00;67;69;71;65;91;147;88;91
2019-08-08 07:15:00;83;84;72;189;95;196;77;93
2019-08-08 07:30:00;68;78;56;86;102;184;78;88
2019-08-08 07:45:00;84;94;67;122;126;214;74;90
2019-08-08 08:00:00;72;82;62;87;84;151;74;79
2019-08-08 08:15:00;82;102;74;125;82;160;76;68
2019-08-08 08:30:00;74;75;54;94;87;147;70;71
2019-08-08 08:45:00;76;84;49;73;84;161;72;59
2019-08-08 09:00:00;87;109;35;64;73;128;67;74
2019-08-08 09:15:00;82;95;41;78;66;124;84;78
2019-08-08 09:30:00;74;57;30;55;57;112;73;81
2019-08-08 09:45:00;86;84;38;47;50;113;77;83
2019-08-08 10:00:00;93;71;43;38;56;106;83;83
2019-08-08 10:15:00;84;93;35;46;58;120;93;81
2019-08-08 10:30:00;78;93;45;36;48;100;86;87
2019-08-08 10:45:00;78;85;46;46;62;124;99;85
2019-08-08 11:00:00;80;81;33;39;52;106;62;69
2019-08-08 11:15:00;90;86;37;52;59;129;84;86
