DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-06-28 00:00:00;22;11;15;23;1;2
2020-06-28 00:15:00;42;13;11;34;1;2
2020-06-28 00:30:00;42;13;16;16;2;3
2020-06-28 00:45:00;38;11;15;23;1;5
2020-06-28 01:00:00;18;5;13;22;2;3
2020-06-28 01:15:00;24;9;7;20;0;2
2020-06-28 01:30:00;28;10;12;16;1;4
2020-06-28 01:45:00;12;7;7;12;0;1
2020-06-28 02:00:00;12;5;4;10;0;2
2020-06-28 02:15:00;23;6;13;11;0;1
2020-06-28 02:30:00;12;6;3;14;0;1
2020-06-28 02:45:00;9;3;5;7;2;1
2020-06-28 03:00:00;14;3;2;7;0;1
2020-06-28 03:15:00;10;4;2;7;0;0
2020-06-28 03:30:00;9;4;2;13;0;4
2020-06-28 03:45:00;8;3;1;8;0;1
2020-06-28 04:00:00;8;3;3;5;1;2
2020-06-28 04:15:00;8;1;3;2;0;3
2020-06-28 04:30:00;4;3;5;4;0;1
2020-06-28 04:45:00;5;2;3;3;0;1
2020-06-28 05:00:00;10;3;1;6;0;1
2020-06-28 05:15:00;5;7;4;4;1;2
2020-06-28 05:30:00;16;6;1;9;2;4
2020-06-28 05:45:00;9;2;12;8;0;2
2020-06-28 06:00:00;10;2;9;7;2;1
2020-06-28 06:15:00;8;2;7;8;0;1
2020-06-28 06:30:00;10;1;5;7;0;0
2020-06-28 06:45:00;15;4;7;6;1;2
2020-06-28 07:00:00;19;9;8;7;0;2
2020-06-28 07:15:00;22;6;13;9;0;3
2020-06-28 07:30:00;19;6;14;12;0;3
2020-06-28 07:45:00;24;5;11;11;2;4
2020-06-28 08:00:00;30;12;13;7;0;10
2020-06-28 08:15:00;27;13;23;14;0;7
2020-06-28 08:30:00;21;15;13;26;2;3
2020-06-28 08:45:00;37;16;26;33;2;11
2020-06-28 09:00:00;37;20;22;23;2;7
2020-06-28 09:15:00;46;24;29;33;4;12
2020-06-28 09:30:00;57;28;35;36;1;12
2020-06-28 09:45:00;61;28;46;43;2;9
2020-06-28 10:00:00;69;27;37;48;2;12
2020-06-28 10:15:00;74;43;39;45;4;11
2020-06-28 10:30:00;54;35;34;64;1;10
2020-06-28 10:45:00;80;48;43;58;3;17
2020-06-28 11:00:00;88;53;55;71;2;16
2020-06-28 11:15:00;83;44;44;75;3;17
2020-06-28 11:30:00;92;58;45;65;1;17
2020-06-28 11:45:00;97;62;54;67;3;10
2020-06-28 12:00:00;83;46;48;59;3;16
2020-06-28 12:15:00;88;42;39;64;4;17
2020-06-28 12:30:00;78;48;32;53;4;16
2020-06-28 12:45:00;81;63;53;75;5;19
2020-06-28 13:00:00;96;50;45;70;3;15
2020-06-28 13:15:00;98;49;48;86;3;16
2020-06-28 13:30:00;78;58;44;65;3;18
2020-06-28 13:45:00;100;54;58;59;2;19
2020-06-28 14:00:00;82;42;42;79;3;23
2020-06-28 14:15:00;103;56;56;73;5;14
2020-06-28 14:30:00;88;56;62;65;3;13
2020-06-28 14:45:00;109;60;62;97;7;20
2020-06-28 15:00:00;82;48;41;66;1;12
2020-06-28 15:15:00;85;54;57;89;7;17
2020-06-28 15:30:00;89;43;44;52;0;14
2020-06-28 15:45:00;73;45;47;79;8;23
2020-06-28 16:00:00;88;54;42;61;4;15
2020-06-28 16:15:00;85;58;44;77;5;12
2020-06-28 16:30:00;84;56;74;77;6;19
2020-06-28 16:45:00;91;47;55;66;2;12
2020-06-28 17:00:00;97;50;58;77;6;18
2020-06-28 17:15:00;96;53;49;67;7;12
2020-06-28 17:30:00;88;70;65;89;1;21
2020-06-28 17:45:00;107;66;63;77;3;14
2020-06-28 18:00:00;99;57;46;82;2;16
2020-06-28 18:15:00;91;57;64;85;5;23
2020-06-28 18:30:00;107;50;67;78;1;9
2020-06-28 18:45:00;99;65;57;61;2;11
2020-06-28 19:00:00;97;63;53;56;3;13
2020-06-28 19:15:00;95;58;55;75;7;13
2020-06-28 19:30:00;86;54;60;75;4;15
2020-06-28 19:45:00;79;46;50;70;6;4
2020-06-28 20:00:00;70;39;40;56;1;8
2020-06-28 20:15:00;76;45;40;43;6;10
2020-06-28 20:30:00;78;43;30;58;4;11
2020-06-28 20:45:00;65;44;47;60;2;12
2020-06-28 21:00:00;74;55;40;65;4;5
2020-06-28 21:15:00;72;38;25;44;1;9
2020-06-28 21:30:00;55;26;18;37;3;8
2020-06-28 21:45:00;45;20;22;42;5;5
2020-06-28 22:00:00;57;20;14;34;4;8
2020-06-28 22:15:00;42;24;21;31;2;5
2020-06-28 22:30:00;39;19;18;26;3;5
2020-06-28 22:45:00;26;13;12;22;0;7
2020-06-28 23:00:00;29;10;7;17;1;2
2020-06-28 23:15:00;23;6;15;20;3;2
2020-06-28 23:30:00;24;8;8;18;3;1
2020-06-28 23:45:00;15;5;5;11;0;0
