DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-12-24 00:00:00;1;0;0;0;0;1;1;0;0
2020-12-24 00:15:00;1;2;2;1;0;0;0;0;0
2020-12-24 00:30:00;1;0;0;0;0;2;1;0;0
2020-12-24 00:45:00;3;2;1;0;0;2;1;0;0
2020-12-24 01:00:00;1;1;0;1;0;0;0;0;1
2020-12-24 01:15:00;2;0;0;1;1;0;1;0;2
2020-12-24 01:30:00;1;1;0;3;0;0;1;0;0
2020-12-24 01:45:00;0;0;0;1;1;0;0;0;0
2020-12-24 02:00:00;2;1;1;2;0;4;0;0;1
2020-12-24 02:15:00;1;0;0;0;0;0;1;0;0
2020-12-24 02:30:00;0;0;1;0;1;0;0;0;0
2020-12-24 02:45:00;1;1;1;2;1;0;2;0;0
2020-12-24 03:00:00;0;0;0;2;0;3;1;0;2
2020-12-24 03:15:00;0;0;0;2;1;4;2;0;1
2020-12-24 03:30:00;0;0;1;1;0;2;0;0;2
2020-12-24 03:45:00;0;2;1;0;1;1;2;0;0
2020-12-24 04:00:00;3;0;1;0;0;2;1;0;1
2020-12-24 04:15:00;3;1;1;5;3;6;0;0;2
2020-12-24 04:30:00;0;1;2;1;1;2;1;0;0
2020-12-24 04:45:00;3;3;1;3;1;2;1;0;3
2020-12-24 05:00:00;9;2;1;8;0;3;3;0;3
2020-12-24 05:15:00;13;5;0;8;1;9;4;0;1
2020-12-24 05:30:00;11;5;5;7;1;13;8;0;1
2020-12-24 05:45:00;16;3;4;4;0;9;6;0;2
2020-12-24 06:00:00;16;3;3;7;6;12;10;0;2
2020-12-24 06:15:00;10;3;3;8;3;11;9;0;3
2020-12-24 06:30:00;10;5;4;8;2;10;10;0;2
2020-12-24 06:45:00;9;3;4;14;1;9;4;0;3
2020-12-24 07:00:00;23;9;5;12;4;9;13;0;0
2020-12-24 07:15:00;16;7;10;6;1;7;11;0;0
2020-12-24 07:30:00;23;7;12;12;0;10;10;0;6
2020-12-24 07:45:00;19;7;9;17;7;15;19;0;2
2020-12-24 08:00:00;14;4;10;19;4;16;13;0;3
2020-12-24 08:15:00;23;6;10;16;7;15;11;0;1
2020-12-24 08:30:00;27;11;10;15;7;24;16;0;0
2020-12-24 08:45:00;25;8;11;14;9;27;21;0;3
2020-12-24 09:00:00;33;10;9;23;14;29;27;0;4
2020-12-24 09:15:00;31;21;17;26;16;36;26;0;3
2020-12-24 09:30:00;52;19;15;29;16;24;26;0;4
2020-12-24 09:45:00;54;29;18;37;22;26;35;0;6
2020-12-24 10:00:00;50;23;38;34;25;29;17;0;8
2020-12-24 10:15:00;44;27;19;30;23;31;32;0;7
2020-12-24 10:30:00;55;21;15;32;20;35;32;0;7
2020-12-24 10:45:00;54;28;25;45;23;40;39;0;10
2020-12-24 11:00:00;57;24;24;26;22;39;38;0;10
2020-12-24 11:15:00;60;45;22;42;31;36;37;0;2
2020-12-24 11:30:00;52;30;19;44;26;47;45;0;5
2020-12-24 11:45:00;56;32;16;31;26;42;43;0;13
2020-12-24 12:00:00;53;30;27;47;31;34;48;0;5
2020-12-24 12:15:00;62;32;20;37;18;47;47;0;9
2020-12-24 12:30:00;50;25;13;27;21;30;29;0;7
2020-12-24 12:45:00;51;28;19;35;21;41;41;0;9
2020-12-24 13:00:00;51;34;17;37;23;35;41;0;10
2020-12-24 13:15:00;61;30;26;45;25;46;39;0;7
2020-12-24 13:30:00;49;22;18;39;23;43;39;0;11
2020-12-24 13:45:00;55;29;13;33;16;34;49;0;10
2020-12-24 14:00:00;46;34;11;44;28;34;48;0;9
2020-12-24 14:15:00;53;36;8;31;18;33;26;0;6
2020-12-24 14:30:00;55;35;9;32;16;32;32;0;7
2020-12-24 14:45:00;50;18;16;35;21;44;30;0;7
2020-12-24 15:00:00;49;27;14;36;15;30;34;0;9
2020-12-24 15:15:00;54;19;14;32;17;38;31;0;7
2020-12-24 15:30:00;45;27;11;31;20;28;31;0;4
2020-12-24 15:45:00;58;26;16;29;11;32;27;0;8
2020-12-24 16:00:00;46;22;14;26;17;26;29;0;5
2020-12-24 16:15:00;43;24;8;26;7;35;27;0;8
2020-12-24 16:30:00;41;24;10;28;21;42;44;0;3
2020-12-24 16:45:00;41;29;11;26;8;19;21;0;2
2020-12-24 17:00:00;24;16;10;22;8;21;22;0;7
2020-12-24 17:15:00;19;9;10;19;13;20;30;0;2
2020-12-24 17:30:00;19;12;6;13;7;15;17;0;3
2020-12-24 17:45:00;18;11;4;12;6;15;13;0;4
2020-12-24 18:00:00;29;10;6;13;7;14;12;0;2
2020-12-24 18:15:00;12;11;4;11;7;21;13;0;1
2020-12-24 18:30:00;19;5;5;12;6;9;9;0;2
2020-12-24 18:45:00;11;7;2;11;5;12;10;0;5
2020-12-24 19:00:00;14;8;10;17;8;12;7;0;3
2020-12-24 19:15:00;19;13;5;18;5;16;15;0;9
2020-12-24 19:30:00;25;5;6;10;8;12;14;0;1
2020-12-24 19:45:00;17;4;7;17;7;12;16;0;5
2020-12-24 20:00:00;31;9;4;22;5;18;29;0;3
2020-12-24 20:15:00;39;18;17;23;14;34;38;0;4
2020-12-24 20:30:00;38;22;16;37;21;51;59;0;9
2020-12-24 20:45:00;37;20;11;28;16;31;55;0;17
2020-12-24 21:00:00;12;5;4;7;2;18;15;0;1
2020-12-24 21:15:00;3;1;0;5;1;3;2;0;1
2020-12-24 21:30:00;3;2;2;3;1;4;3;0;1
2020-12-24 21:45:00;3;3;3;2;0;2;1;0;3
2020-12-24 22:00:00;3;2;0;5;2;1;2;0;1
2020-12-24 22:15:00;1;0;0;1;1;0;1;0;0
2020-12-24 22:30:00;1;2;0;0;0;4;2;0;0
2020-12-24 22:45:00;2;3;0;0;0;1;0;0;0
2020-12-24 23:00:00;1;1;0;1;0;0;2;0;0
2020-12-24 23:15:00;0;0;0;0;0;2;1;0;0
2020-12-24 23:30:00;1;1;0;1;0;1;1;0;0
2020-12-24 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
