DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(DRES1);12(DRES2);13(DRES3);14(DRES4);15(TARDB);16(TAFGA);17(TAFBA);18(TAFBB);19(TAFBD)
2020-05-18 00:00:00;9;10;5;0;14;15;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-18 00:15:00;6;8;2;1;7;4;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-05-18 00:30:00;8;11;5;0;2;5;2;4;0;0;0;0;0;0;0;0;0;0;0
2020-05-18 00:45:00;3;8;4;0;6;4;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-18 01:00:00;8;9;1;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-05-18 01:15:00;5;6;2;0;4;5;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-05-18 01:30:00;5;8;2;0;1;3;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-05-18 01:45:00;4;4;6;0;7;11;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-05-18 02:00:00;2;4;1;0;3;3;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-18 02:15:00;2;5;2;0;3;4;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-05-18 02:30:00;4;6;2;0;3;4;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-18 02:45:00;6;6;4;1;8;6;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-18 03:00:00;4;7;5;1;4;6;1;5;0;0;0;0;0;0;0;0;0;0;0
2020-05-18 03:15:00;5;6;2;0;2;3;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-18 03:30:00;3;3;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-18 03:45:00;3;4;4;0;1;4;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-05-18 04:00:00;6;7;2;0;9;9;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-18 04:15:00;11;10;5;0;14;11;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-18 04:30:00;9;10;6;0;12;13;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-05-18 04:45:00;15;15;6;1;10;10;5;8;0;0;0;0;0;0;0;0;0;0;0
2020-05-18 05:00:00;33;37;20;6;20;21;8;17;0;0;0;0;0;0;0;0;0;0;0
2020-05-18 05:15:00;55;57;22;7;43;39;8;24;0;0;0;0;0;0;0;0;0;0;0
2020-05-18 05:30:00;48;67;39;8;42;38;22;39;0;0;0;0;0;0;0;0;0;0;0
2020-05-18 05:45:00;56;64;43;9;36;31;27;48;1;0;0;0;0;0;1;0;0;0;0
2020-05-18 06:00:00;51;46;28;9;37;34;21;32;1;0;0;0;0;0;0;0;0;0;0
2020-05-18 06:15:00;64;73;51;8;57;53;23;56;2;0;0;0;0;0;5;0;7;0;0
2020-05-18 06:30:00;73;95;66;21;69;69;39;69;2;0;0;0;0;0;0;3;0;0;0
2020-05-18 06:45:00;78;99;65;16;68;61;38;72;0;0;0;0;0;0;0;1;0;0;0
2020-05-18 07:00:00;86;111;71;24;64;61;39;61;0;0;0;0;0;0;0;1;3;0;0
2020-05-18 07:15:00;95;151;87;21;68;68;55;95;6;0;0;0;0;0;0;1;0;0;0
2020-05-18 07:30:00;102;139;82;21;81;71;44;79;14;0;0;0;0;0;0;4;0;0;0
2020-05-18 07:45:00;89;133;70;20;96;86;41;79;12;0;0;0;0;0;0;5;0;0;0
2020-05-18 08:00:00;81;98;59;15;85;77;38;74;7;0;0;0;0;0;0;3;0;0;0
2020-05-18 08:15:00;94;112;67;14;84;83;40;64;13;0;0;0;0;0;0;4;0;0;0
2020-05-18 08:30:00;65;101;64;21;88;81;40;64;19;0;0;0;0;0;0;5;0;0;0
2020-05-18 08:45:00;76;86;56;17;92;88;33;47;14;0;0;0;0;0;0;8;0;0;0
2020-05-18 09:00:00;80;98;68;21;78;69;42;60;12;0;0;0;0;0;0;9;0;0;0
2020-05-18 09:15:00;76;103;69;22;93;97;41;62;16;0;0;0;0;0;0;5;0;0;0
2020-05-18 09:30:00;78;103;69;27;83;84;45;75;10;0;0;0;0;0;0;14;8;1;0
2020-05-18 09:45:00;79;98;74;21;99;110;45;54;19;0;0;0;0;0;0;6;0;0;0
2020-05-18 10:00:00;83;111;85;18;94;111;47;74;16;0;0;0;0;0;0;7;1;0;0
2020-05-18 10:15:00;76;96;80;19;95;109;49;67;24;0;0;0;0;0;0;11;2;0;0
2020-05-18 10:30:00;76;89;71;14;105;108;44;66;20;0;0;0;0;0;0;5;1;0;0
2020-05-18 10:45:00;77;93;79;10;126;109;42;72;24;0;0;0;0;0;0;11;3;0;0
2020-05-18 11:00:00;81;94;74;24;128;124;37;66;22;0;0;0;0;0;0;7;2;0;0
2020-05-18 11:15:00;77;86;69;16;102;113;41;64;13;0;0;0;0;0;0;10;1;0;0
2020-05-18 11:30:00;88;107;71;23;121;147;44;71;22;0;0;0;0;0;12;6;2;0;0
2020-05-18 11:45:00;87;80;66;16;112;117;32;55;11;0;0;0;0;0;0;7;0;0;0
2020-05-18 12:00:00;66;69;70;16;105;100;33;58;19;0;0;0;0;0;0;9;2;0;0
2020-05-18 12:15:00;67;80;52;22;117;119;36;54;19;0;0;0;0;0;0;8;3;0;0
2020-05-18 12:30:00;86;110;81;18;129;123;53;88;18;0;0;0;0;0;0;10;0;0;0
2020-05-18 12:45:00;81;76;78;22;103;102;43;85;17;0;0;0;0;0;4;7;0;0;0
2020-05-18 13:00:00;73;91;80;24;123;123;45;79;26;0;0;0;0;0;0;7;7;0;0
2020-05-18 13:15:00;82;92;64;23;109;114;44;66;20;0;0;0;0;0;0;9;0;0;0
2020-05-18 13:30:00;76;96;64;20;122;118;47;58;13;0;0;0;0;0;0;13;8;0;0
2020-05-18 13:45:00;76;93;63;24;107;121;43;56;19;0;0;0;0;0;0;10;14;0;0
2020-05-18 14:00:00;68;93;70;13;110;119;41;68;18;0;0;0;0;0;0;8;1;0;1
2020-05-18 14:15:00;74;73;62;15;126;116;39;57;17;0;0;0;0;0;0;9;0;0;0
2020-05-18 14:30:00;77;75;64;17;117;122;38;65;19;0;0;0;0;0;0;10;1;0;0
2020-05-18 14:45:00;83;98;94;14;116;137;53;84;23;0;0;0;0;0;0;8;0;0;0
2020-05-18 15:00:00;75;83;79;13;109;123;47;80;22;0;0;0;0;0;0;6;2;0;0
2020-05-18 15:15:00;83;96;71;16;127;119;42;66;15;0;0;0;0;0;0;9;0;0;0
2020-05-18 15:30:00;67;75;77;15;122;116;45;70;13;0;0;0;0;0;0;8;0;0;0
2020-05-18 15:45:00;73;93;79;11;115;120;52;82;10;0;0;0;0;0;0;9;3;0;0
2020-05-18 16:00:00;81;91;81;26;129;132;38;78;13;0;0;0;0;0;2;8;2;3;0
2020-05-18 16:15:00;82;94;65;18;123;128;34;79;14;0;0;0;0;0;0;14;7;1;0
2020-05-18 16:30:00;80;84;73;25;146;141;44;64;23;0;0;0;0;0;0;5;2;3;1
2020-05-18 16:45:00;85;92;65;15;134;120;43;66;17;0;0;0;0;0;2;10;2;0;0
2020-05-18 17:00:00;73;87;74;20;129;129;40;78;17;0;0;0;0;0;0;14;16;0;0
2020-05-18 17:15:00;69;91;79;13;133;125;38;72;24;0;0;0;0;0;0;12;1;0;0
2020-05-18 17:30:00;86;91;77;15;115;102;34;58;12;0;0;0;0;0;0;7;1;0;2
2020-05-18 17:45:00;73;109;79;13;113;131;44;64;28;0;0;0;0;0;0;7;3;3;0
2020-05-18 18:00:00;74;93;72;11;102;94;35;62;9;0;0;0;0;0;0;7;0;0;0
2020-05-18 18:15:00;80;79;68;11;110;117;40;48;19;0;0;0;0;0;0;8;10;0;1
2020-05-18 18:30:00;74;94;62;14;105;97;44;73;18;0;0;0;0;0;0;10;2;0;0
2020-05-18 18:45:00;75;96;70;10;70;73;37;60;18;0;0;0;0;0;0;8;0;0;1
2020-05-18 19:00:00;64;78;62;9;82;77;38;59;21;0;0;0;0;0;1;8;5;0;9
