DATUM;1(DA1);2(DA2);3(DC2);4(DC1);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC);13(MP12D01);14(MP12D02);15(MP12D03);16(MP12D04);17(MP12D05);18(MP12D06);19(MP12D07);20(MP12D08)
2020-04-17 00:00:00;7;5;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 00:15:00;5;3;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 00:30:00;2;3;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 00:45:00;2;2;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 01:00:00;4;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 01:15:00;4;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 01:30:00;4;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 01:45:00;4;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 02:00:00;4;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 02:15:00;4;4;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 02:30:00;2;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 02:45:00;2;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 03:00:00;6;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 03:15:00;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 03:30:00;7;2;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 03:45:00;9;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 04:00:00;3;1;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 04:15:00;3;1;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 04:30:00;10;3;5;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 04:45:00;7;0;5;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 05:00:00;17;6;6;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 05:15:00;22;10;19;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 05:30:00;29;22;18;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 05:45:00;42;41;19;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 06:00:00;30;28;26;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 06:15:00;42;42;30;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 06:30:00;60;54;44;94;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 06:45:00;60;52;38;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 07:00:00;56;60;32;78;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 07:15:00;51;56;35;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 07:30:00;58;52;44;87;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 07:45:00;61;61;34;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 08:00:00;50;55;32;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 08:15:00;41;37;33;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 08:30:00;75;40;34;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 08:45:00;60;63;48;75;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 09:00:00;49;52;36;60;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 09:15:00;53;56;40;75;2;3;0;0;6;2;0;0;0;0;0;0;0;0;0;0
2020-04-17 09:30:00;55;67;43;83;1;1;0;0;7;1;0;0;0;0;0;0;0;0;0;0
2020-04-17 09:45:00;65;67;35;78;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 10:00:00;62;73;59;89;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 10:15:00;71;61;47;104;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 10:30:00;86;57;39;82;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 10:45:00;69;55;51;108;1;1;0;0;3;2;0;0;0;0;0;0;0;0;0;0
2020-04-17 11:00:00;74;53;69;119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 11:15:00;73;70;62;99;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0
2020-04-17 11:30:00;70;59;46;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 11:45:00;76;79;63;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 12:00:00;73;73;54;116;3;8;0;0;6;1;0;0;0;0;0;0;0;0;0;0
2020-04-17 12:15:00;69;87;68;118;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 12:30:00;81;82;55;99;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 12:45:00;86;83;65;121;2;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0
2020-04-17 13:00:00;72;82;65;108;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-04-17 13:15:00;81;88;65;124;0;5;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 13:30:00;67;60;53;114;11;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 13:45:00;73;86;52;138;2;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 14:00:00;64;87;65;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 14:15:00;61;67;44;112;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 14:30:00;78;79;52;114;2;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 14:45:00;67;86;72;106;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 15:00:00;90;77;57;120;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-04-17 15:15:00;75;77;49;116;5;2;0;0;14;1;0;0;0;0;0;0;0;0;0;0
2020-04-17 15:30:00;84;84;61;114;1;5;0;0;7;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 15:45:00;70;66;61;102;0;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-04-17 16:00:00;73;81;59;103;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
2020-04-17 16:15:00;66;80;62;117;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 16:30:00;81;63;47;107;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 16:45:00;76;90;55;103;9;6;0;0;1;3;0;0;0;0;0;0;0;0;0;0
2020-04-17 17:00:00;75;65;52;114;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 17:15:00;88;65;57;100;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
