DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2020-11-24 00:00:00;3;3;1;0;0;0;0;0
2020-11-24 00:15:00;2;0;0;0;0;0;0;0
2020-11-24 00:30:00;3;1;2;0;0;0;0;0
2020-11-24 00:45:00;2;3;1;0;0;0;0;0
2020-11-24 01:00:00;1;0;0;0;0;0;0;0
2020-11-24 01:15:00;2;5;0;0;0;0;0;0
2020-11-24 01:30:00;0;0;0;0;0;0;0;0
2020-11-24 01:45:00;0;2;2;0;0;0;0;0
2020-11-24 02:00:00;2;0;0;0;0;0;0;0
2020-11-24 02:15:00;1;0;3;2;0;0;0;0
2020-11-24 02:30:00;3;1;0;0;0;0;0;0
2020-11-24 02:45:00;1;1;1;2;0;0;0;0
2020-11-24 03:00:00;2;1;2;2;0;0;0;0
2020-11-24 03:15:00;1;3;1;0;0;0;0;0
2020-11-24 03:30:00;0;0;0;0;0;0;0;0
2020-11-24 03:45:00;1;1;2;0;0;0;0;0
2020-11-24 04:00:00;1;0;1;1;0;0;0;0
2020-11-24 04:15:00;0;2;1;0;0;0;0;0
2020-11-24 04:30:00;1;3;0;1;0;0;0;0
2020-11-24 04:45:00;6;5;0;1;0;0;0;0
2020-11-24 05:00:00;10;5;1;1;0;0;0;0
2020-11-24 05:15:00;10;9;0;0;0;0;0;0
2020-11-24 05:30:00;10;23;0;0;0;0;0;0
2020-11-24 05:45:00;19;34;0;1;0;0;0;0
2020-11-24 06:00:00;26;36;2;1;0;0;0;0
2020-11-24 06:15:00;29;30;6;4;0;0;0;0
2020-11-24 06:30:00;47;39;3;3;0;0;0;0
2020-11-24 06:45:00;49;41;5;6;0;0;0;0
2020-11-24 07:00:00;53;61;5;2;0;0;0;0
2020-11-24 07:15:00;56;73;5;5;0;0;3;0
2020-11-24 07:30:00;70;80;0;1;0;0;0;0
2020-11-24 07:45:00;97;65;3;2;0;0;0;8
2020-11-24 08:00:00;70;76;2;1;0;0;1;1
2020-11-24 08:15:00;47;46;1;1;0;0;0;0
2020-11-24 08:30:00;37;33;1;0;0;0;0;0
2020-11-24 08:45:00;39;55;1;2;0;0;0;0
2020-11-24 09:00:00;50;35;6;2;0;0;0;0
2020-11-24 09:15:00;39;42;1;3;0;0;0;0
2020-11-24 09:30:00;48;42;3;1;0;0;0;0
2020-11-24 09:45:00;33;44;1;0;0;0;0;0
2020-11-24 10:00:00;43;35;2;1;0;0;0;0
2020-11-24 10:15:00;48;40;0;0;0;0;0;0
2020-11-24 10:30:00;51;51;0;0;0;0;2;5
2020-11-24 10:45:00;51;43;2;0;0;0;0;0
2020-11-24 11:00:00;44;42;1;2;0;0;0;0
2020-11-24 11:15:00;44;35;4;2;0;0;1;3
2020-11-24 11:30:00;46;36;0;0;0;0;0;0
2020-11-24 11:45:00;51;49;1;1;0;0;0;0
2020-11-24 12:00:00;68;51;1;1;0;0;0;0
2020-11-24 12:15:00;48;63;2;2;0;0;1;1
2020-11-24 12:30:00;57;51;0;1;0;0;0;0
2020-11-24 12:45:00;60;60;2;3;0;0;0;0
2020-11-24 13:00:00;68;49;0;0;0;0;0;0
2020-11-24 13:15:00;73;42;1;0;0;0;3;0
2020-11-24 13:30:00;68;43;4;1;0;0;2;0
2020-11-24 13:45:00;57;60;1;2;0;0;7;0
2020-11-24 14:00:00;45;24;1;1;0;0;0;0
2020-11-24 14:15:00;70;68;0;0;0;0;1;2
2020-11-24 14:30:00;44;56;3;0;0;0;0;0
2020-11-24 14:45:00;60;80;3;1;0;0;0;0
2020-11-24 15:00:00;59;39;2;2;0;0;4;0
2020-11-24 15:15:00;89;56;0;2;0;0;0;0
2020-11-24 15:30:00;58;58;2;1;0;0;0;0
2020-11-24 15:45:00;81;63;4;6;0;0;0;0
2020-11-24 16:00:00;59;56;1;4;0;0;5;5
2020-11-24 16:15:00;52;69;4;1;0;0;4;0
2020-11-24 16:30:00;74;62;4;7;0;0;2;0
2020-11-24 16:45:00;74;49;2;3;0;0;3;0
2020-11-24 17:00:00;57;44;2;0;0;0;14;0
2020-11-24 17:15:00;62;49;2;4;0;0;2;0
2020-11-24 17:30:00;58;36;6;7;0;0;3;0
2020-11-24 17:45:00;47;46;4;0;0;0;0;0
2020-11-24 18:00:00;47;34;4;2;0;0;0;0
2020-11-24 18:15:00;43;34;2;2;0;0;0;0
2020-11-24 18:30:00;44;33;3;1;0;0;0;0
2020-11-24 18:45:00;24;31;1;2;0;0;0;0
2020-11-24 19:00:00;38;39;1;1;0;0;0;0
2020-11-24 19:15:00;18;25;1;2;0;0;0;0
2020-11-24 19:30:00;23;16;2;3;0;0;0;0
2020-11-24 19:45:00;20;26;1;0;0;0;0;0
2020-11-24 20:00:00;33;15;2;0;0;0;0;0
2020-11-24 20:15:00;19;23;1;0;0;0;0;0
2020-11-24 20:30:00;18;17;1;0;0;0;0;0
2020-11-24 20:45:00;11;24;1;0;0;0;0;0
2020-11-24 21:00:00;20;9;3;1;0;0;0;0
2020-11-24 21:15:00;11;2;0;2;0;0;0;0
2020-11-24 21:30:00;16;5;0;0;0;0;0;0
2020-11-24 21:45:00;9;22;1;0;0;0;0;0
2020-11-24 22:00:00;9;23;3;1;0;0;0;0
2020-11-24 22:15:00;9;10;0;0;0;0;0;0
2020-11-24 22:30:00;6;8;0;0;0;0;0;0
2020-11-24 22:45:00;3;8;2;1;0;0;0;0
2020-11-24 23:00:00;6;9;1;0;0;0;0;0
2020-11-24 23:15:00;1;8;0;0;0;0;0;0
2020-11-24 23:30:00;0;2;0;0;0;0;0;0
