DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-08-27 00:00:00;0;4;9;13;9;1;0;0;0;0;0;0;0
2020-08-27 00:15:00;3;7;6;13;3;1;0;0;0;0;0;0;0
2020-08-27 00:30:00;3;3;2;12;9;1;0;0;0;0;0;0;0
2020-08-27 00:45:00;6;6;2;10;9;2;0;0;0;0;0;0;0
2020-08-27 01:00:00;0;9;2;12;8;0;0;0;0;0;0;0;0
2020-08-27 01:15:00;1;2;0;5;2;0;0;0;0;0;0;0;0
2020-08-27 01:30:00;0;4;3;7;6;1;0;0;0;0;0;0;0
2020-08-27 01:45:00;2;2;3;3;3;1;0;0;0;0;0;0;0
2020-08-27 02:00:00;0;5;6;9;7;0;0;0;0;0;0;0;0
2020-08-27 02:15:00;1;5;3;4;2;0;0;0;0;0;0;0;0
2020-08-27 02:30:00;3;4;2;10;7;0;0;0;0;0;0;0;0
2020-08-27 02:45:00;4;6;1;1;5;0;0;0;0;0;0;0;0
2020-08-27 03:00:00;1;2;2;5;4;0;0;0;0;0;0;0;0
2020-08-27 03:15:00;2;2;6;7;6;0;0;0;0;0;0;0;0
2020-08-27 03:30:00;2;3;1;3;3;0;0;0;0;0;0;0;0
2020-08-27 03:45:00;0;1;2;4;3;0;0;0;0;0;0;0;0
2020-08-27 04:00:00;4;6;4;3;2;0;0;0;0;0;0;0;0
2020-08-27 04:15:00;6;9;2;12;6;0;0;0;0;0;0;0;0
2020-08-27 04:30:00;2;5;4;13;4;0;0;0;0;0;0;0;0
2020-08-27 04:45:00;3;14;2;24;17;1;0;0;0;0;0;0;0
2020-08-27 05:00:00;8;13;4;50;44;3;0;0;0;0;0;0;0
2020-08-27 05:15:00;7;21;6;80;95;1;0;0;0;0;0;0;0
2020-08-27 05:30:00;8;26;12;60;66;1;0;0;0;0;0;0;0
2020-08-27 05:45:00;25;52;19;58;50;3;0;1;1;0;0;0;0
2020-08-27 06:00:00;21;56;16;61;59;2;0;0;0;0;0;0;0
2020-08-27 06:15:00;18;48;20;58;66;4;0;0;1;0;0;0;0
2020-08-27 06:30:00;17;33;21;80;90;5;0;0;0;0;0;0;0
2020-08-27 06:45:00;21;45;27;76;84;7;0;2;0;0;0;0;0
2020-08-27 07:00:00;19;33;23;76;81;7;0;0;7;0;0;0;0
2020-08-27 07:15:00;30;49;27;96;87;11;0;2;0;0;0;0;1
2020-08-27 07:30:00;23;68;37;96;95;5;0;0;4;0;0;0;0
2020-08-27 07:45:00;26;55;35;106;93;17;0;1;6;0;0;0;0
2020-08-27 08:00:00;31;54;34;85;87;12;0;2;3;0;12;0;0
2020-08-27 08:15:00;34;58;37;79;75;15;0;1;1;0;1;0;0
2020-08-27 08:30:00;37;52;38;84;74;13;0;0;2;0;0;8;0
2020-08-27 08:45:00;42;56;39;84;97;19;0;2;9;0;0;0;0
2020-08-27 09:00:00;34;62;36;73;61;8;0;1;0;0;0;22;0
2020-08-27 09:15:00;39;46;43;83;72;11;0;1;4;0;0;0;0
2020-08-27 09:30:00;29;52;41;89;84;23;0;2;0;0;0;0;0
2020-08-27 09:45:00;34;65;42;104;91;21;0;0;6;0;0;0;0
2020-08-27 10:00:00;42;52;33;75;67;20;0;0;15;0;0;0;0
2020-08-27 10:15:00;42;61;46;87;83;25;0;1;1;0;2;3;0
2020-08-27 10:30:00;59;59;49;110;84;23;0;0;0;0;0;0;0
2020-08-27 10:45:00;49;66;44;97;72;16;0;0;4;0;0;0;0
2020-08-27 11:00:00;47;87;48;105;93;17;0;1;7;0;0;0;0
2020-08-27 11:15:00;42;75;38;90;88;21;0;0;0;0;0;0;0
2020-08-27 11:30:00;55;90;52;86;82;27;0;2;0;0;0;0;2
2020-08-27 11:45:00;59;92;53;102;97;28;0;2;0;0;3;0;0
2020-08-27 12:00:00;42;62;40;88;77;21;0;0;0;0;0;0;0
2020-08-27 12:15:00;43;61;43;93;74;21;0;2;1;0;0;0;0
2020-08-27 12:30:00;37;59;41;90;77;21;0;0;0;0;0;0;0
2020-08-27 12:45:00;41;68;49;86;76;23;0;2;1;0;0;1;0
2020-08-27 13:00:00;48;65;46;88;74;21;0;2;11;0;0;4;1
2020-08-27 13:15:00;38;75;40;96;83;25;0;0;0;0;0;0;0
2020-08-27 13:30:00;42;67;54;122;119;25;0;1;1;1;0;0;0
2020-08-27 13:45:00;48;74;44;113;106;24;0;0;4;0;0;0;0
2020-08-27 14:00:00;62;97;53;112;91;24;0;1;3;0;0;8;0
2020-08-27 14:15:00;68;127;49;86;89;15;0;1;0;0;0;5;0
2020-08-27 14:30:00;81;120;53;122;96;36;0;0;2;2;0;2;1
2020-08-27 14:45:00;77;106;57;93;101;19;0;1;7;1;0;0;2
2020-08-27 15:00:00;53;86;52;103;87;19;0;0;2;0;0;0;0
2020-08-27 15:15:00;73;111;52;121;106;22;0;2;1;0;0;0;0
2020-08-27 15:30:00;78;113;40;100;95;21;0;0;8;0;0;8;1
2020-08-27 15:45:00;70;98;70;103;85;37;0;0;1;0;0;0;0
2020-08-27 16:00:00;62;100;54;101;114;38;0;3;3;0;0;0;0
2020-08-27 16:15:00;77;99;67;108;105;26;0;0;12;0;0;1;0
2020-08-27 16:30:00;63;90;56;104;93;25;0;5;24;0;0;2;0
2020-08-27 16:45:00;62;97;56;128;115;29;0;0;4;0;0;0;0
2020-08-27 17:00:00;59;98;57;111;99;32;0;3;6;0;0;0;0
2020-08-27 17:15:00;61;102;59;122;91;21;0;2;9;15;1;0;0
2020-08-27 17:30:00;64;91;60;110;88;30;0;1;19;4;0;0;0
2020-08-27 17:45:00;54;91;53;97;89;30;0;1;37;0;0;0;0
2020-08-27 18:00:00;41;74;57;85;85;24;0;1;4;0;0;0;0
2020-08-27 18:15:00;41;84;52;105;87;18;0;4;5;1;0;0;0
2020-08-27 18:30:00;45;71;42;106;67;24;0;0;5;0;1;7;0
2020-08-27 18:45:00;45;67;43;93;72;21;0;1;0;0;0;0;0
2020-08-27 19:00:00;32;46;50;85;60;14;0;1;3;0;0;0;0
2020-08-27 19:15:00;29;53;39;87;63;16;0;0;1;1;0;2;0
2020-08-27 19:30:00;31;41;39;78;55;13;0;1;42;0;0;0;0
2020-08-27 19:45:00;28;39;27;53;48;15;0;1;13;0;2;10;0
2020-08-27 20:00:00;32;52;28;54;44;9;0;2;0;25;3;5;0
2020-08-27 20:15:00;19;39;36;77;54;14;0;0;3;0;1;0;0
2020-08-27 20:30:00;22;38;25;64;56;12;0;0;0;0;0;0;0
2020-08-27 20:45:00;17;36;27;73;69;9;0;0;0;0;0;3;0
2020-08-27 21:00:00;19;38;35;75;65;3;0;1;62;0;0;0;0
2020-08-27 21:15:00;17;25;18;73;55;14;0;0;1;0;0;0;0
2020-08-27 21:30:00;22;59;17;66;57;6;0;0;2;0;0;4;0
2020-08-27 21:45:00;33;60;23;33;29;9;0;0;4;0;1;0;0
2020-08-27 22:00:00;33;75;14;36;28;11;0;1;0;0;0;0;0
2020-08-27 22:15:00;19;36;16;36;23;10;0;0;0;0;0;0;0
2020-08-27 22:30:00;9;16;9;34;32;11;0;0;3;2;0;0;0
2020-08-27 22:45:00;12;16;15;30;24;2;0;0;31;0;2;0;0
2020-08-27 23:00:00;6;7;12;23;11;2;0;0;0;0;0;0;0
2020-08-27 23:15:00;9;14;11;27;26;3;0;0;0;0;0;0;0
2020-08-27 23:30:00;6;6;9;17;9;4;0;0;0;0;0;0;0
2020-08-27 23:45:00;7;9;10;17;9;4;0;0;0;0;0;0;0
