DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2020-06-01 00:00:00;0;4;5;1;1;0;6;1;3;8;2
2020-06-01 00:15:00;0;6;7;0;0;3;4;0;0;7;7
2020-06-01 00:30:00;1;2;4;0;0;0;4;0;1;3;7
2020-06-01 00:45:00;1;3;2;1;2;2;6;0;3;6;4
2020-06-01 01:00:00;1;2;6;1;1;4;3;1;0;1;1
2020-06-01 01:15:00;0;0;2;1;1;4;2;0;0;1;3
2020-06-01 01:30:00;0;2;4;0;1;1;2;1;0;4;1
2020-06-01 01:45:00;0;1;3;0;0;1;5;1;0;0;0
2020-06-01 02:00:00;1;0;6;0;1;0;1;0;0;1;0
2020-06-01 02:15:00;1;2;3;0;2;1;4;2;0;2;2
2020-06-01 02:30:00;0;1;1;0;0;2;1;1;0;2;1
2020-06-01 02:45:00;0;2;1;0;0;1;1;2;0;3;1
2020-06-01 03:00:00;0;0;0;1;1;1;3;0;0;1;2
2020-06-01 03:15:00;0;0;1;0;0;2;3;1;0;0;0
2020-06-01 03:30:00;0;1;0;0;0;0;0;0;0;0;1
2020-06-01 03:45:00;0;0;0;1;0;1;1;0;0;1;0
2020-06-01 04:00:00;0;0;1;1;1;0;0;1;0;2;0
2020-06-01 04:15:00;0;0;0;0;0;0;3;1;0;1;0
2020-06-01 04:30:00;0;0;0;1;1;0;0;0;0;0;0
2020-06-01 04:45:00;0;0;2;0;0;1;3;1;1;1;0
2020-06-01 05:00:00;2;0;0;0;1;0;0;0;0;5;0
2020-06-01 05:15:00;0;0;2;0;0;0;5;0;2;4;2
2020-06-01 05:30:00;1;5;4;1;2;0;0;0;2;7;2
2020-06-01 05:45:00;0;3;3;0;0;3;1;0;1;1;0
2020-06-01 06:00:00;2;2;2;0;1;1;0;2;0;5;1
2020-06-01 06:15:00;0;6;4;1;2;1;4;1;1;2;1
2020-06-01 06:30:00;1;4;4;1;1;0;1;1;1;1;6
2020-06-01 06:45:00;0;2;4;1;1;1;3;0;0;3;1
2020-06-01 07:00:00;0;6;3;1;1;1;2;2;1;4;1
2020-06-01 07:15:00;0;3;6;3;3;2;5;1;1;2;2
2020-06-01 07:30:00;0;3;3;1;1;0;2;2;6;1;6
2020-06-01 07:45:00;0;5;2;3;3;2;5;1;7;3;4
2020-06-01 08:00:00;2;5;2;0;1;1;6;0;1;2;7
2020-06-01 08:15:00;2;5;5;0;0;1;2;2;1;5;8
2020-06-01 08:30:00;1;7;9;0;0;3;14;3;4;2;2
2020-06-01 08:45:00;1;16;7;1;2;1;7;2;3;4;9
2020-06-01 09:00:00;0;8;15;1;1;3;4;1;6;7;6
2020-06-01 09:15:00;1;9;8;4;5;3;4;2;7;6;10
2020-06-01 09:30:00;1;6;12;0;0;1;8;5;7;4;11
2020-06-01 09:45:00;2;14;8;4;5;2;7;2;8;6;10
2020-06-01 10:00:00;1;13;11;2;2;9;7;3;9;9;8
2020-06-01 10:15:00;5;16;18;2;4;2;6;1;8;12;6
2020-06-01 10:30:00;1;18;11;2;6;6;5;5;5;3;12
2020-06-01 10:45:00;4;15;16;3;3;4;11;4;9;8;14
2020-06-01 11:00:00;2;11;8;4;6;6;13;8;8;8;13
2020-06-01 11:15:00;4;24;12;4;6;5;10;2;10;5;12
2020-06-01 11:30:00;6;14;19;2;6;3;13;7;5;4;11
2020-06-01 11:45:00;3;22;19;2;3;5;10;6;15;9;19
2020-06-01 12:00:00;4;20;15;2;5;9;10;4;10;5;17
2020-06-01 12:15:00;6;25;13;2;6;6;13;4;10;19;13
2020-06-01 12:30:00;2;19;15;2;2;5;9;5;7;8;27
2020-06-01 12:45:00;2;21;29;7;8;9;15;4;11;10;13
2020-06-01 13:00:00;2;21;15;2;2;5;16;11;10;10;11
2020-06-01 13:15:00;4;15;14;3;5;8;15;5;6;10;18
2020-06-01 13:30:00;8;13;30;3;9;9;7;6;16;15;14
2020-06-01 13:45:00;2;25;24;6;5;4;13;7;10;8;23
2020-06-01 14:00:00;2;23;20;6;9;4;14;9;3;13;19
2020-06-01 14:15:00;2;23;25;4;4;10;7;3;12;20;12
2020-06-01 14:30:00;5;33;28;9;15;10;14;9;20;23;10
2020-06-01 14:45:00;1;29;20;6;7;11;17;11;12;10;18
2020-06-01 15:00:00;5;22;19;4;6;6;18;10;20;29;23
2020-06-01 15:15:00;3;23;29;4;5;6;17;10;12;21;15
2020-06-01 15:30:00;1;23;17;6;6;6;13;6;14;21;17
2020-06-01 15:45:00;7;21;25;2;4;10;15;7;15;11;20
2020-06-01 16:00:00;3;28;25;4;7;9;20;8;15;16;21
2020-06-01 16:15:00;6;19;23;6;10;6;14;10;15;18;15
2020-06-01 16:30:00;3;24;32;5;7;11;14;10;16;16;28
2020-06-01 16:45:00;4;23;25;6;8;6;20;12;14;20;20
2020-06-01 17:00:00;4;16;22;4;8;2;16;9;18;17;22
2020-06-01 17:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 17:30:00;3;30;23;3;4;10;13;6;12;16;21
2020-06-01 17:45:00;1;17;26;6;9;10;13;10;10;17;13
2020-06-01 18:00:00;4;26;29;6;9;9;22;14;14;21;18
2020-06-01 18:15:00;5;21;26;5;8;6;22;11;25;28;21
2020-06-01 18:30:00;4;23;27;7;11;14;24;13;11;18;16
2020-06-01 18:45:00;5;22;26;13;15;11;25;10;25;27;14
2020-06-01 19:00:00;1;17;25;8;9;15;14;10;17;21;16
2020-06-01 19:15:00;2;21;18;4;8;10;22;7;16;22;11
2020-06-01 19:30:00;3;21;12;3;3;8;23;15;17;23;12
2020-06-01 19:45:00;1;17;16;5;5;9;23;8;10;19;16
2020-06-01 20:00:00;2;20;26;6;8;5;21;7;5;15;9
2020-06-01 20:15:00;1;26;16;5;6;11;16;15;13;14;18
2020-06-01 20:30:00;4;21;15;8;12;8;19;14;14;15;15
2020-06-01 20:45:00;5;27;16;1;2;7;14;11;10;12;10
2020-06-01 21:00:00;2;23;13;1;3;9;12;7;5;10;10
2020-06-01 21:15:00;0;21;19;4;4;9;10;8;7;8;10
2020-06-01 21:30:00;1;18;15;4;7;8;20;10;9;14;12
2020-06-01 21:45:00;0;15;17;5;5;4;24;13;14;15;11
2020-06-01 22:00:00;3;13;19;3;5;9;15;10;8;10;11
2020-06-01 22:15:00;0;10;13;1;2;8;17;12;2;8;1
2020-06-01 22:30:00;0;11;15;1;1;5;8;6;1;9;7
2020-06-01 22:45:00;3;5;8;0;3;5;8;3;4;7;8
2020-06-01 23:00:00;1;1;5;0;1;6;8;5;4;8;6
2020-06-01 23:15:00;0;14;12;1;1;1;1;2;1;8;2
2020-06-01 23:30:00;1;2;6;0;1;2;6;1;2;3;2
2020-06-01 23:45:00;0;2;5;3;4;1;3;1;2;7;4
