DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2020-05-05 00:00:00;2;2;6;0;0;3;0;0;0;0;0;0
2020-05-05 00:15:00;2;2;7;0;4;1;0;0;0;0;0;0
2020-05-05 00:30:00;1;1;9;0;1;1;0;0;0;0;0;0
2020-05-05 00:45:00;1;2;6;0;0;1;0;0;0;0;0;0
2020-05-05 01:00:00;1;2;8;0;0;1;0;0;0;0;0;0
2020-05-05 01:15:00;0;1;3;0;0;0;0;0;0;0;0;0
2020-05-05 01:30:00;0;0;7;0;0;0;0;0;0;0;0;0
2020-05-05 01:45:00;0;0;2;0;0;0;0;0;0;0;0;0
2020-05-05 02:00:00;0;0;5;0;0;1;0;0;0;0;0;0
2020-05-05 02:15:00;0;1;3;1;0;1;0;0;0;0;0;0
2020-05-05 02:30:00;0;2;7;0;0;1;0;0;0;0;0;0
2020-05-05 02:45:00;2;3;8;0;0;1;0;0;0;0;0;0
2020-05-05 03:00:00;0;3;8;0;0;1;0;0;0;0;0;0
2020-05-05 03:15:00;2;0;2;0;0;1;0;0;0;0;0;0
2020-05-05 03:30:00;0;0;2;0;0;1;0;0;0;0;0;0
2020-05-05 03:45:00;0;0;3;1;0;1;0;0;0;0;0;0
2020-05-05 04:00:00;1;2;10;0;0;4;0;0;0;0;0;0
2020-05-05 04:15:00;0;1;3;1;0;0;0;0;0;0;0;0
2020-05-05 04:30:00;0;0;4;0;0;1;0;0;0;0;0;0
2020-05-05 04:45:00;1;1;5;1;0;2;0;0;0;0;0;0
2020-05-05 05:00:00;5;5;4;0;0;0;0;0;0;0;0;0
2020-05-05 05:15:00;3;4;10;5;0;10;0;0;0;0;0;0
2020-05-05 05:30:00;5;3;12;1;3;9;0;0;0;0;0;0
2020-05-05 05:45:00;16;15;15;1;5;5;0;0;0;0;0;0
2020-05-05 06:00:00;14;13;32;5;7;22;0;0;0;0;0;0
2020-05-05 06:15:00;26;26;47;9;7;30;0;0;0;0;0;0
2020-05-05 06:30:00;25;32;50;17;8;26;0;0;1;0;0;0
2020-05-05 06:45:00;42;47;52;20;5;31;0;0;0;0;0;0
2020-05-05 07:00:00;29;41;58;28;8;27;0;0;0;0;0;0
2020-05-05 07:15:00;60;75;76;41;12;41;0;1;0;0;0;0
2020-05-05 07:30:00;46;61;73;43;16;41;1;0;0;0;0;0
2020-05-05 07:45:00;54;50;77;24;6;31;2;0;0;0;0;0
2020-05-05 08:00:00;41;40;74;19;8;41;0;0;1;0;0;0
2020-05-05 08:15:00;51;55;80;37;6;43;1;0;1;0;0;0
2020-05-05 08:30:00;39;38;52;31;8;32;1;0;3;0;0;0
2020-05-05 08:45:00;53;53;78;11;5;38;0;0;0;0;0;0
2020-05-05 09:00:00;33;33;60;8;7;34;0;0;1;0;0;0
2020-05-05 09:15:00;36;35;70;20;6;38;0;0;0;0;0;0
2020-05-05 09:30:00;37;34;72;16;9;46;0;0;0;0;0;0
2020-05-05 09:45:00;45;42;63;15;8;30;0;0;0;0;0;0
2020-05-05 10:00:00;31;35;72;19;7;52;0;1;1;0;0;0
2020-05-05 10:15:00;35;34;81;15;6;47;0;0;0;0;0;0
2020-05-05 10:30:00;30;42;83;15;7;54;1;0;0;0;0;0
2020-05-05 10:45:00;38;39;80;15;6;46;0;0;0;0;0;0
2020-05-05 11:00:00;32;30;75;5;7;43;0;0;0;0;0;0
2020-05-05 11:15:00;34;33;75;7;6;43;0;0;0;0;0;0
2020-05-05 11:30:00;31;32;65;19;9;45;1;0;0;0;0;0
2020-05-05 11:45:00;29;34;70;27;6;41;0;0;0;0;0;0
2020-05-05 12:00:00;30;30;89;19;7;55;0;0;0;0;0;0
2020-05-05 12:15:00;27;30;82;26;7;50;0;1;0;0;0;0
2020-05-05 12:30:00;35;26;70;14;8;51;0;0;0;0;0;0
2020-05-05 12:45:00;29;40;75;33;6;53;0;0;0;0;0;0
2020-05-05 13:00:00;43;41;83;34;8;58;0;0;0;0;0;0
2020-05-05 13:15:00;28;33;75;25;14;45;2;1;0;0;0;0
2020-05-05 13:30:00;35;34;71;26;8;50;1;0;0;0;0;0
2020-05-05 13:45:00;36;30;66;16;4;53;1;0;0;0;0;0
2020-05-05 14:00:00;26;29;71;12;8;44;0;0;2;0;0;0
2020-05-05 14:15:00;33;30;76;17;8;59;2;0;0;0;0;0
2020-05-05 14:30:00;36;33;69;16;9;50;1;0;0;0;0;0
2020-05-05 14:45:00;41;43;77;16;6;52;0;0;0;0;0;0
2020-05-05 15:00:00;30;29;79;22;8;64;2;0;4;0;0;0
2020-05-05 15:15:00;36;35;76;25;7;53;0;4;0;0;0;0
2020-05-05 15:30:00;34;35;74;22;9;54;1;0;0;0;0;0
2020-05-05 15:45:00;32;39;90;16;7;66;0;0;0;0;0;0
2020-05-05 16:00:00;37;35;87;25;10;72;1;0;1;0;0;0
2020-05-05 16:15:00;30;33;85;48;6;58;0;0;1;0;0;0
2020-05-05 16:30:00;25;37;82;25;8;70;1;0;0;0;0;0
2020-05-05 16:45:00;39;41;85;35;9;68;1;0;2;0;0;0
2020-05-05 17:00:00;34;43;83;24;8;70;2;0;0;1;0;0
2020-05-05 17:15:00;35;44;102;31;5;86;0;0;1;0;0;0
2020-05-05 17:30:00;18;23;74;13;9;64;0;1;1;0;0;0
2020-05-05 17:45:00;41;45;77;17;6;48;1;2;1;0;0;0
2020-05-05 18:00:00;25;21;75;18;8;64;0;0;0;0;0;0
