DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DA4);12(TAA);13(TAFBA);14(TAFBB);15(TAC);16(TAFBC);17(TAFBD);18(TAFBE)
2019-10-16 00:00:00;3;3;1;1;0;6;9;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 00:15:00;3;5;3;1;1;1;1;2;0;0;0;0;0;0;0;0;0;0
2019-10-16 00:30:00;0;4;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 00:45:00;5;6;4;0;0;7;5;0;0;0;1;0;0;0;0;0;0;0
2019-10-16 01:00:00;0;3;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0
2019-10-16 01:15:00;1;1;3;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 01:30:00;2;4;5;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 01:45:00;1;6;5;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 02:00:00;1;1;3;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 02:15:00;6;4;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 02:30:00;2;3;1;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 02:45:00;1;4;1;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 03:00:00;2;2;6;1;3;6;9;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 03:15:00;0;2;2;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 03:30:00;5;5;4;0;0;2;3;0;0;0;1;0;0;0;0;0;0;0
2019-10-16 03:45:00;3;4;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 04:00:00;1;1;0;3;3;2;1;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 04:15:00;4;4;3;1;1;2;5;2;0;0;1;0;0;0;0;0;0;0
2019-10-16 04:30:00;6;10;1;0;1;2;8;1;0;0;1;0;0;0;0;0;0;0
2019-10-16 04:45:00;15;23;4;7;9;2;10;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 05:00:00;34;45;1;23;19;7;23;1;1;2;3;0;0;0;13;0;0;0
2019-10-16 05:15:00;73;151;3;37;25;11;34;1;0;0;11;11;0;0;23;38;0;0
2019-10-16 05:30:00;93;131;5;46;23;33;50;2;3;4;7;14;1;0;48;2;2;0
2019-10-16 05:45:00;82;79;14;43;28;80;132;2;6;3;4;20;0;0;33;0;0;0
2019-10-16 06:00:00;60;61;14;41;10;67;138;4;1;1;0;10;5;0;46;4;0;5
2019-10-16 06:15:00;69;55;15;44;5;45;85;1;5;5;2;18;0;3;6;0;0;0
2019-10-16 06:30:00;72;71;7;79;9;26;70;1;5;6;7;25;0;0;30;2;0;0
2019-10-16 06:45:00;66;82;12;83;8;24;70;2;4;6;5;2;2;0;6;0;0;0
2019-10-16 07:00:00;69;90;4;53;3;27;69;2;7;5;4;6;0;0;10;0;0;0
2019-10-16 07:15:00;91;109;14;54;6;35;92;3;3;5;17;12;0;0;17;0;0;0
2019-10-16 07:30:00;82;107;15;50;6;46;98;4;7;6;9;11;0;0;15;0;0;0
2019-10-16 07:45:00;77;90;15;75;8;53;94;5;0;1;19;18;1;0;23;0;0;0
2019-10-16 08:00:00;77;79;13;73;5;53;98;4;5;7;17;17;0;0;12;0;0;0
2019-10-16 08:15:00;74;73;20;62;8;37;77;3;4;4;15;9;1;0;6;1;0;0
2019-10-16 08:30:00;50;50;9;32;7;30;62;7;5;5;8;21;0;1;7;1;0;2
2019-10-16 08:45:00;55;64;5;29;7;35;44;4;1;3;13;17;0;0;21;0;3;0
