DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2020-05-28 00:00:00;15;14;10;4;3;12;0;1;4;4;4;4;0;0;0;0
2020-05-28 00:15:00;14;9;8;1;1;11;0;7;3;3;2;2;0;0;0;0
2020-05-28 00:30:00;10;11;12;4;2;10;0;4;1;1;1;1;0;0;0;0
2020-05-28 00:45:00;10;12;13;1;1;11;0;0;1;1;1;1;0;0;0;0
2020-05-28 01:00:00;3;8;8;0;3;10;1;1;0;0;0;0;0;0;0;0
2020-05-28 01:15:00;5;11;8;2;2;7;0;3;1;1;1;1;0;0;0;0
2020-05-28 01:30:00;11;9;10;0;2;9;0;4;1;1;1;1;0;0;0;0
2020-05-28 01:45:00;11;4;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2020-05-28 02:00:00;4;4;5;0;1;4;0;0;0;0;0;0;0;0;0;0
2020-05-28 02:15:00;9;4;3;2;0;0;0;3;0;0;0;0;0;0;0;0
2020-05-28 02:30:00;3;7;8;1;2;5;1;4;0;0;0;0;0;0;0;0
2020-05-28 02:45:00;3;8;6;1;3;7;2;1;2;2;2;2;0;0;0;0
2020-05-28 03:00:00;5;5;6;0;3;6;0;6;2;2;1;1;0;0;0;0
2020-05-28 03:15:00;10;8;8;0;2;6;0;0;0;0;0;0;0;0;0;0
2020-05-28 03:30:00;4;2;5;0;1;2;0;2;0;0;0;0;0;0;0;0
2020-05-28 03:45:00;8;2;2;0;2;4;0;1;4;3;3;3;0;0;0;0
2020-05-28 04:00:00;6;5;5;0;1;7;0;0;0;0;0;0;0;0;0;0
2020-05-28 04:15:00;7;8;10;0;3;8;0;0;1;1;1;1;0;0;0;0
2020-05-28 04:30:00;10;6;4;0;3;7;0;0;3;3;4;3;0;0;0;0
2020-05-28 04:45:00;9;17;17;0;8;18;0;1;6;6;4;4;0;0;0;0
2020-05-28 05:00:00;16;18;16;1;8;18;1;7;5;7;6;6;0;0;0;0
2020-05-28 05:15:00;38;21;20;1;8;21;1;13;13;11;11;10;0;0;0;0
2020-05-28 05:30:00;45;57;42;7;13;55;0;14;32;32;33;31;0;0;0;0
2020-05-28 05:45:00;45;46;37;2;16;48;1;13;22;22;22;22;0;0;0;0
2020-05-28 06:00:00;54;52;38;8;19;50;1;3;24;23;25;24;0;0;0;0
2020-05-28 06:15:00;78;53;37;7;21;54;4;15;22;21;22;22;0;0;0;0
2020-05-28 06:30:00;35;37;21;2;12;36;0;7;12;11;10;12;0;0;0;0
2020-05-28 06:45:00;115;129;75;10;25;128;3;34;51;51;48;49;0;0;0;0
2020-05-28 07:00:00;87;114;68;10;34;113;5;42;45;47;48;47;0;0;0;0
