DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-06-20 00:00:00;4;2;1;2;2;10;5;3;4;15;13;0;1
2020-06-20 00:15:00;12;3;5;4;3;12;22;8;7;10;5;0;6
2020-06-20 00:30:00;8;4;2;1;3;7;6;6;4;12;14;2;3
2020-06-20 00:45:00;10;2;3;1;6;13;12;6;6;9;5;0;3
2020-06-20 01:00:00;7;4;2;1;4;12;12;5;3;9;2;1;2
2020-06-20 01:15:00;3;2;1;1;2;9;7;3;1;7;4;2;1
2020-06-20 01:30:00;5;3;0;1;2;6;9;1;1;5;4;1;0
2020-06-20 01:45:00;1;1;1;1;4;5;4;1;1;4;3;0;1
2020-06-20 02:00:00;5;2;1;2;1;5;5;0;0;1;2;0;1
2020-06-20 02:15:00;2;1;1;0;3;7;6;1;1;1;5;1;1
2020-06-20 02:30:00;4;0;1;0;1;4;7;2;0;4;2;1;2
2020-06-20 02:45:00;2;0;0;0;2;2;2;0;0;5;3;0;0
2020-06-20 03:00:00;5;3;0;1;0;1;2;0;0;3;3;1;0
2020-06-20 03:15:00;4;1;0;1;2;3;3;0;0;2;3;0;0
2020-06-20 03:30:00;5;1;0;1;0;3;4;2;1;2;1;0;0
2020-06-20 03:45:00;4;1;1;0;1;4;5;1;1;0;0;0;1
2020-06-20 04:00:00;1;0;0;0;1;2;2;1;1;4;5;1;0
2020-06-20 04:15:00;1;0;0;1;2;2;1;0;0;1;1;0;0
2020-06-20 04:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-20 04:45:00;6;1;2;4;2;8;6;3;3;5;2;0;2
2020-06-20 05:00:00;6;0;0;2;3;7;7;2;1;1;2;1;0
2020-06-20 05:15:00;9;3;3;4;5;7;8;3;0;1;2;0;3
2020-06-20 05:30:00;11;1;4;6;8;5;10;8;5;6;2;1;4
2020-06-20 05:45:00;7;6;3;4;9;19;11;9;5;3;1;2;3
2020-06-20 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-20 06:15:00;11;4;2;11;5;20;22;10;4;1;0;0;2
2020-06-20 06:30:00;12;2;2;5;7;16;20;9;4;2;6;2;2
2020-06-20 06:45:00;18;5;4;10;11;22;17;7;4;7;2;0;3
2020-06-20 07:00:00;12;2;6;6;12;19;15;9;7;7;6;1;6
2020-06-20 07:15:00;22;8;0;16;10;29;23;14;6;8;4;1;0
2020-06-20 07:30:00;21;11;11;23;15;33;27;14;13;13;12;6;11
2020-06-20 07:45:00;26;12;4;17;20;56;38;20;11;17;12;3;3
2020-06-20 08:00:00;20;7;5;27;19;31;19;13;11;15;18;10;5
2020-06-20 08:15:00;29;14;7;30;18;43;27;28;22;22;15;6;7
2020-06-20 08:30:00;30;17;5;36;28;48;40;35;20;22;16;8;6
2020-06-20 08:45:00;39;20;14;50;35;56;40;26;24;28;17;9;12
2020-06-20 09:15:00;50;23;6;53;32;68;48;36;21;34;28;12;7
2020-06-20 09:30:00;57;31;13;46;26;70;53;47;29;41;37;14;13
2020-06-20 09:45:00;67;32;14;72;40;82;63;56;45;49;39;19;12
2020-06-20 10:00:00;54;26;16;70;27;75;45;51;37;63;45;17;16
2020-06-20 10:15:00;61;39;21;88;43;88;72;59;48;69;60;19;22
2020-06-20 10:45:00;79;49;27;85;41;107;83;73;52;83;70;25;27
2020-06-20 11:00:00;64;52;28;89;43;89;63;60;42;85;66;27;30
2020-06-20 11:15:00;85;55;17;83;38;89;72;66;51;104;82;29;18
2020-06-20 11:30:00;75;50;21;81;34;90;66;62;48;88;74;32;15
2020-06-20 11:45:00;84;44;28;97;35;88;59;74;49;80;62;36;16
2020-06-20 12:00:00;68;42;20;71;37;75;48;62;59;99;85;34;21
2020-06-20 12:15:00;73;50;21;79;41;86;72;68;55;94;79;32;13
2020-06-20 12:30:00;83;44;22;91;40;75;57;69;55;103;78;32;15
2020-06-20 12:45:00;73;34;16;82;37;83;57;70;49;104;80;31;16
2020-06-20 13:00:00;77;39;18;80;33;82;56;59;49;111;67;28;17
2020-06-20 13:15:00;72;35;22;82;37;92;51;77;58;97;81;42;20
2020-06-20 13:30:00;74;44;18;92;40;94;67;80;63;118;71;37;19
2020-06-20 13:45:00;70;56;19;75;40;88;67;68;56;127;90;34;18
2020-06-20 14:00:00;61;42;21;64;40;81;69;67;51;103;74;25;19
2020-06-20 14:15:00;79;42;26;87;27;80;69;69;52;102;80;34;23
2020-06-20 14:30:00;60;31;19;84;32;92;81;70;55;113;68;30;17
2020-06-20 14:45:00;71;42;22;82;36;81;54;72;55;112;80;36;19
2020-06-20 15:00:00;76;58;21;84;36;76;64;65;48;88;77;37;20
2020-06-20 15:15:00;72;51;13;76;35;66;55;72;57;95;85;31;12
2020-06-20 15:30:00;64;40;18;71;36;76;60;75;57;106;73;26;20
2020-06-20 15:45:00;75;49;32;68;37;83;63;73;60;99;83;26;30
2020-06-20 16:00:00;76;35;23;69;32;81;47;68;49;107;58;34;20
2020-06-20 16:15:00;65;42;21;78;36;77;67;69;52;101;88;36;22
2020-06-20 16:30:00;63;40;20;77;36;77;73;58;48;88;92;39;18
2020-06-20 16:45:00;68;40;23;61;40;70;90;57;46;98;75;25;25
2020-06-20 17:00:00;71;39;9;69;31;73;63;60;43;100;87;29;9
2020-06-20 17:15:00;65;44;13;59;30;63;59;59;41;111;82;36;13
2020-06-20 17:30:00;60;39;11;71;26;62;39;55;48;103;77;39;11
2020-06-20 17:45:00;47;28;11;54;41;63;52;52;52;93;94;28;9
2020-06-20 18:00:00;57;26;16;59;21;69;53;54;57;103;74;31;15
2020-06-20 18:15:00;40;29;10;59;35;66;57;49;42;91;83;30;10
2020-06-20 18:30:00;43;20;10;46;27;56;43;50;33;81;69;33;10
2020-06-20 18:45:00;48;31;8;42;28;64;40;35;39;100;67;27;9
2020-06-20 19:00:00;35;19;9;22;31;53;40;30;26;96;65;23;10
2020-06-20 19:15:00;42;24;8;21;34;54;47;36;17;71;55;20;8
2020-06-20 19:30:00;30;16;2;26;15;47;36;25;26;58;46;15;3
2020-06-20 19:45:00;22;20;8;8;14;35;28;23;19;58;50;12;6
2020-06-20 20:00:00;25;17;5;6;12;56;41;18;12;31;16;8;5
2020-06-20 20:15:00;20;14;6;21;12;41;30;10;15;34;33;5;6
2020-06-20 20:30:00;25;16;4;12;20;25;21;18;13;22;9;2;4
2020-06-20 20:45:00;17;4;5;5;18;28;17;16;12;19;11;8;5
2020-06-20 21:00:00;20;10;5;9;11;34;22;13;10;16;8;3;6
2020-06-20 21:15:00;13;9;2;9;10;24;27;17;17;27;22;4;2
2020-06-20 21:30:00;16;12;3;11;12;26;18;14;11;21;17;7;3
2020-06-20 21:45:00;19;8;6;14;13;32;29;10;11;22;18;4;6
2020-06-20 22:00:00;18;6;5;5;11;18;14;8;12;23;14;2;5
2020-06-20 22:15:00;11;7;2;9;8;28;19;18;15;17;12;4;2
2020-06-20 22:30:00;24;10;3;11;8;22;16;10;8;13;10;1;3
2020-06-20 22:45:00;14;7;4;8;5;18;14;9;5;11;15;6;4
2020-06-20 23:00:00;20;15;3;6;6;13;11;12;14;26;8;4;4
2020-06-20 23:15:00;12;5;4;8;7;16;17;14;11;9;5;5;4
2020-06-20 23:30:00;13;2;1;5;5;11;13;5;5;13;14;2;1
2020-06-20 23:45:00;11;6;3;6;9;14;13;10;9;14;5;2;3
