DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-06-07 00:00:00;4;1;2;0;6;11;8;5;5;5;2;1;2
2020-06-07 00:15:00;11;4;2;7;4;14;9;3;1;11;9;3;2
2020-06-07 00:30:00;11;4;1;0;0;12;8;7;2;15;13;1;1
2020-06-07 00:45:00;4;3;1;4;5;12;11;3;2;3;6;0;1
2020-06-07 01:00:00;8;3;0;1;3;8;7;7;8;14;5;3;0
2020-06-07 01:15:00;9;5;1;2;3;14;11;3;2;3;2;1;1
2020-06-07 01:30:00;2;2;0;4;1;10;11;4;2;5;2;0;0
2020-06-07 01:45:00;3;2;2;3;2;7;8;2;1;4;6;2;1
2020-06-07 02:00:00;3;0;2;5;1;7;4;3;4;5;2;1;2
2020-06-07 02:15:00;7;1;0;2;1;4;10;5;2;7;6;1;0
2020-06-07 02:30:00;0;0;1;0;0;3;3;2;4;10;4;0;1
2020-06-07 02:45:00;1;0;0;0;1;5;6;0;0;7;4;0;0
2020-06-07 03:00:00;3;1;1;0;3;5;2;1;1;7;6;1;1
2020-06-07 03:15:00;4;0;0;0;0;1;2;1;1;2;1;0;0
2020-06-07 03:30:00;1;0;0;1;4;2;3;0;0;0;0;0;0
2020-06-07 03:45:00;1;2;0;1;0;4;3;1;1;1;2;0;0
2020-06-07 04:00:00;3;0;0;0;0;2;2;1;1;1;1;0;0
2020-06-07 04:15:00;1;0;0;1;1;1;0;0;1;1;1;0;0
2020-06-07 04:30:00;1;0;0;0;1;2;2;0;0;0;0;0;0
2020-06-07 04:45:00;1;1;1;1;2;1;1;1;0;0;0;0;1
2020-06-07 05:00:00;7;0;0;1;1;2;1;0;0;0;0;0;0
2020-06-07 05:15:00;2;0;0;2;2;4;4;0;0;2;1;0;0
2020-06-07 05:30:00;5;1;1;3;1;0;1;2;1;2;2;0;1
2020-06-07 05:45:00;5;1;0;4;1;2;2;0;0;3;3;0;17
2020-06-07 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-07 06:15:00;10;1;0;1;0;7;7;0;0;1;2;0;28
2020-06-07 06:30:00;4;1;6;1;1;3;14;1;0;1;1;0;12
2020-06-07 06:45:00;4;2;0;1;3;4;6;0;7;1;1;1;22
2020-06-07 07:00:00;3;0;1;1;4;7;4;1;31;1;0;0;44
2020-06-07 07:15:00;2;2;0;3;0;3;1;2;41;2;3;1;34
2020-06-07 07:30:00;3;1;2;7;3;9;7;1;26;2;5;1;37
2020-06-07 07:45:00;8;1;3;5;1;14;8;6;21;4;4;0;54
2020-06-07 08:00:00;4;3;0;7;4;8;10;3;37;4;4;1;18
2020-06-07 08:15:00;9;6;1;13;9;7;9;7;21;4;6;4;32
2020-06-07 08:30:00;14;5;0;8;2;9;3;6;28;3;6;4;63
2020-06-07 08:45:00;12;6;5;9;4;13;13;2;11;5;8;4;27
2020-06-07 09:00:00;12;6;7;8;6;14;7;6;10;5;9;3;43
2020-06-07 09:15:00;14;4;3;11;6;12;11;4;39;7;7;3;56
2020-06-07 09:30:00;20;10;5;6;13;19;12;8;45;6;9;5;35
2020-06-07 09:45:00;17;10;9;18;10;26;16;9;49;9;9;4;32
2020-06-07 10:00:00;22;3;6;5;8;18;15;8;32;5;10;2;33
2020-06-07 10:15:00;16;8;0;18;9;17;18;17;47;13;10;3;47
2020-06-07 10:30:00;13;4;8;8;8;29;19;13;48;11;10;3;26
2020-06-07 10:45:00;14;6;8;11;21;25;21;7;41;11;8;3;4
2020-06-07 11:00:00;22;5;6;18;17;33;27;7;38;9;5;4;29
2020-06-07 11:15:00;12;6;4;14;19;32;25;12;37;14;8;3;39
