DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2019-08-21 00:00:00;16;10;4;3;3;8;1;3;1;4;1
2019-08-21 00:15:00;7;7;2;3;0;10;9;1;3;2;0
2019-08-21 00:30:00;5;6;1;1;1;7;3;0;3;5;0
2019-08-21 00:45:00;6;5;0;1;0;8;1;3;0;1;0
2019-08-21 01:00:00;4;2;0;0;0;12;5;1;2;4;1
2019-08-21 01:15:00;13;3;0;2;1;11;5;1;2;3;0
2019-08-21 01:30:00;10;7;0;1;2;5;5;1;0;3;1
2019-08-21 01:45:00;6;6;0;2;2;4;5;1;2;0;0
2019-08-21 02:00:00;8;6;1;1;3;4;5;2;0;4;3
2019-08-21 02:15:00;4;8;0;0;0;5;3;0;1;3;1
2019-08-21 02:30:00;6;2;0;1;0;6;5;0;0;3;3
2019-08-21 02:45:00;1;2;0;1;1;6;6;1;2;4;3
2019-08-21 03:00:00;5;7;0;1;0;9;7;1;1;0;0
2019-08-21 03:15:00;2;3;3;2;2;3;3;0;0;0;0
2019-08-21 03:30:00;8;7;1;2;2;3;3;0;1;3;1
2019-08-21 03:45:00;2;3;0;1;1;7;6;1;1;1;0
2019-08-21 04:00:00;10;7;1;4;6;4;4;0;2;2;1
2019-08-21 04:15:00;10;6;2;2;1;7;5;1;1;2;0
2019-08-21 04:30:00;17;13;0;4;3;17;12;4;1;0;1
2019-08-21 04:45:00;15;12;0;6;2;19;4;1;0;1;1
2019-08-21 05:00:00;30;17;2;7;3;27;17;2;0;2;0
2019-08-21 05:15:00;20;22;6;5;4;56;40;2;4;12;3
2019-08-21 05:30:00;36;31;7;23;12;83;82;8;5;9;7
2019-08-21 05:45:00;37;38;8;23;10;92;90;6;9;13;5
2019-08-21 06:00:00;60;57;3;22;18;84;106;9;12;22;7
2019-08-21 06:15:00;50;47;14;45;22;111;122;6;10;20;10
2019-08-21 06:30:00;54;46;9;41;26;128;141;15;12;25;10
2019-08-21 06:45:00;54;57;13;37;13;128;116;15;14;35;13
2019-08-21 07:00:00;68;67;12;39;21;114;130;15;17;27;9
2019-08-21 07:15:00;50;63;17;49;20;123;126;13;20;31;16
2019-08-21 07:30:00;69;71;15;47;16;111;146;20;23;38;14
2019-08-21 07:45:00;73;73;15;68;17;121;107;19;20;42;20
2019-08-21 08:00:00;62;66;10;49;13;103;110;16;20;25;12
2019-08-21 08:15:00;63;73;10;43;23;94;103;14;24;37;19
2019-08-21 08:30:00;72;67;12;54;16;89;103;12;33;30;15
2019-08-21 08:45:00;62;66;14;42;13;83;95;25;24;34;29
2019-08-21 09:00:00;58;69;15;45;14;83;101;15;24;41;16
2019-08-21 09:15:00;60;69;12;40;25;56;92;14;28;40;12
2019-08-21 09:30:00;61;66;21;55;16;76;82;14;9;28;14
2019-08-21 09:45:00;66;73;28;40;13;78;91;21;24;44;23
2019-08-21 10:00:00;71;75;21;49;14;62;50;24;27;47;14
2019-08-21 10:15:00;68;60;14;50;7;72;68;8;21;43;18
2019-08-21 10:30:00;80;86;22;66;20;77;57;20;26;46;20
2019-08-21 10:45:00;73;79;25;50;19;80;68;19;22;41;15
2019-08-21 11:00:00;72;87;18;41;13;69;55;27;22;58;19
2019-08-21 11:15:00;77;97;25;47;15;62;64;17;25;58;22
2019-08-21 11:30:00;77;89;23;51;15;71;80;27;27;58;24
2019-08-21 11:45:00;80;92;23;39;25;62;61;24;27;69;28
2019-08-21 12:00:00;91;101;25;45;19;57;50;28;35;56;18
2019-08-21 12:15:00;95;98;28;33;13;68;74;22;30;47;18
2019-08-21 12:30:00;86;87;18;56;18;82;70;14;22;48;19
2019-08-21 12:45:00;86;101;22;42;23;73;60;28;26;58;18
2019-08-21 13:00:00;89;109;24;38;15;68;62;17;24;46;17
2019-08-21 13:15:00;96;113;14;48;21;79;63;19;25;48;16
2019-08-21 13:30:00;103;100;29;39;16;87;79;16;27;62;27
2019-08-21 13:45:00;87;87;20;42;13;94;76;20;29;44;12
2019-08-21 14:00:00;101;112;20;58;21;78;78;15;36;44;10
2019-08-21 14:15:00;128;135;27;42;14;77;63;16;29;45;18
2019-08-21 14:30:00;133;135;26;49;16;76;66;24;26;58;21
2019-08-21 14:45:00;105;135;30;49;16;78;62;29;25;55;18
2019-08-21 15:00:00;138;154;28;52;13;68;74;20;36;50;25
2019-08-21 15:15:00;144;163;25;38;14;76;76;18;36;53;18
2019-08-21 15:30:00;151;195;32;49;18;63;66;20;22;55;23
2019-08-21 15:45:00;136;167;33;41;12;82;77;23;27;56;21
2019-08-21 16:00:00;135;169;28;53;25;72;83;30;24;57;14
2019-08-21 16:15:00;154;197;40;56;24;72;70;26;28;58;24
2019-08-21 16:30:00;151;186;29;61;18;90;90;27;28;67;23
2019-08-21 16:45:00;143;170;36;65;19;99;82;26;36;55;22
2019-08-21 17:00:00;153;166;37;49;26;80;95;38;34;64;20
2019-08-21 17:15:00;138;171;33;52;24;87;88;34;28;62;19
2019-08-21 17:30:00;123;163;23;56;27;70;73;33;29;53;17
2019-08-21 17:45:00;118;133;24;51;14;79;70;29;28;60;28
2019-08-21 18:00:00;113;127;30;54;21;74;72;19;29;50;9
2019-08-21 18:15:00;108;147;25;36;13;71;68;20;18;53;14
2019-08-21 18:30:00;96;96;35;36;19;67;69;21;27;37;13
2019-08-21 18:45:00;89;94;20;34;11;63;55;30;21;39;9
2019-08-21 19:00:00;73;72;19;48;12;59;53;21;22;44;16
2019-08-21 19:15:00;66;58;27;34;16;56;53;16;19;32;11
2019-08-21 19:30:00;50;60;11;38;10;41;33;16;19;31;6
2019-08-21 19:45:00;64;69;19;39;9;46;32;10;14;35;12
2019-08-21 20:00:00;59;63;18;24;10;32;28;10;15;40;9
2019-08-21 20:15:00;57;55;22;19;5;41;31;12;15;32;5
2019-08-21 20:30:00;35;40;14;54;10;41;28;7;11;27;11
2019-08-21 20:45:00;39;32;6;18;4;37;31;8;11;29;5
2019-08-21 21:00:00;44;48;14;11;3;38;36;5;14;28;5
2019-08-21 21:15:00;44;38;4;17;2;41;25;5;12;20;5
2019-08-21 21:30:00;40;34;15;14;1;39;26;10;9;16;2
2019-08-21 21:45:00;33;38;13;13;4;26;13;4;4;19;4
2019-08-21 22:00:00;66;56;10;11;4;35;15;3;6;13;4
2019-08-21 22:15:00;32;25;8;15;4;25;19;2;2;12;5
2019-08-21 22:30:00;20;28;9;10;3;21;19;5;1;19;7
2019-08-21 22:45:00;24;17;2;3;2;19;14;4;7;13;3
2019-08-21 23:00:00;25;18;5;6;1;15;11;2;5;13;4
2019-08-21 23:15:00;13;11;1;7;2;17;9;3;3;9;3
2019-08-21 23:30:00;12;9;1;3;2;20;7;1;4;8;2
2019-08-21 23:45:00;7;7;3;3;1;11;8;2;7;9;1
