DATUM;1(DB1);2(DRDA);3(DRDB);4(TAFGA);5(TAFGB);6(TARDA1);7(TARDB1);8(TAFBA);9(TAFBB)
2019-09-18 00:00:00;4;1;2;0;0;0;0;0;0
2019-09-18 00:15:00;1;0;0;0;0;0;0;0;0
2019-09-18 00:30:00;0;1;2;0;0;0;0;0;0
2019-09-18 00:45:00;2;0;1;0;0;0;0;0;0
2019-09-18 01:00:00;1;0;0;0;0;0;0;0;0
2019-09-18 01:15:00;1;0;1;0;0;0;0;0;0
2019-09-18 01:30:00;5;0;0;0;0;0;0;0;0
2019-09-18 01:45:00;0;0;1;0;0;0;0;0;0
2019-09-18 02:00:00;0;0;0;0;0;0;0;0;0
2019-09-18 02:15:00;0;0;1;0;0;0;0;0;0
2019-09-18 02:30:00;0;0;0;0;0;0;0;0;0
2019-09-18 02:45:00;1;0;0;0;0;0;0;0;0
2019-09-18 03:00:00;0;0;0;0;0;0;0;0;0
2019-09-18 03:15:00;0;0;0;0;0;0;0;0;0
2019-09-18 03:30:00;1;0;0;0;0;0;0;0;0
2019-09-18 03:45:00;0;0;1;0;0;0;0;0;0
2019-09-18 04:00:00;0;0;0;0;0;0;0;0;0
2019-09-18 04:15:00;0;0;0;0;0;0;0;0;0
2019-09-18 04:30:00;0;0;0;0;0;0;0;0;0
2019-09-18 04:45:00;2;0;0;0;0;0;0;0;0
2019-09-18 05:00:00;1;0;4;0;0;0;0;0;0
2019-09-18 05:15:00;0;1;5;0;0;0;0;0;0
2019-09-18 05:30:00;3;1;8;0;0;0;0;0;0
2019-09-18 05:45:00;12;6;6;1;0;0;1;0;0
2019-09-18 06:00:00;5;4;8;0;0;2;3;0;0
2019-09-18 06:15:00;3;2;0;1;1;1;2;0;0
2019-09-18 06:30:00;5;3;12;2;0;0;3;2;0
2019-09-18 06:45:00;9;6;4;1;1;1;0;0;0
2019-09-18 07:00:00;5;8;8;1;0;1;0;0;0
2019-09-18 07:15:00;15;2;19;5;0;1;1;0;0
2019-09-18 07:30:00;21;10;12;6;3;3;2;1;0
2019-09-18 07:45:00;24;16;10;2;0;4;3;0;0
2019-09-18 08:00:00;20;16;2;7;3;1;1;0;0
2019-09-18 08:15:00;23;11;7;6;2;1;3;1;4
2019-09-18 08:30:00;26;13;6;6;3;4;1;0;1
2019-09-18 08:45:00;40;9;12;5;6;0;5;0;0
2019-09-18 09:00:00;44;3;11;7;8;6;3;0;1
2019-09-18 09:15:00;42;7;14;9;4;1;0;23;0
2019-09-18 09:30:00;46;7;13;5;10;3;1;2;1
2019-09-18 09:45:00;49;10;13;6;9;2;3;2;0
2019-09-18 10:00:00;48;14;22;5;2;2;3;2;0
2019-09-18 10:15:00;35;7;11;6;6;1;1;1;3
2019-09-18 10:30:00;63;10;19;8;5;0;3;0;4
2019-09-18 10:45:00;43;17;20;5;6;2;4;0;3
2019-09-18 11:00:00;67;8;14;7;16;2;0;0;1
2019-09-18 11:15:00;60;15;12;3;8;2;0;0;0
