DATUM;1(DB1);2(DRDA);3(DRDB);4(TAFGA);5(TAFGB);6(TARDA1);7(TARDB1);8(TAFBA);9(TAFBB)
2019-09-13 00:00:00;2;2;2;0;0;0;0;0;0
2019-09-13 00:15:00;5;0;1;0;0;0;0;0;0
2019-09-13 00:30:00;7;1;1;0;0;0;0;0;0
2019-09-13 00:45:00;4;0;1;0;0;0;0;0;0
2019-09-13 01:00:00;0;0;1;0;0;0;0;0;0
2019-09-13 01:15:00;2;0;1;0;0;0;0;0;0
2019-09-13 01:30:00;3;0;0;0;0;0;0;0;0
2019-09-13 01:45:00;1;0;1;0;0;0;0;0;0
2019-09-13 02:00:00;0;0;0;0;0;0;0;0;0
2019-09-13 02:15:00;2;0;0;0;0;0;0;0;0
2019-09-13 02:30:00;1;1;1;0;0;0;0;0;0
2019-09-13 02:45:00;1;0;1;0;0;0;0;0;0
2019-09-13 03:00:00;0;0;0;0;0;0;0;0;0
2019-09-13 03:15:00;0;0;0;0;0;0;0;0;0
2019-09-13 03:30:00;0;0;0;0;0;0;0;0;0
2019-09-13 03:45:00;0;0;0;0;0;0;0;0;0
2019-09-13 04:00:00;0;0;0;0;0;0;0;0;0
2019-09-13 04:15:00;0;0;1;0;0;0;0;0;0
2019-09-13 04:30:00;0;0;0;0;0;0;0;0;0
2019-09-13 04:45:00;1;0;1;0;0;0;0;0;0
2019-09-13 05:00:00;2;0;1;0;0;0;0;0;0
2019-09-13 05:15:00;0;0;7;0;0;0;0;0;0
2019-09-13 05:30:00;2;1;8;0;0;2;0;0;0
2019-09-13 05:45:00;9;0;1;2;0;0;0;0;0
2019-09-13 06:00:00;9;3;2;3;0;1;0;1;0
2019-09-13 06:15:00;2;5;4;0;0;1;0;0;0
2019-09-13 06:30:00;3;2;10;4;0;4;2;2;0
2019-09-13 06:45:00;9;8;9;1;0;1;0;3;0
2019-09-13 07:00:00;6;3;10;1;2;1;0;0;0
2019-09-13 07:15:00;11;3;8;5;0;0;3;0;0
2019-09-13 07:30:00;11;7;12;6;0;2;1;4;0
2019-09-13 07:45:00;24;9;14;5;3;4;3;1;4
2019-09-13 08:00:00;21;6;11;5;2;3;3;3;0
2019-09-13 08:15:00;19;7;8;4;1;2;4;10;1
2019-09-13 08:30:00;33;1;8;6;5;1;3;0;1
2019-09-13 08:45:00;46;10;13;10;1;3;2;4;0
2019-09-13 09:00:00;34;7;8;7;8;1;0;0;1
2019-09-13 09:15:00;41;3;15;7;7;0;4;5;1
2019-09-13 09:30:00;42;11;11;9;10;3;1;0;2
2019-09-13 09:45:00;52;5;11;4;6;1;2;3;0
2019-09-13 10:00:00;53;9;19;11;6;1;3;0;0
2019-09-13 10:15:00;56;7;11;7;13;2;0;2;0
2019-09-13 10:30:00;41;11;19;4;5;1;0;0;4
2019-09-13 10:45:00;45;7;12;8;9;2;3;0;0
2019-09-13 11:00:00;64;19;24;8;5;2;1;0;5
2019-09-13 11:15:00;51;18;17;5;2;2;2;1;0
2019-09-13 11:30:00;53;11;11;4;3;1;4;0;5
2019-09-13 11:45:00;64;10;16;4;3;5;3;1;1
2019-09-13 12:00:00;74;11;23;4;8;1;4;0;4
2019-09-13 12:15:00;67;14;13;8;5;3;1;0;0
2019-09-13 12:30:00;80;13;17;9;5;2;1;0;3
2019-09-13 12:45:00;51;8;12;3;5;4;4;0;4
2019-09-13 13:00:00;65;17;30;3;5;3;4;1;1
2019-09-13 13:15:00;61;16;19;10;18;2;1;1;11
2019-09-13 13:30:00;66;11;13;4;3;0;5;11;1
2019-09-13 13:45:00;53;19;22;2;2;2;8;0;6
2019-09-13 14:00:00;75;15;15;6;5;3;2;0;1
2019-09-13 14:15:00;83;18;14;4;6;4;1;2;3
2019-09-13 14:30:00;79;16;26;5;1;1;5;0;2
2019-09-13 14:45:00;80;15;16;3;0;2;5;0;0
2019-09-13 15:00:00;83;18;22;4;2;1;5;0;2
2019-09-13 15:15:00;83;19;27;8;6;1;0;1;0
2019-09-13 15:30:00;62;12;22;5;7;1;5;0;0
2019-09-13 15:45:00;61;30;25;6;3;1;3;15;0
2019-09-13 16:00:00;61;9;19;3;8;3;1;0;0
2019-09-13 16:15:00;72;18;19;6;2;3;3;3;6
2019-09-13 16:30:00;69;17;20;9;5;1;4;2;0
2019-09-13 16:45:00;75;22;23;3;16;4;1;3;1
2019-09-13 17:00:00;74;15;19;4;2;2;2;0;1
2019-09-13 17:15:00;68;19;21;2;7;0;7;1;42
2019-09-13 17:30:00;80;11;15;2;3;1;4;0;0
2019-09-13 17:45:00;89;34;16;4;7;5;3;2;8
2019-09-13 18:00:00;81;13;27;3;6;5;7;1;20
2019-09-13 18:15:00;67;12;7;4;4;2;2;0;0
2019-09-13 18:30:00;66;8;14;7;3;2;5;0;7
2019-09-13 18:45:00;71;12;10;7;1;2;4;0;0
2019-09-13 19:00:00;65;12;23;3;5;4;6;1;1
2019-09-13 19:15:00;76;13;13;8;3;5;2;57;0
2019-09-13 19:30:00;67;6;6;8;6;1;1;28;12
2019-09-13 19:45:00;54;7;8;2;1;1;2;2;0
2019-09-13 20:00:00;62;9;11;7;3;1;3;2;1
2019-09-13 20:15:00;27;11;13;1;1;2;2;1;0
2019-09-13 20:30:00;21;4;6;2;4;1;3;1;0
2019-09-13 20:45:00;19;2;5;2;4;0;3;4;12
2019-09-13 21:00:00;17;3;4;1;1;1;6;2;0
2019-09-13 21:15:00;17;2;7;4;0;2;5;0;0
2019-09-13 21:30:00;6;2;4;2;1;2;2;0;0
2019-09-13 21:45:00;14;8;6;1;1;3;0;0;0
2019-09-13 22:00:00;28;1;6;2;0;0;0;0;0
2019-09-13 22:15:00;22;4;2;0;0;0;0;0;0
2019-09-13 22:30:00;12;6;9;2;1;2;1;0;3
2019-09-13 22:45:00;8;2;5;1;1;0;3;0;9
2019-09-13 23:00:00;12;1;2;0;0;0;0;0;0
2019-09-13 23:15:00;10;2;3;0;0;0;0;0;0
2019-09-13 23:30:00;11;6;7;0;0;0;0;0;0
2019-09-13 23:45:00;6;0;1;0;0;0;0;0;0
