DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-06-01 00:00:00;3;0;0;0;0;8;0;8;0;0;0
2020-06-01 00:15:00;4;1;1;0;0;9;2;9;0;0;0
2020-06-01 00:30:00;5;0;0;0;0;5;0;5;0;0;0
2020-06-01 00:45:00;7;0;0;0;0;7;1;7;1;1;0
2020-06-01 01:00:00;3;1;1;0;0;5;0;5;0;0;0
2020-06-01 01:15:00;2;0;0;0;0;5;0;5;0;0;0
2020-06-01 01:30:00;4;1;1;0;0;1;0;1;0;0;0
2020-06-01 01:45:00;4;0;0;0;0;0;0;0;0;0;0
2020-06-01 02:00:00;3;2;2;0;0;2;1;2;0;0;0
2020-06-01 02:15:00;1;1;1;0;0;5;0;5;0;0;0
2020-06-01 02:30:00;2;0;0;0;0;3;1;3;0;0;0
2020-06-01 02:45:00;0;0;0;0;0;0;0;0;0;0;0
2020-06-01 03:00:00;0;0;0;0;0;1;0;1;0;0;0
2020-06-01 03:15:00;1;1;1;0;0;3;2;3;0;0;0
2020-06-01 03:30:00;2;0;0;0;0;0;0;0;0;0;0
2020-06-01 03:45:00;3;1;1;0;0;2;0;2;1;0;0
2020-06-01 04:00:00;0;0;0;0;0;1;0;1;0;0;0
2020-06-01 04:15:00;1;0;0;0;0;1;0;1;0;0;0
2020-06-01 04:30:00;0;0;0;0;0;0;0;0;0;0;0
2020-06-01 04:45:00;1;2;1;0;0;1;0;1;0;0;0
2020-06-01 05:00:00;5;1;1;0;0;3;0;3;0;0;0
2020-06-01 05:15:00;4;0;0;0;0;1;0;1;0;0;0
2020-06-01 05:30:00;11;1;0;0;0;2;0;2;0;0;0
2020-06-01 05:45:00;8;0;0;0;0;2;1;2;0;0;0
2020-06-01 06:00:00;7;1;0;0;0;7;0;7;0;0;0
2020-06-01 06:15:00;5;0;0;0;0;2;1;2;0;0;0
2020-06-01 06:30:00;3;0;0;0;0;5;0;5;0;0;0
2020-06-01 06:45:00;9;1;1;0;0;4;0;4;0;0;0
2020-06-01 07:00:00;4;1;0;0;0;4;0;4;0;0;0
2020-06-01 07:15:00;5;0;0;0;1;3;0;3;0;0;0
2020-06-01 07:30:00;15;0;0;0;0;6;0;6;0;0;0
2020-06-01 07:45:00;9;2;1;0;0;6;0;6;0;0;0
2020-06-01 08:00:00;10;0;0;0;0;8;0;8;1;0;0
2020-06-01 08:15:00;8;3;1;1;0;6;0;7;1;0;0
2020-06-01 08:30:00;15;2;2;0;1;11;1;10;0;0;0
2020-06-01 08:45:00;19;0;0;1;0;16;2;16;0;0;0
2020-06-01 09:00:00;16;0;0;0;0;15;0;15;0;0;0
2020-06-01 09:15:00;28;0;0;0;2;17;2;16;1;0;0
2020-06-01 09:30:00;27;1;1;0;0;37;1;37;1;0;0
2020-06-01 09:45:00;29;0;0;0;1;22;1;22;0;0;0
2020-06-01 10:00:00;19;1;0;0;0;32;1;32;3;0;0
2020-06-01 10:15:00;26;2;2;0;0;37;2;37;1;1;0
2020-06-01 10:30:00;29;0;0;0;0;37;3;37;0;1;0
2020-06-01 10:45:00;32;0;0;1;2;53;4;55;1;1;1
2020-06-01 11:00:00;30;0;0;1;1;52;1;51;0;0;0
2020-06-01 11:15:00;41;2;1;0;0;35;3;36;1;1;0
2020-06-01 11:30:00;48;2;2;0;0;42;4;42;4;0;0
2020-06-01 11:45:00;46;1;1;0;1;58;5;57;3;0;0
2020-06-01 12:00:00;39;0;0;0;0;43;1;43;0;1;1
2020-06-01 12:15:00;47;2;1;1;2;38;4;38;1;1;0
2020-06-01 12:30:00;45;1;1;0;2;56;3;56;2;2;0
2020-06-01 12:45:00;39;0;0;2;2;55;5;54;2;2;0
2020-06-01 13:00:00;41;0;0;1;0;53;2;53;4;0;0
2020-06-01 13:15:00;42;2;1;0;0;57;3;57;2;0;0
2020-06-01 13:30:00;49;3;4;1;1;48;2;48;0;0;0
2020-06-01 13:45:00;61;1;1;0;0;53;8;53;4;1;0
2020-06-01 14:00:00;64;3;1;2;1;63;2;61;1;0;2
2020-06-01 14:15:00;44;4;4;0;2;55;4;55;0;2;0
2020-06-01 14:30:00;58;3;1;0;0;55;5;55;3;4;0
2020-06-01 14:45:00;58;2;3;1;2;54;4;55;1;2;2
2020-06-01 15:00:00;52;3;3;1;0;69;3;68;0;2;1
2020-06-01 15:15:00;47;0;0;0;0;53;2;53;1;0;2
2020-06-01 15:30:00;43;2;1;1;4;62;5;62;2;1;0
2020-06-01 15:45:00;63;3;1;4;1;58;2;57;2;0;3
2020-06-01 16:00:00;59;1;1;4;1;58;3;58;1;0;0
2020-06-01 16:15:00;60;1;0;1;2;49;2;49;3;1;0
2020-06-01 16:30:00;55;0;0;1;10;67;3;63;3;1;1
2020-06-01 16:45:00;81;4;2;0;1;71;5;69;0;1;0
2020-06-01 17:00:00;58;2;1;0;5;64;4;64;2;2;0
2020-06-01 17:15:00;79;5;4;1;1;67;8;67;1;1;1
2020-06-01 17:30:00;84;3;2;5;3;56;2;55;1;0;4
2020-06-01 17:45:00;59;4;1;1;0;46;2;46;0;0;0
2020-06-01 18:00:00;59;2;1;0;0;43;6;43;5;0;0
2020-06-01 18:15:00;56;1;1;1;2;63;2;63;0;1;2
2020-06-01 18:30:00;61;3;3;0;0;57;3;57;2;3;0
2020-06-01 18:45:00;49;3;1;0;0;43;3;43;1;2;0
2020-06-01 19:00:00;64;1;2;1;1;48;2;48;0;0;0
2020-06-01 19:15:00;49;1;1;0;0;43;2;43;1;3;0
2020-06-01 19:30:00;55;2;2;0;0;43;2;43;1;2;0
2020-06-01 19:45:00;40;2;0;0;1;32;2;32;3;1;0
2020-06-01 20:00:00;47;1;0;1;0;41;5;41;3;1;0
2020-06-01 20:15:00;37;4;2;0;0;30;4;30;4;1;0
2020-06-01 20:30:00;37;0;0;0;0;28;0;28;2;1;0
2020-06-01 20:45:00;36;1;0;1;1;27;0;27;0;0;0
2020-06-01 21:00:00;39;4;3;0;0;35;1;35;0;0;0
2020-06-01 21:15:00;24;4;3;0;0;28;3;28;1;0;0
2020-06-01 21:30:00;29;2;2;0;1;30;1;29;2;2;8
2020-06-01 21:45:00;27;3;1;0;0;16;0;16;1;0;6
2020-06-01 22:00:00;22;4;2;0;0;21;3;21;1;1;16
2020-06-01 22:15:00;16;4;4;0;0;14;3;13;0;4;46
2020-06-01 22:30:00;17;5;1;0;0;15;5;15;0;0;46
2020-06-01 22:45:00;8;3;2;0;0;16;5;16;1;1;37
2020-06-01 23:00:00;10;2;2;0;1;7;3;7;0;0;23
2020-06-01 23:15:00;6;0;0;0;0;4;0;4;0;0;0
2020-06-01 23:30:00;11;0;0;0;0;6;1;6;0;1;0
2020-06-01 23:45:00;9;1;0;0;0;5;0;5;0;3;0
