DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2020-05-21 00:00:00;1;1;3;0;1;1;6;1;1;8;5
2020-05-21 00:15:00;1;5;6;1;2;7;6;3;2;6;9
2020-05-21 00:30:00;1;7;10;3;4;1;7;3;2;7;5
2020-05-21 00:45:00;0;2;4;1;2;4;6;0;2;5;3
2020-05-21 01:00:00;1;1;5;2;2;0;3;2;1;2;3
2020-05-21 01:15:00;0;4;1;0;0;2;4;0;2;2;4
2020-05-21 01:30:00;0;2;3;0;0;1;0;0;1;0;4
2020-05-21 01:45:00;0;4;3;0;0;0;2;2;1;2;3
2020-05-21 02:00:00;0;2;1;0;0;1;2;1;0;1;5
2020-05-21 02:15:00;1;1;0;0;1;0;2;0;0;3;2
2020-05-21 02:30:00;0;2;3;0;0;1;1;1;0;2;0
2020-05-21 02:45:00;0;2;1;0;0;0;0;0;1;2;0
2020-05-21 03:00:00;0;2;1;0;0;1;3;0;0;1;1
2020-05-21 03:15:00;0;0;2;0;0;1;1;0;0;2;1
2020-05-21 03:30:00;0;3;1;1;1;1;3;1;1;0;0
2020-05-21 03:45:00;0;1;3;0;0;0;1;0;0;2;1
2020-05-21 04:00:00;0;1;1;0;1;2;1;1;1;0;2
2020-05-21 04:15:00;0;1;1;1;1;1;3;0;1;0;1
2020-05-21 04:30:00;0;0;1;0;0;0;0;0;1;1;1
2020-05-21 04:45:00;0;0;1;0;0;2;1;0;0;1;2
2020-05-21 05:00:00;0;1;0;0;0;1;3;1;2;5;2
2020-05-21 05:15:00;0;2;0;0;0;4;4;0;2;4;1
2020-05-21 05:30:00;5;5;3;0;4;0;4;1;0;13;1
2020-05-21 05:45:00;0;7;5;1;1;3;3;0;3;2;1
2020-05-21 06:00:00;0;3;3;0;0;0;3;0;4;4;4
2020-05-21 06:15:00;1;3;2;1;1;3;5;1;2;2;2
2020-05-21 06:30:00;0;4;2;1;2;4;2;0;1;4;1
2020-05-21 06:45:00;0;2;6;1;1;2;3;0;2;3;4
2020-05-21 07:00:00;1;7;1;2;1;0;2;1;4;2;3
