DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DA4);12(TAA);13(TAFBA);14(TAFBB);15(TAC);16(TAFBC);17(TAFBD);18(TAFBE)
2019-11-25 00:00:00;2;3;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
2019-11-25 00:15:00;2;2;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2019-11-25 00:30:00;1;2;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0
2019-11-25 00:45:00;0;2;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-25 01:00:00;1;1;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
2019-11-25 01:15:00;0;1;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
2019-11-25 01:30:00;1;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-11-25 01:45:00;0;1;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0
2019-11-25 02:00:00;1;1;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0
2019-11-25 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-25 02:30:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-25 02:45:00;0;2;1;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0
2019-11-25 03:00:00;5;5;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2019-11-25 03:15:00;0;3;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2019-11-25 03:30:00;2;2;0;2;1;3;2;0;0;0;0;0;0;0;0;0;0;0
2019-11-25 03:45:00;3;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-25 04:00:00;3;4;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0
2019-11-25 04:15:00;3;8;0;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0
2019-11-25 04:30:00;9;23;2;1;1;2;9;0;0;0;0;0;0;0;0;0;0;0
2019-11-25 04:45:00;10;26;1;3;0;5;4;0;0;0;0;0;0;0;4;0;0;0
2019-11-25 05:00:00;34;58;3;7;2;14;33;1;2;1;1;0;0;0;22;0;0;0
2019-11-25 05:15:00;71;141;6;4;6;11;49;1;2;1;12;5;0;0;21;24;0;0
2019-11-25 05:30:00;100;136;13;14;2;19;70;2;8;4;8;2;0;0;37;4;0;0
2019-11-25 05:45:00;70;76;3;5;2;19;66;1;0;2;3;11;0;0;25;0;0;0
2019-11-25 06:00:00;59;67;11;7;0;19;65;2;7;4;4;10;0;0;12;0;0;0
2019-11-25 06:15:00;59;77;10;1;5;23;81;2;4;5;4;0;0;0;3;0;0;0
2019-11-25 06:30:00;76;87;11;17;2;36;132;1;3;2;4;16;1;0;55;5;0;0
2019-11-25 06:45:00;76;80;10;9;2;41;121;0;9;5;6;3;0;0;10;2;0;0
2019-11-25 07:00:00;69;77;7;10;1;31;97;2;4;2;7;21;0;0;14;1;0;0
2019-11-25 07:15:00;66;95;10;7;0;59;104;4;3;8;11;7;0;0;44;0;0;0
2019-11-25 07:30:00;83;89;13;10;3;59;135;2;6;6;9;16;10;0;9;0;0;0
2019-11-25 07:45:00;68;88;13;16;5;55;96;8;6;6;17;15;0;0;10;0;1;0
2019-11-25 08:00:00;75;92;11;10;2;61;130;4;3;3;12;20;0;0;35;3;0;0
2019-11-25 08:15:00;78;83;14;13;4;56;118;5;6;7;19;11;0;0;36;0;0;0
2019-11-25 08:30:00;59;66;17;11;3;53;90;6;4;2;19;14;0;0;5;6;0;2
2019-11-25 08:45:00;42;49;15;8;4;44;87;5;2;4;13;36;0;0;28;0;0;0
2019-11-25 09:00:00;33;33;13;13;2;38;66;11;5;6;6;10;0;0;4;0;0;0
2019-11-25 09:15:00;59;35;17;14;2;44;64;7;1;2;22;5;0;0;14;0;7;2
2019-11-25 09:30:00;46;34;9;15;3;37;49;9;5;3;17;18;0;0;12;0;0;0
2019-11-25 09:45:00;62;51;15;8;1;37;61;14;2;3;14;5;0;0;13;0;0;0
2019-11-25 10:00:00;55;43;19;13;4;37;41;14;3;3;14;6;0;0;8;0;0;0
2019-11-25 10:15:00;64;49;21;10;3;42;64;15;2;3;20;19;0;0;4;0;1;0
2019-11-25 10:30:00;40;33;15;11;3;23;34;6;2;4;9;11;0;0;16;0;0;0
2019-11-25 10:45:00;58;48;22;7;4;34;50;19;2;2;15;3;0;0;8;0;0;0
2019-11-25 11:00:00;45;35;17;7;3;37;49;10;3;3;7;2;0;0;5;1;0;0
2019-11-25 11:15:00;35;42;18;7;4;41;65;25;3;4;12;11;0;0;31;0;0;0
2019-11-25 11:30:00;55;35;22;13;4;40;50;16;4;2;7;5;0;0;17;0;0;0
2019-11-25 11:45:00;50;36;17;11;3;28;51;16;4;4;12;5;0;0;5;0;0;0
2019-11-25 12:00:00;46;33;24;11;0;38;58;8;4;2;8;7;0;0;34;5;1;0
2019-11-25 12:15:00;44;36;22;8;3;42;38;16;1;1;9;6;0;1;13;0;0;0
2019-11-25 12:30:00;49;45;23;7;3;35;49;14;4;7;11;4;0;0;15;0;0;0
2019-11-25 12:45:00;68;58;23;11;4;44;55;16;1;1;7;27;0;0;22;0;0;0
2019-11-25 13:00:00;77;65;19;10;1;45;75;11;3;3;8;11;0;0;6;4;1;0
2019-11-25 13:15:00;91;95;25;11;4;36;54;21;2;2;20;9;11;0;63;0;0;0
2019-11-25 13:30:00;96;103;22;12;5;44;98;9;8;3;6;8;0;0;31;4;0;0
2019-11-25 13:45:00;81;104;22;13;10;52;80;15;12;17;21;32;0;0;56;8;0;0
2019-11-25 14:00:00;82;81;32;16;3;84;145;18;7;7;7;19;0;0;29;20;0;0
2019-11-25 14:15:00;69;62;40;10;3;138;179;3;3;10;13;10;1;2;39;5;2;0
2019-11-25 14:30:00;61;54;41;10;2;98;116;15;2;3;9;18;0;0;50;0;0;0
2019-11-25 14:45:00;62;66;47;14;7;83;102;9;2;5;9;8;0;0;22;0;0;0
2019-11-25 15:00:00;63;34;40;12;3;69;95;24;2;5;5;2;0;0;19;3;6;0
2019-11-25 15:15:00;82;84;48;15;3;76;89;7;2;3;4;37;0;0;17;4;0;3
2019-11-25 15:30:00;70;55;34;8;2;67;88;14;5;3;9;8;0;0;16;0;0;0
2019-11-25 15:45:00;56;60;36;11;3;70;76;11;2;3;5;9;0;0;15;0;0;0
2019-11-25 16:00:00;73;71;47;9;4;69;76;8;3;10;5;20;0;0;13;0;1;0
2019-11-25 16:15:00;71;82;38;11;4;57;88;17;4;5;4;13;0;0;23;2;0;0
2019-11-25 16:30:00;83;65;40;9;3;63;83;9;2;2;7;24;5;0;10;9;0;0
2019-11-25 16:45:00;67;65;45;7;4;62;88;5;3;2;3;18;0;0;22;0;0;0
2019-11-25 17:00:00;67;61;40;14;9;64;74;7;5;3;9;10;1;1;18;0;3;0
2019-11-25 17:15:00;53;50;34;4;7;52;70;5;7;3;2;10;0;0;8;0;1;0
2019-11-25 17:30:00;56;59;30;10;2;59;76;9;6;3;3;6;0;0;6;0;0;0
2019-11-25 17:45:00;64;54;23;6;1;49;64;8;5;2;5;8;0;0;11;1;0;0
2019-11-25 18:00:00;60;49;32;10;2;45;59;6;7;4;5;15;0;0;3;0;0;2
2019-11-25 18:15:00;52;38;19;3;0;31;51;3;3;2;2;2;0;0;4;0;0;0
2019-11-25 18:30:00;31;30;23;7;4;39;45;2;2;1;1;6;0;0;14;8;0;1
2019-11-25 18:45:00;23;25;22;7;2;28;36;3;3;2;2;0;0;0;3;0;0;0
2019-11-25 19:00:00;30;19;9;6;2;27;28;4;5;2;5;0;0;0;1;0;0;0
2019-11-25 19:15:00;26;14;7;12;1;22;24;0;5;2;1;3;0;0;2;0;0;0
2019-11-25 19:30:00;22;19;6;3;0;21;19;1;4;3;2;5;0;0;2;2;0;0
2019-11-25 19:45:00;13;18;9;2;5;18;31;3;2;2;1;10;0;0;0;0;0;0
2019-11-25 20:00:00;20;10;10;8;1;16;19;1;3;2;0;1;0;0;0;0;0;0
2019-11-25 20:15:00;23;24;15;6;2;10;16;3;2;1;1;0;0;0;2;0;0;0
2019-11-25 20:30:00;17;29;14;3;2;19;13;2;5;3;1;3;0;0;11;0;0;0
2019-11-25 20:45:00;22;43;5;4;5;13;15;0;0;0;1;5;0;0;15;0;0;0
2019-11-25 21:00:00;50;83;13;5;7;12;32;3;0;0;2;8;0;0;20;3;0;0
2019-11-25 21:15:00;70;94;14;9;11;16;26;4;0;0;2;46;0;0;31;0;0;0
2019-11-25 21:30:00;39;58;15;5;8;22;35;4;0;0;4;9;0;0;63;2;0;0
2019-11-25 21:45:00;37;33;22;11;8;64;104;3;1;1;6;25;0;0;42;1;0;1
2019-11-25 22:00:00;56;44;46;2;3;93;136;41;1;1;3;21;0;0;14;6;2;0
2019-11-25 22:15:00;15;15;18;6;6;28;49;4;1;1;0;4;0;0;9;0;0;0
2019-11-25 22:30:00;10;7;3;1;2;10;17;0;0;0;0;1;2;0;6;0;0;0
2019-11-25 22:45:00;9;11;6;0;1;10;8;0;1;1;0;0;0;0;0;0;0;0
2019-11-25 23:00:00;9;6;11;0;0;6;9;0;0;0;0;0;0;0;0;0;0;0
2019-11-25 23:15:00;4;8;10;3;2;5;7;1;0;0;0;0;0;0;0;0;0;0
2019-11-25 23:30:00;6;11;9;1;2;2;4;0;0;0;0;0;0;0;0;0;0;0
