DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-06-11 00:00:00;6;13;12;3;5;9;15;8
2020-06-11 00:15:00;11;13;14;1;1;9;16;7
2020-06-11 00:30:00;10;6;7;1;2;5;13;6
2020-06-11 00:45:00;6;8;8;4;5;0;7;5
2020-06-11 01:00:00;8;12;12;2;3;4;12;8
2020-06-11 01:15:00;6;11;11;6;7;5;6;4
2020-06-11 01:30:00;3;7;7;0;0;2;5;4
2020-06-11 01:45:00;5;5;6;3;5;5;5;2
2020-06-11 02:00:00;0;5;5;0;2;3;4;2
2020-06-11 02:15:00;6;6;6;2;2;3;9;4
2020-06-11 02:30:00;7;5;5;1;1;0;2;4
2020-06-11 02:45:00;3;12;12;2;2;7;2;4
2020-06-11 03:00:00;1;7;7;0;1;3;5;2
2020-06-11 03:15:00;3;5;4;1;0;2;6;1
2020-06-11 03:30:00;2;3;4;1;2;2;3;4
2020-06-11 03:45:00;2;6;6;1;2;3;1;1
2020-06-11 04:00:00;0;2;2;1;2;1;0;1
2020-06-11 04:15:00;0;1;1;2;3;3;4;2
2020-06-11 04:30:00;2;2;2;0;2;1;0;1
2020-06-11 04:45:00;2;2;2;0;2;2;3;2
2020-06-11 05:00:00;1;3;3;2;3;5;4;4
2020-06-11 05:15:00;7;0;0;1;1;2;3;2
2020-06-11 05:30:00;5;7;7;3;2;4;14;10
2020-06-11 05:45:00;5;6;6;21;33;3;20;15
2020-06-11 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-11 06:15:00;2;14;13;23;31;6;18;14
2020-06-11 06:30:00;8;10;10;9;12;6;10;7
2020-06-11 06:45:00;12;12;13;9;11;2;9;7
2020-06-11 07:00:00;6;7;7;1;4;2;12;3
2020-06-11 07:15:00;9;8;9;5;5;3;11;4
2020-06-11 07:30:00;9;5;5;2;5;7;8;4
2020-06-11 07:45:00;5;19;18;3;4;6;9;6
2020-06-11 08:00:00;6;8;8;5;5;3;9;2
2020-06-11 08:15:00;4;15;15;5;5;3;18;3
2020-06-11 08:30:00;9;12;14;5;3;4;21;4
2020-06-11 08:45:00;15;18;18;9;14;7;20;7
2020-06-11 09:00:00;12;16;16;2;6;4;18;12
2020-06-11 09:15:00;24;16;18;10;13;8;18;14
2020-06-11 09:30:00;20;19;21;7;12;6;19;8
2020-06-11 09:45:00;17;23;23;8;10;7;39;13
2020-06-11 10:00:00;19;19;20;3;4;6;20;9
2020-06-11 10:15:00;20;18;18;12;9;10;28;12
2020-06-11 10:30:00;17;15;15;4;18;9;35;14
2020-06-11 10:45:00;23;24;24;6;15;15;38;18
2020-06-11 11:00:00;28;38;39;13;11;11;36;22
2020-06-11 11:15:00;30;33;34;7;20;10;36;12
2020-06-11 11:30:00;35;35;35;11;17;5;35;17
2020-06-11 11:45:00;32;33;33;6;7;8;42;22
2020-06-11 12:00:00;22;44;45;11;17;9;36;23
2020-06-11 12:15:00;46;45;44;12;22;11;46;20
2020-06-11 12:30:00;31;34;35;15;22;8;41;26
2020-06-11 12:45:00;42;46;47;12;17;12;42;16
2020-06-11 13:00:00;32;38;41;12;14;11;35;25
2020-06-11 13:15:00;34;45;46;7;18;13;43;24
2020-06-11 13:30:00;34;34;34;13;13;4;48;18
2020-06-11 13:45:00;33;39;38;14;12;11;47;34
2020-06-11 14:00:00;42;53;53;12;16;14;55;21
2020-06-11 14:15:00;49;33;36;12;17;12;61;31
2020-06-11 14:30:00;48;55;54;11;13;13;45;29
2020-06-11 14:45:00;39;41;40;15;23;14;47;32
2020-06-11 15:00:00;39;35;36;10;19;9;41;33
2020-06-11 15:15:00;38;34;34;12;20;20;56;23
2020-06-11 15:30:00;30;34;32;11;11;16;42;28
2020-06-11 15:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-11 16:00:00;49;40;40;18;28;8;52;35
2020-06-11 16:15:00;55;47;48;16;16;13;58;22
2020-06-11 16:30:00;46;42;42;10;12;16;50;27
2020-06-11 16:45:00;58;49;45;12;15;18;58;34
2020-06-11 17:00:00;61;47;48;9;10;17;46;30
2020-06-11 17:15:00;57;43;44;17;19;23;38;30
