DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-11-23 00:00:00;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-23 00:15:00;1;2;2;1;1;0;0;0;0;0;0;0;0;0
2020-11-23 00:30:00;2;1;1;1;3;1;0;0;0;0;0;0;0;0
2020-11-23 00:45:00;0;0;0;0;1;1;1;1;0;0;0;0;0;0
2020-11-23 01:00:00;2;1;1;1;1;1;0;0;0;0;0;0;0;0
2020-11-23 01:15:00;1;0;0;0;2;1;1;1;0;0;0;0;0;0
2020-11-23 01:30:00;0;0;0;0;0;1;1;1;0;0;0;0;0;0
2020-11-23 01:45:00;1;2;2;3;0;0;0;0;0;0;0;0;0;0
2020-11-23 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-23 02:15:00;0;0;0;0;1;1;1;1;0;0;0;0;0;0
2020-11-23 02:30:00;3;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-11-23 02:45:00;2;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-23 03:00:00;0;1;1;1;1;0;1;1;0;0;0;0;0;0
2020-11-23 03:15:00;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-11-23 03:30:00;1;0;0;0;4;0;0;0;0;0;0;0;0;0
2020-11-23 03:45:00;0;0;0;0;0;1;1;1;0;0;0;0;0;0
2020-11-23 04:00:00;0;1;1;1;1;0;0;0;0;0;0;0;0;0
2020-11-23 04:15:00;2;1;1;1;6;2;2;2;0;0;0;0;0;0
2020-11-23 04:30:00;1;0;1;1;6;3;4;3;0;0;0;0;0;0
2020-11-23 04:45:00;3;2;2;2;7;4;4;5;0;0;0;0;0;0
2020-11-23 05:00:00;5;3;3;2;15;8;8;9;0;0;0;0;0;0
2020-11-23 05:15:00;4;6;6;6;15;7;6;4;0;0;0;0;0;0
2020-11-23 05:30:00;9;5;5;2;24;9;8;8;0;0;0;0;0;0
2020-11-23 05:45:00;7;5;6;5;33;9;8;7;0;0;0;0;0;0
2020-11-23 06:00:00;9;7;7;7;32;9;10;10;0;0;0;0;0;0
2020-11-23 06:15:00;10;7;7;9;33;13;11;9;0;0;0;0;0;0
2020-11-23 06:30:00;17;10;11;8;67;27;23;17;0;0;0;0;0;0
2020-11-23 06:45:00;18;16;22;11;37;23;19;13;0;0;0;0;0;0
2020-11-23 07:00:00;23;18;17;13;70;25;18;18;2;0;0;0;0;0
2020-11-23 07:15:00;17;17;12;12;103;40;21;23;0;1;0;0;1;2
2020-11-23 07:30:00;42;16;11;10;100;38;23;20;1;2;0;0;0;1
2020-11-23 07:45:00;18;18;15;16;98;41;26;20;2;3;0;0;2;0
2020-11-23 08:00:00;30;23;16;24;84;32;24;12;0;0;0;0;0;0
2020-11-23 08:15:00;44;21;18;20;73;32;20;26;0;1;0;0;0;0
2020-11-23 08:30:00;22;21;16;18;57;22;15;16;0;3;0;0;0;0
2020-11-23 08:45:00;25;22;14;17;51;40;22;23;0;1;0;0;0;0
2020-11-23 09:00:00;21;15;11;11;53;33;19;21;1;0;0;0;0;0
2020-11-23 09:15:00;12;6;7;7;49;26;20;11;0;0;0;0;0;0
2020-11-23 09:30:00;18;14;15;15;53;29;20;21;0;0;0;0;0;0
2020-11-23 09:45:00;38;23;18;17;65;27;21;22;0;0;0;0;0;0
2020-11-23 10:00:00;30;26;23;21;34;32;25;25;0;1;0;0;0;0
2020-11-23 10:15:00;29;22;15;14;70;30;22;15;0;1;0;0;0;0
2020-11-23 10:30:00;21;24;14;15;66;23;20;14;0;0;0;0;0;0
2020-11-23 10:45:00;33;35;20;26;65;28;20;23;1;0;0;0;0;0
2020-11-23 11:00:00;25;29;25;26;66;35;25;22;0;1;0;0;1;0
2020-11-23 11:15:00;20;18;17;19;47;22;17;20;2;0;0;0;0;0
2020-11-23 11:30:00;22;26;19;16;59;27;26;19;0;3;0;0;0;0
2020-11-23 11:45:00;23;19;16;16;48;26;19;19;1;0;2;0;0;0
2020-11-23 12:00:00;22;13;15;10;50;28;22;15;1;0;0;0;0;0
2020-11-23 12:15:00;18;24;20;17;43;25;21;16;1;2;0;0;0;0
2020-11-23 12:30:00;26;20;15;18;64;29;26;14;0;0;0;0;0;0
2020-11-23 12:45:00;30;26;17;23;69;31;25;22;1;2;0;0;0;0
2020-11-23 13:00:00;26;27;16;21;55;26;26;16;0;1;0;0;0;0
2020-11-23 13:15:00;24;21;21;16;68;40;26;24;3;1;0;0;0;0
2020-11-23 13:30:00;21;21;14;17;72;28;21;26;0;1;0;0;1;0
2020-11-23 13:45:00;20;27;15;17;57;30;18;22;0;0;0;0;0;0
2020-11-23 14:00:00;16;18;13;14;55;25;19;24;1;0;0;0;0;0
2020-11-23 14:15:00;34;25;22;20;58;22;18;18;1;2;0;0;0;1
2020-11-23 14:30:00;22;29;22;26;68;29;24;21;1;3;3;0;0;0
2020-11-23 14:45:00;30;27;17;25;57;13;11;15;1;0;0;0;0;1
2020-11-23 15:00:00;36;23;15;20;72;30;21;21;13;0;1;0;0;1
2020-11-23 15:15:00;32;27;23;23;78;32;22;13;5;5;0;0;0;0
2020-11-23 15:30:00;25;27;15;24;71;33;30;24;2;1;0;0;3;0
2020-11-23 15:45:00;17;29;22;26;76;29;25;28;1;2;0;0;1;0
2020-11-23 16:00:00;25;27;22;20;73;43;37;27;2;2;0;0;0;1
2020-11-23 16:15:00;31;29;22;24;92;38;20;19;3;1;1;0;1;0
2020-11-23 16:30:00;31;25;18;20;57;40;26;26;0;0;0;0;0;0
2020-11-23 16:45:00;23;22;19;23;70;30;25;23;1;2;4;0;0;0
2020-11-23 17:00:00;24;27;17;22;90;26;20;25;3;3;0;0;0;0
2020-11-23 17:15:00;30;29;17;27;69;31;21;22;0;8;0;0;0;0
2020-11-23 17:30:00;20;22;21;14;72;28;25;25;2;4;5;0;0;0
2020-11-23 17:45:00;23;22;19;20;63;20;15;18;4;1;0;0;0;0
2020-11-23 18:00:00;21;20;10;11;53;20;15;14;2;2;0;0;0;0
2020-11-23 18:15:00;30;24;20;25;48;15;12;13;1;1;0;0;0;0
2020-11-23 18:30:00;14;22;18;22;40;21;17;12;3;0;0;0;0;0
2020-11-23 18:45:00;11;12;12;13;37;25;19;22;1;0;0;0;0;0
2020-11-23 19:00:00;12;10;14;11;38;22;16;15;4;0;2;0;0;0
2020-11-23 19:15:00;8;12;11;6;23;14;9;9;1;0;0;0;0;0
2020-11-23 19:30:00;7;7;8;7;22;18;18;17;0;0;0;0;0;1
2020-11-23 19:45:00;10;11;9;10;29;12;12;11;0;0;0;0;1;0
2020-11-23 20:00:00;11;8;8;8;22;12;9;10;0;0;0;0;0;0
2020-11-23 20:15:00;7;10;9;11;15;11;10;10;0;0;0;0;0;0
2020-11-23 20:30:00;4;2;2;2;6;10;8;6;0;0;0;0;0;0
2020-11-23 20:45:00;3;5;5;5;11;8;8;8;0;0;0;0;0;0
2020-11-23 21:00:00;5;8;8;7;31;7;7;8;0;0;0;0;0;0
2020-11-23 21:15:00;2;5;5;5;14;5;4;3;0;0;0;0;0;0
2020-11-23 21:30:00;1;6;5;5;10;3;3;3;0;0;0;0;0;0
2020-11-23 21:45:00;4;5;5;7;4;6;3;4;0;0;0;0;0;0
2020-11-23 22:00:00;2;3;3;4;5;4;5;5;0;0;0;0;0;0
2020-11-23 22:15:00;9;6;6;4;4;6;4;4;0;0;0;0;0;0
2020-11-23 22:30:00;2;5;5;4;6;6;5;5;0;0;0;0;0;0
2020-11-23 22:45:00;3;1;1;1;5;2;2;2;0;0;0;0;0;0
2020-11-23 23:00:00;3;0;0;0;7;1;2;1;0;0;0;0;0;0
2020-11-23 23:15:00;4;0;0;0;6;3;2;2;0;0;0;0;0;0
2020-11-23 23:30:00;0;0;0;0;5;1;2;2;0;0;0;0;0;0
2020-11-23 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
