DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-11-16 00:00:00;2;0;0;0;2;2;0;0;0;0;0;0;0;0
2020-11-16 00:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-16 00:30:00;3;0;0;0;2;3;0;0;0;0;0;0;0;0
2020-11-16 00:45:00;2;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-11-16 01:00:00;4;0;0;0;2;2;0;0;0;0;0;0;0;0
2020-11-16 01:15:00;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-16 01:30:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-11-16 01:45:00;0;0;0;0;3;2;0;0;0;0;0;0;0;0
2020-11-16 02:00:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-11-16 02:15:00;1;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-11-16 02:30:00;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-16 02:45:00;1;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-11-16 03:00:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-16 03:15:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-16 03:30:00;0;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-11-16 03:45:00;0;0;0;0;1;3;0;0;0;0;0;0;0;0
2020-11-16 04:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-16 04:15:00;3;0;0;0;5;2;0;0;0;0;0;0;0;0
2020-11-16 04:30:00;1;0;0;0;2;1;0;0;0;0;0;0;0;0
2020-11-16 04:45:00;7;0;0;0;6;3;0;0;0;0;0;0;0;0
2020-11-16 05:00:00;5;0;0;0;9;4;0;0;0;0;0;0;0;0
2020-11-16 05:15:00;9;0;0;0;28;13;0;0;0;0;0;0;0;0
2020-11-16 05:30:00;9;0;0;0;28;10;0;0;0;0;0;0;0;0
2020-11-16 05:45:00;7;0;0;0;24;8;0;0;0;0;0;0;0;0
2020-11-16 06:00:00;9;0;0;0;22;15;0;0;0;0;0;0;0;0
2020-11-16 06:15:00;13;0;0;0;38;16;0;0;0;0;0;0;0;0
2020-11-16 06:30:00;21;0;0;0;61;28;0;0;0;0;0;0;0;0
2020-11-16 06:45:00;27;0;0;0;47;13;0;0;0;0;0;0;0;0
2020-11-16 07:00:00;29;254;254;254;67;27;254;254;0;1;0;0;0;0
2020-11-16 07:15:00;37;0;0;0;112;32;0;0;3;0;0;0;0;0
2020-11-16 07:30:00;31;0;0;0;113;38;0;0;2;5;0;0;1;0
2020-11-16 07:45:00;42;0;0;0;94;41;0;0;3;1;1;0;0;0
2020-11-16 08:00:00;42;0;0;0;80;33;0;0;0;0;0;0;0;0
2020-11-16 08:15:00;47;0;0;0;77;38;0;0;0;0;0;0;0;0
2020-11-16 08:30:00;37;3;0;0;49;30;0;0;0;0;0;0;0;0
2020-11-16 08:45:00;40;0;0;0;57;35;0;0;2;1;0;0;0;0
2020-11-16 09:00:00;26;5;0;0;39;34;0;0;3;2;0;0;0;0
2020-11-16 09:15:00;28;0;0;0;51;30;0;0;0;1;0;0;0;0
2020-11-16 09:30:00;32;4;0;0;64;31;0;0;1;1;0;0;0;0
2020-11-16 09:45:00;32;10;0;0;62;34;0;0;1;2;0;0;0;0
2020-11-16 10:00:00;31;6;0;0;57;31;0;0;0;1;0;0;0;0
2020-11-16 10:15:00;41;9;0;0;60;30;0;0;0;0;0;0;0;5
2020-11-16 10:30:00;42;4;0;0;53;31;0;0;1;0;0;0;0;0
2020-11-16 10:45:00;19;12;0;0;60;39;0;0;1;1;2;0;0;0
2020-11-16 11:00:00;39;9;0;0;52;17;0;0;1;3;0;0;0;0
2020-11-16 11:15:00;33;10;0;0;60;25;0;0;2;2;0;0;0;0
2020-11-16 11:30:00;48;2;0;0;50;36;0;0;0;0;0;0;0;0
2020-11-16 11:45:00;41;7;0;0;55;18;0;0;3;1;0;0;0;0
2020-11-16 12:00:00;37;6;0;0;41;19;0;0;2;5;3;0;0;0
2020-11-16 12:15:00;35;10;0;0;47;21;0;0;4;1;0;0;0;0
2020-11-16 12:30:00;30;8;0;0;55;26;0;0;0;0;0;0;0;0
2020-11-16 12:45:00;19;5;0;0;63;20;0;0;0;0;0;0;0;2
2020-11-16 13:00:00;27;7;0;0;61;21;0;0;2;0;0;0;0;0
2020-11-16 13:15:00;30;8;0;0;63;34;0;0;3;2;0;0;0;0
2020-11-16 13:30:00;30;6;0;0;63;30;0;0;3;2;2;0;0;0
2020-11-16 13:45:00;38;12;0;0;67;33;0;0;1;0;0;0;0;0
2020-11-16 14:00:00;39;14;254;254;63;26;254;254;0;0;0;0;0;0
2020-11-16 14:15:00;30;10;254;254;65;33;254;254;1;1;0;0;0;1
2020-11-16 14:30:00;28;10;0;0;60;25;0;0;1;0;0;0;0;0
2020-11-16 14:45:00;33;15;0;0;76;48;0;0;2;3;0;0;0;0
2020-11-16 15:00:00;46;8;0;0;70;39;0;0;0;2;0;0;0;0
2020-11-16 15:15:00;42;9;0;0;67;42;0;0;0;1;0;0;0;0
2020-11-16 15:30:00;45;13;0;0;80;28;0;0;0;2;0;0;0;0
2020-11-16 15:45:00;40;21;0;0;96;30;0;0;2;3;0;0;0;7
2020-11-16 16:00:00;49;4;0;0;87;34;0;0;1;6;0;0;0;0
2020-11-16 16:15:00;40;9;0;0;79;35;0;0;0;0;0;0;0;0
2020-11-16 16:30:00;49;14;0;0;81;28;0;0;3;0;0;0;0;0
2020-11-16 16:45:00;51;3;0;0;81;35;0;0;2;0;0;0;0;0
2020-11-16 17:00:00;45;5;0;0;97;33;0;0;2;1;0;0;0;0
2020-11-16 17:15:00;35;10;0;0;94;32;0;0;4;1;0;0;0;0
2020-11-16 17:30:00;56;6;0;0;69;28;0;0;2;1;0;0;0;0
2020-11-16 17:45:00;37;6;0;0;65;24;0;0;3;1;0;0;0;0
2020-11-16 18:00:00;38;5;0;0;49;17;0;0;2;5;0;0;0;0
2020-11-16 18:15:00;16;25;0;0;61;28;0;0;3;4;0;0;0;0
2020-11-16 18:30:00;30;13;0;0;46;24;0;0;0;2;0;0;0;0
2020-11-16 18:45:00;29;11;0;0;34;20;0;0;0;0;0;0;0;0
2020-11-16 19:00:00;14;10;0;0;33;16;0;0;2;1;0;0;0;0
2020-11-16 19:15:00;14;6;0;0;23;11;0;0;1;1;0;0;0;0
2020-11-16 19:30:00;11;8;0;0;33;11;0;0;1;0;0;0;0;0
2020-11-16 19:45:00;14;5;0;0;17;9;0;0;0;0;0;0;1;0
2020-11-16 20:00:00;9;2;0;0;11;7;0;0;0;0;0;0;0;0
2020-11-16 20:15:00;6;10;0;0;11;17;0;0;0;0;0;0;0;0
2020-11-16 20:30:00;8;4;0;0;17;9;0;0;0;0;0;0;0;0
2020-11-16 20:45:00;3;3;0;0;17;9;0;0;0;0;0;0;0;0
2020-11-16 21:00:00;8;3;0;0;27;9;0;0;0;0;0;0;0;0
2020-11-16 21:15:00;6;4;0;0;16;7;0;0;0;0;0;0;0;0
2020-11-16 21:30:00;6;5;0;0;12;7;0;0;0;0;0;0;0;0
2020-11-16 21:45:00;8;3;0;0;6;4;0;0;0;0;0;0;0;0
2020-11-16 22:00:00;5;5;0;0;8;10;0;0;0;0;0;0;0;0
2020-11-16 22:15:00;11;4;0;0;11;5;0;0;0;0;0;0;0;0
2020-11-16 22:30:00;7;1;0;0;6;8;0;0;0;0;0;0;0;0
2020-11-16 22:45:00;5;1;0;0;5;3;0;0;0;0;0;0;0;0
2020-11-16 23:00:00;3;5;0;0;6;1;0;0;0;0;0;0;0;0
2020-11-16 23:15:00;7;0;0;0;2;2;0;0;0;0;0;0;0;0
2020-11-16 23:30:00;3;1;0;0;1;3;0;0;0;0;0;0;0;0
2020-11-16 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
