DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-11-09 00:00:00;2;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-11-09 00:15:00;1;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-11-09 00:30:00;2;0;0;0;3;1;0;0;0;0;0;0;0;0
2020-11-09 00:45:00;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-11-09 01:00:00;2;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-09 01:15:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-09 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 01:45:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-09 02:00:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-09 02:15:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-09 02:30:00;2;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-11-09 02:45:00;2;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-09 03:00:00;1;0;0;0;2;2;0;0;0;0;0;0;0;0
2020-11-09 03:15:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-09 03:30:00;0;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-11-09 03:45:00;0;0;0;0;2;3;0;0;0;0;0;0;0;0
2020-11-09 04:00:00;1;0;0;0;1;2;0;0;0;0;0;0;0;0
2020-11-09 04:15:00;1;0;0;0;3;4;0;0;0;0;0;0;0;0
2020-11-09 04:30:00;1;0;0;0;4;2;0;0;0;0;0;0;0;0
2020-11-09 04:45:00;4;0;0;0;4;3;0;0;0;0;0;0;0;0
2020-11-09 05:00:00;2;0;0;0;13;6;0;0;0;0;0;0;0;0
2020-11-09 05:15:00;7;0;0;0;18;10;0;0;0;0;0;0;0;0
2020-11-09 05:30:00;11;0;0;0;23;17;0;0;0;0;0;0;0;0
2020-11-09 05:45:00;15;0;0;0;25;7;0;0;0;0;0;0;0;0
2020-11-09 06:00:00;7;0;0;0;34;11;0;0;0;0;0;0;0;0
2020-11-09 06:15:00;10;0;0;0;42;12;0;0;0;0;0;0;0;0
2020-11-09 06:30:00;20;0;0;0;55;32;0;0;0;0;0;0;0;0
2020-11-09 06:45:00;26;0;0;0;46;33;0;0;0;0;0;0;0;0
2020-11-09 07:00:00;33;254;254;254;70;26;254;254;0;0;0;0;0;2
2020-11-09 07:15:00;26;0;0;0;107;36;0;0;3;0;3;0;0;1
2020-11-09 07:30:00;32;0;0;0;112;37;0;0;1;0;0;0;0;0
2020-11-09 07:45:00;33;0;0;0;108;48;0;0;0;4;0;0;0;0
2020-11-09 08:00:00;39;0;0;0;76;39;0;0;0;1;0;0;0;0
2020-11-09 08:15:00;45;0;0;0;77;34;0;0;2;1;0;0;0;0
2020-11-09 08:30:00;37;0;0;0;53;32;0;0;1;1;0;0;0;0
2020-11-09 08:45:00;29;0;0;0;71;37;0;0;1;1;0;0;0;0
2020-11-09 09:00:00;36;0;0;0;46;31;0;0;1;2;0;0;0;0
2020-11-09 09:15:00;24;0;0;0;48;25;0;0;0;4;0;0;0;0
2020-11-09 09:30:00;28;0;0;0;49;31;0;0;0;2;0;0;0;0
2020-11-09 09:45:00;38;0;0;0;65;32;0;0;0;0;0;0;0;0
2020-11-09 10:00:00;30;0;0;0;58;36;0;0;0;0;0;0;0;0
2020-11-09 10:15:00;29;0;0;0;70;31;0;0;0;1;0;0;0;11
2020-11-09 10:30:00;43;0;0;0;56;30;0;0;0;1;0;0;0;0
2020-11-09 10:45:00;33;0;0;0;81;35;0;0;10;1;1;0;7;2
2020-11-09 11:00:00;33;0;0;0;55;27;0;0;2;3;0;0;1;0
2020-11-09 11:15:00;32;0;0;0;75;29;0;0;2;7;0;0;0;0
2020-11-09 11:30:00;42;0;0;0;55;22;0;0;2;2;0;0;0;0
