DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-11-30 06:45:00;14;15;16;16;43;20;20;20;0;0;0;0;0;0
2020-11-30 07:00:00;9;19;19;16;64;34;21;27;1;0;0;0;0;0
2020-11-30 07:15:00;14;17;13;12;99;32;25;25;0;0;0;0;0;0
2020-11-30 07:30:00;26;21;21;21;106;40;23;28;1;9;0;0;1;0
2020-11-30 07:45:00;20;32;31;25;101;45;28;24;3;3;0;0;0;0
2020-11-30 08:00:00;13;22;20;22;81;30;20;25;6;0;0;0;0;0
2020-11-30 08:15:00;24;17;17;18;66;39;27;32;0;0;0;0;0;0
2020-11-30 08:30:00;20;23;23;24;34;27;20;21;0;1;0;0;0;0
2020-11-30 08:45:00;22;15;15;13;53;31;26;21;3;1;0;0;0;0
2020-11-30 09:00:00;13;18;18;16;48;33;29;25;1;0;0;0;0;0
2020-11-30 09:15:00;22;15;18;11;54;24;19;19;0;6;0;0;0;0
2020-11-30 09:30:00;16;20;18;10;56;34;30;12;2;0;0;0;0;0
2020-11-30 09:45:00;19;19;19;9;45;24;22;10;3;4;0;0;0;0
2020-11-30 10:00:00;19;19;21;11;55;25;18;10;0;0;0;0;0;0
2020-11-30 10:15:00;15;14;14;10;49;33;27;24;0;2;0;0;0;0
2020-11-30 10:30:00;15;24;23;15;54;28;25;16;2;1;0;0;0;0
2020-11-30 10:45:00;20;30;31;10;57;29;29;19;1;0;0;0;0;0
2020-11-30 11:00:00;26;28;27;12;62;29;23;22;0;2;0;0;0;0
2020-11-30 11:15:00;22;21;21;16;73;33;27;19;0;0;0;0;1;0
2020-11-30 11:30:00;30;23;22;15;49;30;27;26;0;2;0;0;1;0
2020-11-30 11:45:00;14;21;21;13;62;21;18;14;2;0;0;0;0;0
2020-11-30 12:00:00;22;25;27;14;49;26;23;26;2;1;2;0;0;0
2020-11-30 12:15:00;20;24;23;11;65;20;18;19;0;1;0;0;0;0
2020-11-30 12:30:00;18;24;24;10;48;31;25;23;1;3;0;0;2;0
2020-11-30 12:45:00;16;19;16;6;61;29;20;28;1;3;0;0;0;0
2020-11-30 13:00:00;25;15;16;6;53;27;23;21;2;2;0;0;0;0
2020-11-30 13:15:00;23;26;25;15;65;29;20;18;4;1;0;0;0;0
2020-11-30 13:30:00;20;20;18;13;53;39;31;25;3;3;0;0;0;0
2020-11-30 13:45:00;27;26;25;12;65;42;29;26;0;1;0;0;0;0
2020-11-30 14:00:00;19;31;29;18;56;21;16;14;6;1;0;0;6;9
2020-11-30 14:15:00;15;30;25;21;73;24;21;22;3;3;0;0;0;0
2020-11-30 14:30:00;25;17;16;12;82;40;30;30;0;3;0;0;0;0
2020-11-30 14:45:00;15;26;26;18;87;22;16;14;1;0;0;0;0;0
2020-11-30 15:00:00;26;25;20;14;69;40;35;21;5;0;0;0;0;0
2020-11-30 15:15:00;20;32;21;23;104;38;34;32;0;3;0;0;0;0
2020-11-30 15:30:00;28;30;23;21;89;48;31;28;1;3;1;0;4;0
2020-11-30 15:45:00;24;20;17;16;73;39;31;31;7;0;0;0;0;0
2020-11-30 16:00:00;14;25;25;22;91;33;27;27;1;4;2;0;0;1
2020-11-30 16:15:00;24;41;33;22;72;34;20;22;2;6;0;0;0;0
2020-11-30 16:30:00;19;25;23;24;83;35;30;27;7;3;1;0;0;0
2020-11-30 16:45:00;19;25;20;17;85;24;23;20;0;0;0;0;0;0
2020-11-30 17:00:00;27;33;27;25;84;38;26;28;1;2;0;0;0;0
2020-11-30 17:15:00;18;36;31;21;64;40;24;26;0;1;0;0;0;0
2020-11-30 17:30:00;26;32;27;20;57;28;23;23;1;2;0;0;0;0
2020-11-30 17:45:00;10;30;25;24;77;18;9;13;0;4;0;0;0;0
2020-11-30 18:00:00;25;25;25;19;52;17;13;15;0;1;0;0;0;0
2020-11-30 18:15:00;24;22;18;18;37;29;29;30;2;3;0;0;0;0
2020-11-30 18:30:00;16;12;11;12;52;28;23;17;1;0;0;0;0;0
2020-11-30 18:45:00;12;10;8;9;38;19;20;18;1;0;0;0;0;0
2020-11-30 19:00:00;17;24;18;17;28;17;12;13;1;1;0;0;0;0
2020-11-30 19:15:00;10;13;10;16;38;15;13;15;0;2;0;0;0;0
2020-11-30 19:30:00;8;8;8;9;28;14;14;16;0;0;0;0;0;0
2020-11-30 19:45:00;7;11;9;12;28;16;13;13;2;0;0;0;0;0
2020-11-30 20:00:00;7;6;6;7;22;12;10;10;0;0;0;0;0;0
2020-11-30 20:15:00;2;7;6;7;13;11;10;9;0;0;0;0;0;0
2020-11-30 20:30:00;3;6;5;5;21;7;7;5;0;0;0;0;0;0
2020-11-30 20:45:00;5;4;4;6;17;16;16;16;0;0;0;0;0;0
2020-11-30 21:00:00;1;5;5;5;19;11;12;14;0;0;0;0;0;0
2020-11-30 21:15:00;3;6;6;7;18;8;9;8;0;0;0;0;0;0
2020-11-30 21:30:00;1;3;2;2;15;5;5;6;0;0;0;0;0;0
2020-11-30 21:45:00;6;5;4;3;5;8;6;4;0;0;0;0;0;0
2020-11-30 22:00:00;7;1;2;2;10;1;2;2;0;0;0;0;0;0
2020-11-30 22:15:00;3;4;5;4;8;5;6;6;0;0;0;0;0;0
2020-11-30 22:30:00;1;6;5;4;9;5;4;3;0;0;0;0;0;0
2020-11-30 22:45:00;0;3;3;3;0;2;2;2;0;0;0;0;0;0
2020-11-30 23:00:00;2;0;1;1;3;1;1;1;0;0;0;0;0;0
2020-11-30 23:15:00;1;2;2;2;3;3;3;4;0;0;0;0;0;0
2020-11-30 23:30:00;0;3;2;2;3;1;1;1;0;0;0;0;0;0
2020-11-30 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
