DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-08-03 00:00:00;11;15;1;1;0;0;0
2020-08-03 00:15:00;21;19;0;0;0;0;0
2020-08-03 00:30:00;20;7;0;0;0;0;0
2020-08-03 00:45:00;16;14;1;1;0;0;0
2020-08-03 01:00:00;14;10;0;0;0;0;0
2020-08-03 01:15:00;8;8;0;0;0;0;0
2020-08-03 01:30:00;9;6;0;0;0;0;0
2020-08-03 01:45:00;5;11;0;0;0;0;0
2020-08-03 02:00:00;5;6;0;0;0;0;0
2020-08-03 02:15:00;5;10;0;0;0;0;0
2020-08-03 02:30:00;6;7;0;0;0;0;0
2020-08-03 02:45:00;6;4;1;1;0;0;0
2020-08-03 03:00:00;3;7;0;0;0;0;0
2020-08-03 03:15:00;4;6;0;0;0;0;0
2020-08-03 03:30:00;7;3;0;0;0;0;0
2020-08-03 03:45:00;2;9;0;0;0;0;0
2020-08-03 04:00:00;9;5;0;0;0;0;0
2020-08-03 04:15:00;12;17;1;1;0;0;0
2020-08-03 04:30:00;7;15;0;0;0;0;0
2020-08-03 04:45:00;15;15;0;0;0;0;0
2020-08-03 05:00:00;14;24;0;0;0;0;0
2020-08-03 05:15:00;49;36;0;0;0;0;0
2020-08-03 05:30:00;76;53;5;5;0;0;0
2020-08-03 05:45:00;102;62;0;0;0;0;0
2020-08-03 06:00:00;69;50;2;2;0;0;0
2020-08-03 06:15:00;84;85;3;3;0;0;0
2020-08-03 06:30:00;114;128;3;3;0;0;0
2020-08-03 06:45:00;153;102;4;4;6;0;0
2020-08-03 07:00:00;145;117;7;7;0;0;0
2020-08-03 07:15:00;167;129;5;5;7;0;0
2020-08-03 07:30:00;195;166;5;5;0;0;0
2020-08-03 07:45:00;190;143;20;20;0;0;0
2020-08-03 08:00:00;162;120;5;5;0;0;0
2020-08-03 08:15:00;196;136;9;9;0;0;0
2020-08-03 08:30:00;161;178;4;4;0;0;0
2020-08-03 08:45:00;176;158;6;6;0;0;0
2020-08-03 09:00:00;214;117;11;11;0;0;0
2020-08-03 09:15:00;173;148;11;11;3;0;0
2020-08-03 09:30:00;203;150;8;8;4;0;0
2020-08-03 09:45:00;213;159;8;8;2;0;0
2020-08-03 10:00:00;222;150;3;3;1;0;0
2020-08-03 10:15:00;212;182;11;11;86;0;0
2020-08-03 10:30:00;216;206;9;9;2;0;0
2020-08-03 10:45:00;213;208;8;8;2;0;0
2020-08-03 11:00:00;224;207;11;11;3;0;0
2020-08-03 11:15:00;214;210;12;12;1;0;0
2020-08-03 11:30:00;241;240;11;11;9;0;0
2020-08-03 11:45:00;233;188;7;7;2;0;0
2020-08-03 12:00:00;217;200;5;5;3;0;0
2020-08-03 12:15:00;227;211;12;12;2;0;0
2020-08-03 12:30:00;226;208;4;4;20;0;0
2020-08-03 12:45:00;220;184;7;7;3;0;0
2020-08-03 13:00:00;201;207;8;8;3;0;0
2020-08-03 13:15:00;235;184;14;14;0;0;0
2020-08-03 13:30:00;233;211;10;10;2;0;0
2020-08-03 13:45:00;237;225;4;4;7;0;0
2020-08-03 14:00:00;211;181;9;9;3;0;0
2020-08-03 14:15:00;268;192;7;7;2;0;0
2020-08-03 14:30:00;211;223;5;5;1;0;0
2020-08-03 14:45:00;251;212;12;12;3;0;0
2020-08-03 15:00:00;211;222;7;7;3;0;0
2020-08-03 15:15:00;221;210;11;11;4;0;0
2020-08-03 15:30:00;210;225;6;6;7;0;0
2020-08-03 15:45:00;233;223;10;10;2;0;0
2020-08-03 16:00:00;211;206;13;13;0;0;0
2020-08-03 16:15:00;286;223;10;10;1;0;0
2020-08-03 16:30:00;233;219;7;7;13;0;0
2020-08-03 16:45:00;224;211;8;8;5;0;0
2020-08-03 17:00:00;232;236;20;20;3;0;0
2020-08-03 17:15:00;236;203;13;13;4;0;0
2020-08-03 17:30:00;251;227;18;18;5;0;0
2020-08-03 17:45:00;212;213;8;8;11;0;0
2020-08-03 18:00:00;217;219;10;10;1;0;0
2020-08-03 18:15:00;211;181;9;9;5;0;0
2020-08-03 18:30:00;186;187;10;10;5;0;0
2020-08-03 18:45:00;143;181;12;12;13;0;0
2020-08-03 19:00:00;155;169;5;5;3;0;0
2020-08-03 19:15:00;135;163;9;9;4;0;0
2020-08-03 19:30:00;96;136;6;6;0;0;0
2020-08-03 19:45:00;97;155;6;6;6;0;0
2020-08-03 20:00:00;98;126;8;8;2;0;0
2020-08-03 20:15:00;96;97;3;3;1;0;0
2020-08-03 20:30:00;65;82;4;4;0;0;0
2020-08-03 20:45:00;100;80;3;3;0;0;0
2020-08-03 21:00:00;71;89;4;4;0;0;0
2020-08-03 21:15:00;66;68;3;3;0;0;0
2020-08-03 21:30:00;51;54;4;4;0;0;0
2020-08-03 21:45:00;64;66;0;0;0;0;0
2020-08-03 22:00:00;44;57;1;1;0;0;0
2020-08-03 22:15:00;50;59;5;5;0;0;0
2020-08-03 22:30:00;40;41;5;5;0;0;0
2020-08-03 22:45:00;39;33;1;1;0;0;0
2020-08-03 23:00:00;26;33;1;1;0;0;0
2020-08-03 23:15:00;31;36;1;1;0;0;0
2020-08-03 23:30:00;19;17;0;0;0;0;0
2020-08-03 23:45:00;27;17;2;2;0;0;0
