DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-10-09 00:00:00;13;9;6;5;0;0
2020-10-09 00:15:00;9;7;18;7;0;0
2020-10-09 00:30:00;9;4;10;5;0;0
2020-10-09 00:45:00;4;2;8;7;0;0
2020-10-09 01:00:00;4;7;11;6;0;0
2020-10-09 01:15:00;11;15;11;6;0;0
2020-10-09 01:30:00;4;3;8;5;0;0
2020-10-09 01:45:00;4;3;2;0;0;0
2020-10-09 02:00:00;13;9;9;2;0;0
2020-10-09 02:15:00;9;13;1;1;0;0
2020-10-09 02:30:00;11;8;7;4;0;0
2020-10-09 02:45:00;6;5;5;5;0;0
2020-10-09 03:00:00;7;7;7;4;0;0
2020-10-09 03:15:00;7;6;8;5;0;0
2020-10-09 03:30:00;8;5;13;4;0;0
2020-10-09 03:45:00;10;4;6;7;0;0
2020-10-09 04:00:00;9;6;7;3;0;0
2020-10-09 04:15:00;11;11;14;9;0;0
2020-10-09 04:30:00;20;12;25;8;0;0
2020-10-09 04:45:00;23;13;40;20;0;0
2020-10-09 05:00:00;33;19;95;69;0;0
2020-10-09 05:15:00;38;32;129;136;0;0
2020-10-09 05:30:00;54;53;131;138;0;0
2020-10-09 05:45:00;111;128;105;103;0;0
2020-10-09 06:00:00;104;150;110;110;0;0
2020-10-09 06:15:00;96;102;111;120;0;0
2020-10-09 06:30:00;86;94;132;153;0;0
2020-10-09 06:45:00;66;110;105;126;4;0
2020-10-09 07:00:00;65;83;119;147;9;0
2020-10-09 07:15:00;92;93;118;140;9;4
2020-10-09 07:30:00;94;102;103;143;18;0
2020-10-09 07:45:00;101;84;103;113;8;0
2020-10-09 08:00:00;78;95;113;124;34;12
2020-10-09 08:15:00;100;105;111;107;8;3
2020-10-09 08:30:00;103;92;91;95;8;0
2020-10-09 08:45:00;81;81;101;87;9;0
2020-10-09 09:00:00;85;94;107;104;1;0
2020-10-09 09:15:00;85;73;106;105;77;0
2020-10-09 09:30:00;97;101;115;104;13;0
2020-10-09 09:45:00;92;103;82;101;6;0
2020-10-09 10:00:00;101;110;103;84;13;9
2020-10-09 10:15:00;107;124;95;85;7;0
2020-10-09 10:30:00;109;120;90;89;62;0
2020-10-09 10:45:00;104;114;102;98;7;0
2020-10-09 11:00:00;110;129;108;109;4;0
2020-10-09 11:15:00;108;110;99;87;10;0
2020-10-09 11:30:00;106;153;119;91;30;6
2020-10-09 11:45:00;110;132;106;108;38;2
2020-10-09 12:00:00;139;171;110;103;7;1
2020-10-09 12:15:00;136;157;126;114;5;0
2020-10-09 12:30:00;145;175;102;117;14;2
2020-10-09 12:45:00;130;171;102;165;17;0
2020-10-09 13:00:00;136;167;133;146;5;0
2020-10-09 13:15:00;139;157;135;141;39;0
2020-10-09 13:30:00;163;184;134;154;3;0
2020-10-09 13:45:00;137;167;121;139;9;0
2020-10-09 14:00:00;171;201;129;138;15;0
2020-10-09 14:15:00;176;228;90;93;6;1
2020-10-09 14:30:00;193;226;117;114;31;1
2020-10-09 14:45:00;209;242;117;116;27;9
2020-10-09 15:00:00;157;211;113;99;17;0
2020-10-09 15:15:00;147;179;97;84;18;1
2020-10-09 15:30:00;145;171;104;92;20;5
2020-10-09 15:45:00;173;201;121;125;22;2
2020-10-09 16:00:00;141;156;107;97;2;0
2020-10-09 16:15:00;165;189;124;106;11;0
2020-10-09 16:30:00;141;164;118;95;5;0
2020-10-09 16:45:00;133;151;120;114;8;0
2020-10-09 17:00:00;146;142;123;125;37;0
2020-10-09 17:15:00;137;166;119;113;1;0
2020-10-09 17:30:00;110;122;111;124;9;4
2020-10-09 17:45:00;116;130;104;88;5;0
2020-10-09 18:00:00;110;122;108;103;18;0
2020-10-09 18:15:00;111;139;105;88;15;2
2020-10-09 18:30:00;96;120;90;98;10;0
2020-10-09 18:45:00;101;113;85;67;2;1
2020-10-09 19:00:00;96;101;96;80;1;0
2020-10-09 19:15:00;86;86;95;81;8;0
2020-10-09 19:30:00;73;80;68;52;2;0
2020-10-09 19:45:00;64;74;76;58;28;0
2020-10-09 20:00:00;72;84;68;66;11;0
2020-10-09 20:15:00;66;76;77;55;14;0
2020-10-09 20:30:00;51;60;52;52;9;0
2020-10-09 20:45:00;48;54;81;55;6;0
2020-10-09 21:00:00;53;53;103;94;0;0
2020-10-09 21:15:00;51;48;130;110;0;0
2020-10-09 21:30:00;69;65;66;62;12;0
2020-10-09 21:45:00;103;132;53;45;0;0
2020-10-09 22:00:00;128;145;48;34;2;1
2020-10-09 22:15:00;67;65;48;24;0;0
2020-10-09 22:30:00;45;36;40;27;0;0
2020-10-09 22:45:00;36;31;26;16;0;0
2020-10-09 23:00:00;32;34;24;24;0;0
2020-10-09 23:15:00;24;24;20;20;0;0
2020-10-09 23:30:00;34;23;24;14;0;0
2020-10-09 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
