DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2019-11-06 00:00:00;6;0;3;0;0;0
2019-11-06 00:15:00;7;0;3;0;0;0
2019-11-06 00:30:00;3;0;1;0;0;0
2019-11-06 00:45:00;2;0;0;0;0;0
2019-11-06 01:00:00;4;0;3;0;0;0
2019-11-06 01:15:00;1;0;4;0;0;0
2019-11-06 01:30:00;6;0;3;0;0;0
2019-11-06 01:45:00;3;0;2;0;0;0
2019-11-06 02:00:00;2;0;3;0;0;0
2019-11-06 02:15:00;3;0;2;0;0;0
2019-11-06 02:30:00;2;0;3;0;0;0
2019-11-06 02:45:00;3;0;2;0;0;0
2019-11-06 03:00:00;1;0;4;0;0;0
2019-11-06 03:15:00;3;0;3;0;0;0
2019-11-06 03:30:00;2;0;1;0;0;0
2019-11-06 03:45:00;0;0;3;0;0;0
2019-11-06 04:00:00;2;0;6;0;0;0
2019-11-06 04:15:00;2;0;1;0;0;0
2019-11-06 04:30:00;2;1;9;0;0;0
2019-11-06 04:45:00;5;8;18;0;0;0
2019-11-06 05:00:00;11;15;40;1;9;0
2019-11-06 05:15:00;13;44;101;3;3;8
2019-11-06 05:30:00;25;52;110;14;5;12
2019-11-06 05:45:00;53;52;84;26;3;11
2019-11-06 06:00:00;58;21;54;18;6;1
2019-11-06 06:15:00;34;26;81;5;11;4
2019-11-06 06:30:00;56;32;113;9;13;12
2019-11-06 06:45:00;36;21;103;1;9;11
2019-11-06 07:00:00;54;20;84;3;6;11
2019-11-06 07:15:00;70;12;127;2;4;3
2019-11-06 07:30:00;74;8;91;2;7;1
2019-11-06 07:45:00;73;11;96;0;2;21
2019-11-06 08:00:00;49;9;108;2;5;4
2019-11-06 08:15:00;58;13;83;2;1;3
2019-11-06 08:30:00;47;10;68;2;3;2
2019-11-06 08:45:00;36;7;49;0;1;7
2019-11-06 09:00:00;29;8;53;2;1;1
2019-11-06 09:15:00;45;4;41;2;0;4
2019-11-06 09:30:00;43;2;45;2;2;5
2019-11-06 09:45:00;48;10;44;3;0;2
2019-11-06 10:00:00;36;3;53;5;2;7
2019-11-06 10:15:00;50;2;41;6;3;0
2019-11-06 10:30:00;44;2;51;2;2;0
2019-11-06 10:45:00;27;1;40;5;2;0
2019-11-06 11:00:00;45;3;43;3;0;0
2019-11-06 11:15:00;47;1;42;4;3;2
2019-11-06 11:30:00;44;2;47;4;0;1
2019-11-06 11:45:00;36;1;44;2;4;0
2019-11-06 12:00:00;51;5;46;9;5;2
2019-11-06 12:15:00;43;2;49;4;3;0
2019-11-06 12:30:00;49;5;42;7;3;1
2019-11-06 12:45:00;56;6;57;4;2;11
2019-11-06 13:00:00;77;13;76;5;14;10
2019-11-06 13:15:00;58;32;83;7;6;13
2019-11-06 13:30:00;58;40;114;7;10;15
2019-11-06 13:45:00;89;37;85;27;22;9
2019-11-06 14:00:00;82;13;73;73;20;11
2019-11-06 14:15:00;90;4;56;88;10;1
2019-11-06 14:30:00;71;5;49;28;8;1
2019-11-06 14:45:00;71;1;49;23;4;7
2019-11-06 15:00:00;121;3;51;40;38;5
2019-11-06 15:15:00;122;1;69;36;20;15
2019-11-06 15:30:00;94;0;53;27;5;6
2019-11-06 15:45:00;84;0;68;21;6;10
2019-11-06 16:00:00;87;2;62;19;10;5
2019-11-06 16:15:00;84;5;54;27;5;9
2019-11-06 16:30:00;94;4;72;30;3;1
2019-11-06 16:45:00;87;2;59;13;10;5
2019-11-06 17:00:00;81;3;75;18;6;2
2019-11-06 17:15:00;89;2;70;15;2;4
2019-11-06 17:30:00;71;1;51;8;2;1
2019-11-06 17:45:00;64;1;64;14;0;5
2019-11-06 18:00:00;61;1;76;11;0;7
2019-11-06 18:15:00;59;0;45;5;0;1
2019-11-06 18:30:00;47;2;31;7;0;0
2019-11-06 18:45:00;40;2;50;3;0;1
2019-11-06 19:00:00;28;1;22;6;0;0
2019-11-06 19:15:00;34;0;36;2;0;0
2019-11-06 19:30:00;21;0;25;0;0;0
2019-11-06 19:45:00;27;0;13;1;0;0
2019-11-06 20:00:00;32;0;12;1;0;1
2019-11-06 20:15:00;19;1;16;2;0;0
2019-11-06 20:30:00;20;0;20;1;0;0
2019-11-06 20:45:00;17;4;30;5;1;0
2019-11-06 21:00:00;31;4;58;0;3;0
2019-11-06 21:15:00;24;8;55;1;0;3
2019-11-06 21:30:00;26;6;43;21;5;9
2019-11-06 21:45:00;52;3;28;80;4;24
2019-11-06 22:00:00;54;2;17;96;6;12
2019-11-06 22:15:00;35;1;9;21;4;6
2019-11-06 22:30:00;29;0;4;4;0;0
2019-11-06 22:45:00;14;0;2;2;0;0
2019-11-06 23:00:00;13;0;3;0;0;0
2019-11-06 23:15:00;9;0;7;0;0;0
2019-11-06 23:30:00;8;0;6;0;0;0
2019-11-06 23:45:00;5;0;6;0;0;0
