DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DD1);6(DD2);7(DF1);8(DF2);9(DC1);10(DA3);11(DC2);12(TAFGA);13(TAFBA);14(TAFGA2);15(TAFBA2);16(TAFBB);17(TAFBC);18(TAFGD);19(TAFBD);20(TAFGE);21(TAFBE);22(TAFBF)
2020-03-06 00:00:00;2;2;4;2;3;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-06 00:15:00;3;3;3;4;4;3;3;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-06 00:30:00;2;1;5;1;6;2;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-06 00:45:00;3;1;5;1;9;6;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-06 01:00:00;1;1;1;1;7;3;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-06 01:15:00;1;0;3;2;3;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-06 01:30:00;2;0;0;0;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-06 01:45:00;1;0;2;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-06 02:00:00;2;0;1;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-06 02:15:00;2;1;2;1;3;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-06 02:30:00;2;0;1;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-06 02:45:00;1;1;1;1;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-06 03:00:00;2;0;0;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-06 03:15:00;1;0;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-06 03:30:00;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-06 03:45:00;3;1;1;1;2;0;2;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-06 04:00:00;1;2;2;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-06 04:15:00;2;3;4;2;4;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-06 04:30:00;3;3;2;2;9;2;4;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-06 04:45:00;1;4;3;4;4;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-06 05:00:00;2;7;4;4;37;12;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-06 05:15:00;12;13;10;7;62;19;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-06 05:30:00;15;18;8;4;73;31;9;2;0;7;0;0;0;0;0;0;0;0;0;1;2;0
2020-03-06 05:45:00;24;41;27;14;77;36;9;2;0;6;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-06 06:00:00;20;37;20;16;46;19;10;6;0;11;0;0;0;0;0;0;0;0;0;2;2;0
2020-03-06 06:15:00;15;25;34;16;68;29;9;1;0;4;0;2;25;0;0;0;0;0;0;0;0;0
2020-03-06 06:30:00;21;29;29;16;122;35;16;2;0;7;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-06 06:45:00;15;40;39;20;149;42;17;7;0;9;0;0;0;2;4;0;0;1;4;0;0;0
2020-03-06 07:00:00;23;40;35;20;110;37;25;4;0;5;0;1;3;0;0;0;0;0;0;0;0;0
2020-03-06 07:15:00;33;48;81;24;123;47;24;6;0;12;0;0;0;1;3;0;0;1;1;0;0;0
2020-03-06 07:30:00;29;68;75;39;120;46;62;12;0;17;0;0;0;0;0;0;0;1;1;1;0;0
