DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2019-12-23 00:00:00;5;1;0;1;3;6;5;5;5;6;6;3;0
2019-12-23 00:15:00;8;1;3;3;6;8;10;1;1;2;5;3;3
2019-12-23 00:30:00;5;2;1;4;2;16;4;2;5;5;4;2;1
2019-12-23 00:45:00;7;2;1;2;2;12;10;7;8;7;3;2;1
2019-12-23 01:00:00;3;1;1;0;0;10;8;2;1;4;7;0;1
2019-12-23 01:15:00;7;3;1;1;1;4;7;3;2;5;2;0;1
2019-12-23 01:30:00;6;1;2;1;1;7;6;3;4;5;3;0;2
2019-12-23 01:45:00;0;1;1;2;4;4;5;2;2;2;3;2;1
2019-12-23 02:00:00;7;3;1;3;0;8;4;0;0;2;2;1;1
2019-12-23 02:15:00;4;1;0;1;0;7;2;0;0;4;3;0;0
2019-12-23 02:30:00;1;3;0;0;2;8;8;2;2;3;2;0;0
2019-12-23 02:45:00;4;1;0;0;1;6;4;0;0;6;2;0;0
2019-12-23 03:00:00;3;2;1;1;0;8;7;1;0;3;3;1;1
2019-12-23 03:15:00;3;1;2;1;2;5;5;1;1;2;1;0;2
2019-12-23 03:30:00;3;3;0;1;2;11;8;3;2;2;3;1;0
2019-12-23 03:45:00;1;1;0;0;3;13;6;1;0;1;2;0;0
2019-12-23 04:00:00;3;0;0;3;3;3;6;2;1;1;2;1;0
2019-12-23 04:15:00;2;1;2;3;3;12;11;2;2;4;3;0;2
2019-12-23 04:30:00;2;0;1;4;4;13;6;1;0;0;0;0;1
2019-12-23 04:45:00;8;3;1;4;6;12;11;5;4;2;2;0;1
2019-12-23 05:00:00;12;3;5;7;12;21;18;9;0;4;3;1;4
2019-12-23 05:15:00;17;6;1;9;8;24;27;13;0;3;4;2;1
2019-12-23 05:30:00;17;6;4;5;14;33;29;14;0;4;3;1;4
2019-12-23 05:45:00;20;10;4;17;11;27;29;13;7;4;2;0;3
2019-12-23 06:00:00;20;7;6;10;11;26;21;4;2;0;1;1;6
2019-12-23 06:15:00;19;10;6;10;13;31;25;13;6;11;9;2;6
2019-12-23 06:30:00;26;16;8;18;16;33;43;19;13;5;4;1;8
2019-12-23 06:45:00;26;21;11;25;26;37;34;25;15;9;7;1;8
2019-12-23 07:00:00;25;12;12;25;19;33;35;29;18;12;5;2;13
2019-12-23 07:15:00;38;24;11;40;24;60;57;31;11;21;19;6;11
2019-12-23 07:30:00;37;23;12;43;23;55;63;45;27;18;12;5;12
2019-12-23 07:45:00;36;24;10;58;34;63;58;56;31;29;22;5;10
2019-12-23 08:00:00;33;13;11;42;20;47;50;41;22;29;24;11;11
2019-12-23 08:15:00;50;36;8;56;27;61;53;41;35;34;47;14;9
2019-12-23 08:30:00;52;32;12;59;27;69;78;64;41;36;20;10;11
2019-12-23 08:45:00;53;39;16;60;46;85;61;53;41;50;42;20;14
2019-12-23 09:00:00;51;41;18;79;31;75;63;56;35;51;40;15;11
2019-12-23 09:15:00;74;55;19;99;39;80;69;71;52;57;36;12;18
2019-12-23 09:30:00;73;57;27;131;48;74;77;76;58;89;57;17;28
2019-12-23 09:45:00;90;54;34;98;35;81;79;87;66;85;81;22;34
2019-12-23 10:00:00;78;60;29;125;40;90;95;73;66;104;75;29;28
2019-12-23 10:15:00;96;79;34;114;34;118;87;89;78;124;96;31;26
2019-12-23 10:30:00;87;75;36;121;40;112;100;90;65;106;97;29;32
2019-12-23 10:45:00;93;68;30;117;37;103;93;85;73;108;89;29;30
2019-12-23 11:00:00;103;64;32;118;38;108;94;72;64;113;85;27;31
2019-12-23 11:15:00;93;91;42;115;28;99;102;82;63;130;92;36;37
2019-12-23 11:30:00;114;92;21;80;24;110;99;103;74;130;100;37;23
2019-12-23 11:45:00;96;100;38;96;37;115;100;99;83;119;102;42;35
2019-12-23 12:00:00;102;74;28;109;30;95;94;101;92;144;92;24;24
2019-12-23 12:15:00;105;93;27;107;26;107;85;89;75;138;98;33;23
2019-12-23 12:30:00;100;74;27;101;27;93;79;80;64;128;112;40;23
2019-12-23 12:45:00;91;68;27;109;27;100;98;86;72;137;109;35;25
2019-12-23 13:00:00;94;53;24;93;24;88;73;99;66;120;101;33;21
2019-12-23 13:15:00;94;59;29;102;28;106;97;87;71;146;103;37;29
2019-12-23 13:30:00;96;70;30;109;30;104;81;83;77;141;96;30;25
2019-12-23 13:45:00;86;58;26;99;30;101;87;92;71;127;103;32;26
2019-12-23 14:00:00;85;52;33;96;35;109;75;80;60;128;91;35;32
2019-12-23 14:15:00;88;63;26;105;42;95;68;84;71;123;94;45;26
